demon	d_label	test	start	end	prediction
The Bakersfield Supermarket went out of business last May	last May	Soaring rights fees will lead to an even greater clutter of commercials	23	19	nan
He had been vice president in that office	vice president in that office	The majority of the bikes never even make it into the high country	21	27	even make it into the high country
Most British programming is more of an acquired taste	more of an acquired taste	The tape was on tv before the night was out	22	23	the night
Americans may not be so lucky the next time	the next time	Part of the answer lies in the nature of the industry	11	24	next time[SEP]Part of the answer lies in the nature of the industry
And the naczelnik shuts his door	his door	Some would make even James Bond green with envy	16	21	even James Bond green with envy
Her story is becoming part of local folklore	part of local folklore	Each company worries that the other is becoming too powerful and too vertically integrated	18	16	nan
One bank stock was a winner	a winner	The stock market is certainly not too big for the Fed to handle	19	12	nan
Nor do analysts expect the Sansui deal to touch off a fresh wave of foreign purchases	a fresh wave of foreign purchases	Soaring rights fees will lead to an even greater clutter of commercials	32	28	nan
Now at least one Japanese company is turning the courtroom tables	the courtroom tables	The latest rebate is good for all Beretta models	20	25	good for all Beretta models
Italian President Francesco Cossiga promised a quick investigation into whether Olivetti broke Cocom rules	a quick investigation into whether Olivetti broke Cocom rules	The youthful audience for Saturday programming is no longer dependent on the networks	20	37	a quick investigation into whether Olivetti broke Cocom rules[SEP]The youthful audience for Saturday programming
The fund made a similar move earlier this year	a similar move	This starts in the construction phase through the use of minority contractors and local workers	21	25	the use of minority contractors
The House version of the bill does include the tax cut	the tax cut	It added that no discussions about such a sale are under way	19	27	no discussions about such a sale are under way
Others had lesser damage and there were no injuries among workers	lesser damage	The dollar finished at its intraday highs	19	23	its intraday highs
He sees a psychoanalyst five mornings a week	a psychoanalyst	Both firms are in New York	20	21	New York
The British economy is hardly the picture of health these days	the picture of health	The bikes are unwelcome on trails in national parks	24	25	national parks
Still the Salinger decision created a strong presumption against fair use of unpublished materials	a strong presumption against fair use of unpublished materials	The Old Crowd is deeply concerned by the backlash from all this	16	34	a strong presumption against fair use of unpublished materials[SEP]The Old Crowd is deeply concerned by the backlash
The complicated language in the huge new law has muddied the fight	the fight	Sometimes repairs are out of the question	23	24	the question
Another poked a hole in the heel of his shoe	a hole	London shares closed moderately lower in thin trading	17	13	nan
Still the Salinger decision created a strong presumption against fair use of unpublished materials	a strong presumption against fair use of unpublished materials	Inflation is at record levels	16	27	a strong presumption against fair use of unpublished materials[SEP]Inflation
Judges will write the real bill as suits roll through the courts	the real bill	It also asked Mesa to keep the proposal confidential	24	25	the proposal
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	And his outlook improved after successful cataract surgery in August	29	37	his outlook improved after successful cataract surgery
Some funds are posting yields far higher than the average	yields far higher than the average	But such skills were alien to Toni Johnson	24	20	nan
And many have done just that	just that	This leads to a very special sense of urgency	13	18	a very special sense of urgency
He visits the same department every two or three weeks	the same department	He can live with little pleasures	19	20	little pleasures
But they are stalwart socialists	stalwart socialists	He was back in jail over the summer on shoplifting charges	17	18	the summer
And the naczelnik shuts his door	his door	The transaction is subject to a definitive agreement and approval by Ideal shareholders	18	22	a definitive agreement and approval
The service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	25	32	a takeover fight has sent Jaguar shares soaring
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	The scientists have experimented on the tiny neck arteries of rats	22	45	a ministry for farmers and fishermen instead of a ministry of provisions[SEP]The scientists have experimented on the tiny neck arteries of rats
Wall Street generally likes the industry again	the industry	This bias is in no way deliberate	15	16	no way
Total return is price changes plus interest income	price changes plus interest income	The bikes are unwelcome on trails in national parks	22	23	national parks
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	Judith Valente contributed to this article	22	27	a ministry for farmers and fishermen
Whittle has met some resistance	some resistance	This has led them in a fruitless and destructive policy circle	15	21	a fruitless and destructive policy circle
Fog shrouded the base before touchdown	the base	The bikes are unwelcome on trails in national parks	18	19	national parks
One bank stock was a winner	a winner	The company is active in office and residential development in New York	20	21	New York
Conner already is shipping its new drives	its new drives	The board expands to seven members	10	17	new drives[SEP]The board expands to seven
And it left mixed signals for London	mixed signals	The fund invests mainly in gold and silver bullion	20	10	nan
Other furriers have also placed more weight on retailing	more weight	At least half that growth will have come in the past three years alone	24	27	the past three years
The fund made a similar move earlier this year	a similar move	Glenn Hall contributed to this article	19	13	nan
He previously held posts of senior vice president of compliance and senior vice president and general counsel	posts of senior vice president of compliance and senior vice president and general counsel	For months the resistance has been defenseless against air attack	35	34	nan
The executive branch bears the first responsibility for timidity	the first responsibility for timidity	All this is causing convulsions in professional football	19	27	this is causing convulsions in professional football
But the firm has never had a day like yesterday	a day like yesterday	The lack of any new cash probably would still leave the banks dissatisfied	20	27	new cash probably would still leave the banks
Then he would move his movement to Europe	his movement	He sits down at the piano and plays	16	11	nan
The pool invested idle cash for many state agencies and local governments	idle cash	The transaction is subject to a definitive agreement and approval by Ideal shareholders	21	25	a definitive agreement and approval
The British economy is hardly the picture of health these days	the picture of health	The lack of any new cash probably would still leave the banks dissatisfied	21	28	new cash probably would still leave the banks
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	He can live with little pleasures	25	26	little pleasures
The infusion of activists can bring a clash of cultures	a clash of cultures	We were out of the box	20	15	nan
But such a combination also presents great risks	great risks	The expansion is subject to approval by federal and Wisconsin environmental regulators	23	17	nan
She was the child of relative privilege	the child of relative privilege	Stock prices fell sharply in active trading	19	13	nan
Athena eventually acquired exclusive rights to the technology and currently is developing it	exclusive rights to the technology	Tom Herman contributed to this article	26	21	nan
The two sides now are accusing each other of lying	each other	The trial begins today in federal court in Philadelphia	17	13	nan
Hostile takeovers are quite a new phenomenon	quite a new phenomenon	Most sleep on the floor	18	14	nan
They note that stocks experienced volatile swings long before futures	volatile swings	The New York company called the lawsuit without merit	19	13	nan
Funds for drilling may inch up more next year if oil prices stay stable	next year	But New York City general obligation bonds came under selling pressure	16	17	next year
But Trelleborg still must clear some tough hurdles	some tough hurdles	Everyone falls in love with everyone else	12	21	some tough hurdles[SEP]Everyone falls in love with everyone
He said that the research team had no financial stake in the drug	no financial stake in the drug	In the end politics got in the way	14	24	no financial stake in the drug[SEP]In the end politics
The West Germans then took over and finally found Markus Hess	Markus Hess	The youthful audience for Saturday programming is no longer dependent on the networks	22	20	nan
Judges will write the real bill as suits roll through the courts	the real bill	Both firms are in New York	22	23	New York
It is hoped that other Japanese would then follow the leader	the leader	The fund invests mainly in gold and silver bullion	24	22	nan
They note that stocks experienced volatile swings long before futures	volatile swings	He does this in at least three of his solo pieces	22	23	his solo
Traders are already buckling their seat belts	their seat belts	The biggest flurry of investor activity came early in the day	23	24	the day
And many have done just that	just that	But then they wake up to a nightmare	16	17	a nightmare
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	46	40	nan
It is hoped that other Japanese would then follow the leader	the leader	Not only Californians but all Americans would pay if this thing passed	25	26	this thing
Traders can vary their strategies and execute their orders in any one of them	their strategies	The figures are at seasonally adjusted annual rates in trillions of dollars	12	23	one of them[SEP] their strategies[SEP]The figures are at season
Others had lesser damage and there were no injuries among workers	lesser damage	Prices on the Frankfurt Stock Exchange tumbled in heavy trading	18	14	nan
Fog shrouded the base before touchdown	the base	Bond prices were little changed in sluggish activity	15	19	little changed in sluggish activity
Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	the Tokyo Motor Show	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	24	27	some Republican congressional leaders
The infusion of activists can bring a clash of cultures	a clash of cultures	This of course led to disaster in New York City	23	25	New York City
The struggle over capital gains is the most important game in town	the most important game in town	The lonely woman walks on in the direction of the Plaza de Alonso Martinez	26	27	the direction
And the naczelnik shuts his door	his door	The scientists have experimented on the tiny neck arteries of rats	18	23	the tiny neck arteries of rats
The struggle over capital gains is the most important game in town	the most important game in town	The result is that the unthinkable and illogical are happening	24	30	the unthinkable and illogical are happening
Labor problems top the list	the list	The interviews took place two years ago	0	13	Labor problems top the list[SEP] the list[SEP]The interviews took place two
Bolar has denied any wrongdoing	any wrongdoing	Glenn Hall contributed to this article	15	9	nan
They have about seven candidates	about seven candidates	The stock market reacted strongly to the news	16	12	nan
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	The biggest flurry of investor activity came early in the day	30	33	early in the day
Some funds are posting yields far higher than the average	yields far higher than the average	Institutional investors mostly remained on the sidelines Tuesday	24	20	nan
The company outpaced much of the chemical industry as annual profit grew fivefold in two years	much of the chemical industry	Some companies are cutting costs and hoping for the best	31	23	nan
The resulting stockpiling has depressed the market	the market	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	23	26	the past eight years
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	It expects any impact on its business to be slight	26	23	nan
And many have done just that	just that	He will remain on the Banc One board	14	9	nan
The fund made a similar move earlier this year	a similar move	Rents have soared along with house prices	20	13	nan
Total return is price changes plus interest income	price changes plus interest income	Peter Pae in Pittsburgh contributed to this article	22	14	nan
Bolar has denied any wrongdoing	any wrongdoing	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	14	21	a takeover fight has sent Jaguar shares soaring
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	the company	They speak volumes about the state of our society at a given moment	22	30	the state of our society at a given moment
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	His boss complained about neglect of other chores	20	27	His boss complained about neglect of other chores
Americans may not be so lucky the next time	the next time	The agreement is subject to completion of a definitive amendment and appropriate approvals	21	26	a definitive amendment and appropriate approvals
Last week the British displayed unusual political immaturity	unusual political immaturity	The company is active in office and residential development in New York	27	25	nan
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Laurie McGinley contributed to this article	15	30	no major Eurobond or foreign bond offerings[SEP]Laurie McGinley
Van Nghe quickly made influential enemies	influential enemies	Yet her intensity stops and starts with the music	18	19	the music
She held her fire with her first production at the Trinity earlier this season	her fire	Panic frequently results in irrational behavior	23	17	nan
The British economy is hardly the picture of health these days	the picture of health	Such animosity could prove pivotal in the union vote	23	25	the union vote
Maybe it was their peculiar sense of history	their peculiar sense of history	But then the noise turned into a roar	21	22	a roar
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	It shows a boy hurling rocks at a street lamp	44	40	nan
Whittle has met some resistance	some resistance	For months the resistance has been defenseless against air attack	20	9	nan
We are the producers of that movie	the producers of that movie	The dollar gained against most foreign currencies	18	20	most foreign currencies
The Northeast has been holding its own in the population race	its own	But some analysts remain sour on the company	16	14	nan
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	The four lawyers climbed out from under a table	27	21	nan
Their ridicule of him is no substitute for argument	no substitute for argument	Some would make even James Bond green with envy	18	23	even James Bond green with envy
And it left mixed signals for London	mixed signals	His interest in the natural environment dates from his youth	19	16	nan
But the firm has never had a day like yesterday	a day like yesterday	The dollar rose modestly against most major currencies	22	24	most major currencies
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	Glenn Hall contributed to this article	21	23	new titles[SEP]
The trust will issue the certificates	the certificates	This has led them in a fruitless and destructive policy circle	15	21	a fruitless and destructive policy circle
And many have done just that	just that	The company develops and markets products for the food service industry	17	20	the food service industry
The service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans	The uncertainty is sending shivers through Brazilian financial markets	25	30	shivers through Brazilian financial markets
And CenTrust has other problems	other problems	The post had been vacant for more than a year	19	20	a year
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	People have been very respectful of each other	26	22	nan
Their ridicule of him is no substitute for argument	no substitute for argument	The stock market is certainly not too big for the Fed to handle	24	17	nan
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	Buyers stepped in to the futures pit	28	21	nan
He visits the same department every two or three weeks	the same department	Both issues are among the most popular with individual investors	19	24	the most popular with individual investors
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	Inco shares fell after the announcements	20	14	nan
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	That went over the permissible line for warm and fuzzy feelings	28	35	the permissible line for warm and fuzzy feelings
It also will hand Unilab new markets	new markets	Abortion via the pill is far more of an ordeal than conventional surgical abortion	22	20	nan
Bolar has denied any wrongdoing	any wrongdoing	The talks came as Lebanese negotiations on political changes appeared deadlocked	21	18	nan
The House bill also distorts economic efficiency in all sorts of perverse ways	economic efficiency	He does this in at least three of his solo pieces	26	27	his solo
Others had lesser damage and there were no injuries among workers	lesser damage	The battle for customer loyalty is evident along the Cobb Parkway strip	23	25	the Cobb Parkway
Most other states have enacted similar bans	similar bans	The remainder of the house leans precariously against a sturdy oak tree	21	24	a sturdy oak tree
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	London shares closed moderately lower in thin trading	18	28	one or more undamaged California refineries[SEP]London
No sophisticated professional expects economists to be right all the time	all the time	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	30	27	nan
He had been vice president in that office	vice president in that office	The dollar rose against the Swiss and French francs	19	23	the Swiss and French franc
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	They lied to me on the recruiting trip	18	31	one or more undamaged California refineries[SEP]They lied to me
Van Nghe quickly made influential enemies	influential enemies	Tom Herman contributed to this article	15	10	nan
It also inevitably leaves a residue of shareholder lawsuits	a residue of shareholder lawsuits	We were out of the box	20	15	nan
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	Most sleep on the floor	18	29	one or more undamaged California refineries[SEP]Most sleep
The suit seeks unspecified damages	unspecified damages	The lack of any new cash probably would still leave the banks dissatisfied	13	20	new cash probably would still leave the banks
The relative calm in Tokyo proved little comfort to markets opening up in Europe	little comfort to markets opening up in Europe	The state can also bar Drexel as an investment adviser	33	18	nan
She was the child of relative privilege	the child of relative privilege	She has also served on several task forces on acquired immune deficiency syndrome	19	25	several task forces on acquired immune deficiency
The West Germans then took over and finally found Markus Hess	Markus Hess	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	29	26	nan
He visits the same department every two or three weeks	the same department	Two workers died and six remain in the hospital	22	19	nan
The failed rights issue also should have a modest impact on British Air shares	a modest impact on British Air shares	The stock market is certainly not too big for the Fed to handle	15	25	a modest impact on British Air shares[SEP]The stock market
The West Germans then took over and finally found Markus Hess	Markus Hess	Revenue doubled from two years ago	19	19	two
The pool invested idle cash for many state agencies and local governments	idle cash	The bond market was unmoved by the economic statistics	23	18	nan
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	This kind of contingency analysis is common in war planning and business planning	26	28	planning and business
The success of newcomer SsangYong Motor shows the strength of the auto market and its growing diversity	the strength of the auto market and its growing diversity	The dollar rose modestly against most major currencies	22	27	the strength of the auto market
The Bakersfield Supermarket went out of business last May	last May	Business was slow because many companies were closed yesterday	18	20	slow because many
We are the producers of that movie	the producers of that movie	The case went on appeal to the Second Circuit	20	18	nan
But such a combination also presents great risks	great risks	The biggest flurry of investor activity came early in the day	21	22	the day
He visits the same department every two or three weeks	the same department	But critics consider the changes regressive	18	19	the changes
She was the child of relative privilege	the child of relative privilege	But some Wall Street executives argue that such fears are unwarranted	15	22	some Wall Street executives argue that such fears
She held her fire with her first production at the Trinity earlier this season	her fire	But attendance is down from previous years	23	24	previous years
Arm troubles forced him back to the minors the next year	the next year	The board expands to seven members	13	20	next year[SEP]The board expands to seven
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	It all adds up to a cold winter here	16	34	a leading French maker of copying and electronic printing paper[SEP]It all adds up to a cold winter
The struggle over capital gains is the most important game in town	the most important game in town	Two workers died and six remain in the hospital	27	24	nan
The infusion of activists can bring a clash of cultures	a clash of cultures	The board will be made up of seven directors of each holding company	11	23	a clash of cultures[SEP]The board will be made up of seven
It was a Friday in June	a Friday in June	Glenn Hall contributed to this article	17	11	nan
This is not the case	the case	Motorola is in good company	13	8	nan
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	Yet he has proved more resilient than any of them	21	24	he has proved more
Whittle has met some resistance	some resistance	Inflation is at record levels	7	14	some resistance[SEP]Inflation is at record
The West Germans then took over and finally found Markus Hess	Markus Hess	The agreement is subject to completion of a definitive amendment and appropriate approvals	22	27	a definitive amendment and appropriate approvals
Nobody has any credible estimate	any credible estimate	Judith Valente contributed to this article	16	9	nan
Her story is becoming part of local folklore	part of local folklore	The battle for customer loyalty is evident along the Cobb Parkway strip	22	24	the Cobb Parkway
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	15	36	no major Eurobond or foreign bond offerings[SEP]Prices closed mixed as contracts reacted to largely offsetting bullish
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	Yet her intensity stops and starts with the music	24	31	her intensity stops and starts with the music
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	Reform starts in the Pentagon	21	15	nan
The fund made a similar move earlier this year	a similar move	Several other Japanese companies and regional governments have sent aid to San Francisco	25	26	San Francisco
But the firm has never had a day like yesterday	a day like yesterday	No one has alleged that the donations were by themselves illegal	17	22	one has alleged that the donations
Such armor crushes the soldier	the soldier	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	15	21	some Republican congressional leaders on a compromise
The House version of the bill does include the tax cut	the tax cut	The lawyers are now in charge of our national security	19	25	now in charge of our national security
Last week the British displayed unusual political immaturity	unusual political immaturity	Abortion via the pill is far more of an ordeal than conventional surgical abortion	20	24	the pill is far more
Wall Street generally likes the industry again	the industry	His interest in the natural environment dates from his youth	19	16	nan
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The youthful audience for Saturday programming is no longer dependent on the networks	21	29	new titles[SEP]The youthful audience for Saturday programming
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	Yet he has proved more resilient than any of them	16	31	a leading French maker of copying and electronic printing paper[SEP]Yet he has proved more
Van Nghe quickly made influential enemies	influential enemies	His credibility is also on the line in the investment community	16	21	the line in the investment community
It is hoped that other Japanese would then follow the leader	the leader	The company can go about its business	20	21	its business
Traders can vary their strategies and execute their orders in any one of them	their strategies	But most lawyers accept that the marketplace has spoken	24	25	the marketplace
Whittle has met some resistance	some resistance	These securities are attractive to Japanese investors for three reasons	16	16	investors
Nobody has any credible estimate	any credible estimate	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	24	21	nan
The third principal in the South Gardens adventure did have garden experience	garden experience	Major European auction houses are turning increasingly to specialized sales	22	25	increasingly to specialized sales
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	Foreign bonds surged as the dollar weakened against most major currencies	25	31	the dollar weakened against most major currencies
The suit seeks unspecified damages	unspecified damages	Poverty remains far more widespread among blacks than other Americans	14	19	widespread among blacks than other Americans
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	Market conditions point to even lower prices next year	28	29	next year
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	The dollar gained against most foreign currencies	25	27	most foreign currencies
They are awaiting an arbitration proceeding	an arbitration proceeding	Not only Californians but all Americans would pay if this thing passed	21	22	this thing
New telephone lines posted healthy growth	healthy growth	Many resorts also are focusing more on the service side of their business	17	22	the service side of their business
Most other states have enacted similar bans	similar bans	But that was all of three months ago	14	17	all of three months
The fund made a similar move earlier this year	a similar move	Those viewers find the show confusing	17	13	nan
But the firm has never had a day like yesterday	a day like yesterday	That figure has been inching up for several years	21	25	ching up for several years
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	But the market turmoil could be partially beneficial for some small businesses	30	32	some small businesses
Now at least one Japanese company is turning the courtroom tables	the courtroom tables	She was as cool as a cucumber	21	23	a cucumber
This is a story about suckers	a story about suckers	His hands sit farther apart on the keyboard	20	13	nan
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	But such skills were alien to Toni Johnson	26	22	nan
Some funds are posting yields far higher than the average	yields far higher than the average	The machine began shipping at the end of last year	23	27	the end of last year
The companies reached an agreement in principle for the sale in August	an agreement in principle for the sale	The bikes are unwelcome on trails in national parks	13	29	an agreement in principle for the sale[SEP]The bikes are unwelcome on trails in national parks
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	Several other Japanese companies and regional governments have sent aid to San Francisco	28	29	San Francisco
Developers are also eyeing the real estate portfolios of major corporations	the real estate portfolios of major corporations	The transaction is subject to a definitive agreement and approval by Ideal shareholders	26	30	a definitive agreement and approval
He sees a psychoanalyst five mornings a week	a psychoanalyst	But that was all of three months ago	19	22	all of three months
Alan Reynolds of Polyconomics adds his suspicion that the unrecognized inflationary culprit is the budget surplus	his suspicion that the unrecognized inflationary culprit is the budget surplus	Foreign bonds surged as the dollar weakened against most major currencies	21	45	his suspicion that the unrecognized inflationary culprit is the budget surplus[SEP]Foreign bonds surged as the dollar weakened against most major currencies
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The journalistic consensus was that the earthquake made the World Series seem unimportant	21	34	new titles[SEP]The journalistic consensus was that the earthquake made the World Series
Merck is one of the most important stocks in the Major Market Index	one of the most important stocks in the Major Market Index	And most of us waited for a while for the game to start	15	30	one of the most important stocks in the Major Market Index[SEP]And most of us
Some even see a silver lining in the dark clouds	a silver lining	This pattern was particularly evident among more highly educated couples	22	21	nan
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	The reality is that Bank finances are rock solid	28	26	nan
Perhaps the most disturbing finding is that the bowling alley may be an endangered American institution	an endangered American institution	The election was by secret ballot in the General Assembly	17	27	an endangered American institution[SEP]The election was by secret ballot
Such armor crushes the soldier	the soldier	The government insists that such a possibility is low	15	9	nan
Other furriers have also placed more weight on retailing	more weight	But the brand had trouble from the start	21	14	nan
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	This bias is in no way deliberate	21	22	no way
No sophisticated professional expects economists to be right all the time	all the time	It shows a boy hurling rocks at a street lamp	18	25	a boy hurling rocks at a street
Traders attributed the action in them largely to defensive positioning in a volatile market	the action in them	Portrait studios have also latched onto the trend	29	30	the trend
He gave no further details	no further details	The East German economy is strong compared with other East bloc nations	15	20	strong compared with other East bloc
The Bakersfield Supermarket went out of business last May	last May	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	30	27	nan
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	Yet he has proved more resilient than any of them	26	29	he has proved more
They are awaiting an arbitration proceeding	an arbitration proceeding	The figures are at seasonally adjusted annual rates in trillions of dollars	18	15	nan
Some funds are posting yields far higher than the average	yields far higher than the average	The Old Crowd is deeply concerned by the backlash from all this	25	26	the backlash
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	And most of us waited for a while for the game to start	23	16	nan
More venturesome businesses are applying their skills in commercial fields	their skills	We go from one to the other	18	14	nan
He sees a psychoanalyst five mornings a week	a psychoanalyst	But markets can operate with greater or lesser efficiency	21	17	nan
And many have done just that	just that	This phenomenon often makes stock prices swing wildly at the end of the trading session	19	24	the end of the trading session
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	This of course led to disaster in New York City	22	24	New York City
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Craig Forman in London contributed to this article	15	29	no major Eurobond or foreign bond offerings[SEP]Craig Forman in London
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	The fund invests mainly in gold and silver bullion	19	28	one[SEP]The fund invests mainly in gold and silver
Most British programming is more of an acquired taste	more of an acquired taste	The final maturity is in five years	12	22	an acquired taste[SEP]The final maturity is in five years
Waxman sells a variety of hardware products for the home repair market	a variety of hardware products for the home repair market	Paris loved her at first sight	28	24	nan
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	The suit is still pending in Illinois state court	29	31	pending in Illinois
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	Stock prices slipped lower in moderate trading	26	20	nan
The woman won the bet	the bet	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	23	20	nan
Businessmen took their cue from the engineers	their cue	The problem is not that the Fed is too unresponsive to the public interest	24	25	the public
He sees a psychoanalyst five mornings a week	a psychoanalyst	Tokyo stocks rebounded Tuesday from two consecutive daily losses in relatively active dealings	21	23	Tuesday from two
Total return is price changes plus interest income	price changes plus interest income	Jeff Rowe contributed to this article	19	14	nan
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	Sometimes repairs are out of the question	22	41	a ministry for farmers and fishermen instead of a ministry of provisions[SEP]Sometimes repairs are out of the question
The heavy buying in the last half hour led the specialists to take special steps	special steps	The centers normally are closed through the weekend	25	26	the weekend
And it left mixed signals for London	mixed signals	It can happen in any industry	16	16	industry
Nguyen Van Chan is living proof that old ways die hard	living proof that old ways die hard	The election was by secret ballot in the General Assembly	28	26	nan
Lackluster returns are one reason	one reason	The bond market was unmoved by the economic statistics	18	20	the economic statistics
And CenTrust has other problems	other problems	Some are even coming up with their own novel designs	17	18	their own
