demon	d_label	test	start	end	prediction
Some even see a silver lining in the dark clouds	a silver lining	But the outcome of a legal dispute almost always turns on the facts	19	27	a legal dispute almost always turns on the facts
The Bakersfield Supermarket went out of business last May	last May	Soaring rights fees will lead to an even greater clutter of commercials	23	19	nan
He had been vice president in that office	vice president in that office	The majority of the bikes never even make it into the high country	26	27	high country
Most British programming is more of an acquired taste	more of an acquired taste	The tape was on tv before the night was out	12	23	an acquired taste[SEP]The tape was on tv before the night
Americans may not be so lucky the next time	the next time	Part of the answer lies in the nature of the industry	0	17	Americans may not be so lucky the next time[SEP] the next time[SEP]Part of the answer
And the naczelnik shuts his door	his door	Some would make even James Bond green with envy	0	21	And the naczelnik shuts his door[SEP] his door[SEP]Some would make even James Bond green with envy
Her story is becoming part of local folklore	part of local folklore	Each company worries that the other is becoming too powerful and too vertically integrated	0	26	Her story is becoming part of local folklore[SEP] part of local folklore[SEP]Each company worries that the other is becoming too powerful and too vertically
One bank stock was a winner	a winner	The stock market is certainly not too big for the Fed to handle	19	22	the Fed to handle
Nor do analysts expect the Sansui deal to touch off a fresh wave of foreign purchases	a fresh wave of foreign purchases	Soaring rights fees will lead to an even greater clutter of commercials	32	28	nan
Now at least one Japanese company is turning the courtroom tables	the courtroom tables	The latest rebate is good for all Beretta models	0	18	Now at least one Japanese company is turning the courtroom tables[SEP] the courtroom tables[SEP]The latest rebate
Italian President Francesco Cossiga promised a quick investigation into whether Olivetti broke Cocom rules	a quick investigation into whether Olivetti broke Cocom rules	The youthful audience for Saturday programming is no longer dependent on the networks	43	36	nan
The fund made a similar move earlier this year	a similar move	This starts in the construction phase through the use of minority contractors and local workers	7	27	this year[SEP] a similar move[SEP]This starts in the construction phase through the use of minority contractors and local
The House version of the bill does include the tax cut	the tax cut	It added that no discussions about such a sale are under way	23	27	a sale are under way
Others had lesser damage and there were no injuries among workers	lesser damage	The dollar finished at its intraday highs	23	13	nan
He sees a psychoanalyst five mornings a week	a psychoanalyst	Both firms are in New York	11	20	a psychoanalyst[SEP]Both firms are in New
The British economy is hardly the picture of health these days	the picture of health	The bikes are unwelcome on trails in national parks	0	24	The British economy is hardly the picture of health these days[SEP] the picture of health[SEP]The bikes are unwelcome on trails in national
Still the Salinger decision created a strong presumption against fair use of unpublished materials	a strong presumption against fair use of unpublished materials	The Old Crowd is deeply concerned by the backlash from all this	37	34	nan
The complicated language in the huge new law has muddied the fight	the fight	Sometimes repairs are out of the question	0	19	The complicated language in the huge new law has muddied the fight[SEP] the fight[SEP]Sometimes repairs
Another poked a hole in the heel of his shoe	a hole	London shares closed moderately lower in thin trading	18	14	nan
Still the Salinger decision created a strong presumption against fair use of unpublished materials	a strong presumption against fair use of unpublished materials	Inflation is at record levels	16	27	a strong presumption against fair use of unpublished materials[SEP]Inflation
Judges will write the real bill as suits roll through the courts	the real bill	It also asked Mesa to keep the proposal confidential	26	25	nan
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	And his outlook improved after successful cataract surgery in August	39	39	August
Some funds are posting yields far higher than the average	yields far higher than the average	But such skills were alien to Toni Johnson	13	22	higher than the average[SEP]But such skills were alien
And many have done just that	just that	This leads to a very special sense of urgency	13	16	a very special sense
He visits the same department every two or three weeks	the same department	He can live with little pleasures	0	20	He visits the same department every two or three weeks[SEP] the same department[SEP]He can live with little pleasures
But they are stalwart socialists	stalwart socialists	He was back in jail over the summer on shoplifting charges	17	22	the summer on shoplifting charges
And the naczelnik shuts his door	his door	The transaction is subject to a definitive agreement and approval by Ideal shareholders	18	20	a definitive agreement
The service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	34	32	nan
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	The scientists have experimented on the tiny neck arteries of rats	40	33	nan
Wall Street generally likes the industry again	the industry	This bias is in no way deliberate	15	16	no way
Total return is price changes plus interest income	price changes plus interest income	The bikes are unwelcome on trails in national parks	22	10	nan
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	Judith Valente contributed to this article	41	42	this article
Whittle has met some resistance	some resistance	This has led them in a fruitless and destructive policy circle	15	0	nan
Fog shrouded the base before touchdown	the base	The bikes are unwelcome on trails in national parks	0	18	Fog shrouded the base before touchdown[SEP] the base[SEP]The bikes are unwelcome on trails in national
One bank stock was a winner	a winner	The company is active in office and residential development in New York	15	20	office and residential development in New
Conner already is shipping its new drives	its new drives	The board expands to seven members	17	0	nan
And it left mixed signals for London	mixed signals	The fund invests mainly in gold and silver bullion	0	6	And it left mixed signals for London
Other furriers have also placed more weight on retailing	more weight	At least half that growth will have come in the past three years alone	26	25	nan
The fund made a similar move earlier this year	a similar move	Glenn Hall contributed to this article	19	19	this
He previously held posts of senior vice president of compliance and senior vice president and general counsel	posts of senior vice president of compliance and senior vice president and general counsel	For months the resistance has been defenseless against air attack	35	43	the resistance has been defenseless against air
The executive branch bears the first responsibility for timidity	the first responsibility for timidity	All this is causing convulsions in professional football	19	19	this
But the firm has never had a day like yesterday	a day like yesterday	The lack of any new cash probably would still leave the banks dissatisfied	11	27	a day like yesterday[SEP]The lack of any new cash probably would still leave the banks
Then he would move his movement to Europe	his movement	He sits down at the piano and plays	16	19	the piano and plays
The pool invested idle cash for many state agencies and local governments	idle cash	The transaction is subject to a definitive agreement and approval by Ideal shareholders	21	23	a definitive agreement
The British economy is hardly the picture of health these days	the picture of health	The lack of any new cash probably would still leave the banks dissatisfied	0	28	The British economy is hardly the picture of health these days[SEP] the picture of health[SEP]The lack of any new cash probably would still leave the banks
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	He can live with little pleasures	14	26	this year[SEP] a recurring one[SEP]He can live with little pleasures
The infusion of activists can bring a clash of cultures	a clash of cultures	We were out of the box	11	12	a clash
But such a combination also presents great risks	great risks	The expansion is subject to approval by federal and Wisconsin environmental regulators	19	21	federal and Wisconsin
She was the child of relative privilege	the child of relative privilege	Stock prices fell sharply in active trading	0	15	She was the child of relative privilege[SEP] the child of relative privilege[SEP]Stock prices
Athena eventually acquired exclusive rights to the technology and currently is developing it	exclusive rights to the technology	Tom Herman contributed to this article	26	26	this
The two sides now are accusing each other of lying	each other	The trial begins today in federal court in Philadelphia	19	22	federal court in Philadelphia
Hostile takeovers are quite a new phenomenon	quite a new phenomenon	Most sleep on the floor	11	19	a new phenomenon[SEP]Most sleep on the floor
They note that stocks experienced volatile swings long before futures	volatile swings	The New York company called the lawsuit without merit	19	15	nan
Funds for drilling may inch up more next year if oil prices stay stable	next year	But New York City general obligation bonds came under selling pressure	20	20	New
But Trelleborg still must clear some tough hurdles	some tough hurdles	Everyone falls in love with everyone else	0	17	But Trelleborg still must clear some tough hurdles[SEP] some tough hurdles[SEP]Everyone falls
He said that the research team had no financial stake in the drug	no financial stake in the drug	In the end politics got in the way	18	28	the drug[SEP]In the end politics got in the way
The West Germans then took over and finally found Markus Hess	Markus Hess	The youthful audience for Saturday programming is no longer dependent on the networks	0	24	The West Germans then took over and finally found Markus Hess[SEP] Markus Hess[SEP]The youthful audience for Saturday programming is no longer dependent
Judges will write the real bill as suits roll through the courts	the real bill	Both firms are in New York	22	22	New
It is hoped that other Japanese would then follow the leader	the leader	The fund invests mainly in gold and silver bullion	0	20	It is hoped that other Japanese would then follow the leader[SEP] the leader[SEP]The fund invests mainly in gold
They note that stocks experienced volatile swings long before futures	volatile swings	He does this in at least three of his solo pieces	16	16	this
Traders are already buckling their seat belts	their seat belts	The biggest flurry of investor activity came early in the day	21	21	early
And many have done just that	just that	But then they wake up to a nightmare	16	0	nan
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	46	53	a takeover fight has sent Jaguar shares soaring
It is hoped that other Japanese would then follow the leader	the leader	Not only Californians but all Americans would pay if this thing passed	25	25	this
Traders can vary their strategies and execute their orders in any one of them	their strategies	The figures are at seasonally adjusted annual rates in trillions of dollars	26	31	annual rates in trillions of dollars
Others had lesser damage and there were no injuries among workers	lesser damage	Prices on the Frankfurt Stock Exchange tumbled in heavy trading	18	13	nan
Fog shrouded the base before touchdown	the base	Bond prices were little changed in sluggish activity	15	16	little changed
Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	the Tokyo Motor Show	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	29	30	a compromise
The infusion of activists can bring a clash of cultures	a clash of cultures	This of course led to disaster in New York City	11	23	a clash of cultures[SEP]This of course led to disaster in New
The struggle over capital gains is the most important game in town	the most important game in town	The lonely woman walks on in the direction of the Plaza de Alonso Martinez	30	27	nan
And the naczelnik shuts his door	his door	The scientists have experimented on the tiny neck arteries of rats	0	21	And the naczelnik shuts his door[SEP] his door[SEP]The scientists have experimented on the tiny neck arteries
The struggle over capital gains is the most important game in town	the most important game in town	The result is that the unthinkable and illogical are happening	0	18	The struggle over capital gains is the most important game in town[SEP] the most important game in town
Labor problems top the list	the list	The interviews took place two years ago	13	15	two years ago
Bolar has denied any wrongdoing	any wrongdoing	Glenn Hall contributed to this article	15	15	this
They have about seven candidates	about seven candidates	The stock market reacted strongly to the news	16	0	nan
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	The biggest flurry of investor activity came early in the day	32	30	nan
Some funds are posting yields far higher than the average	yields far higher than the average	Institutional investors mostly remained on the sidelines Tuesday	13	26	higher than the average[SEP]Institutional investors mostly remained on the sidelines Tuesday
The company outpaced much of the chemical industry as annual profit grew fivefold in two years	much of the chemical industry	Some companies are cutting costs and hoping for the best	16	29	two years[SEP] much of the chemical industry[SEP]Some companies are cutting costs
The resulting stockpiling has depressed the market	the market	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	25	24	nan
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	It expects any impact on its business to be slight	26	20	nan
And many have done just that	just that	He will remain on the Banc One board	0	0	And
The fund made a similar move earlier this year	a similar move	Rents have soared along with house prices	7	20	this year[SEP] a similar move[SEP]Rents have soared along with house
Total return is price changes plus interest income	price changes plus interest income	Peter Pae in Pittsburgh contributed to this article	22	10	nan
Bolar has denied any wrongdoing	any wrongdoing	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	14	21	a takeover fight has sent Jaguar shares soaring
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	the company	They speak volumes about the state of our society at a given moment	28	23	nan
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	His boss complained about neglect of other chores	16	27	smaller technology companies[SEP]His boss complained about neglect of other chores
Americans may not be so lucky the next time	the next time	The agreement is subject to completion of a definitive amendment and appropriate approvals	21	23	a definitive amendment
Last week the British displayed unusual political immaturity	unusual political immaturity	The company is active in office and residential development in New York	22	27	office and residential development in New
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Laurie McGinley contributed to this article	33	34	this article
Van Nghe quickly made influential enemies	influential enemies	Yet her intensity stops and starts with the music	18	14	nan
She held her fire with her first production at the Trinity earlier this season	her fire	Panic frequently results in irrational behavior	12	21	this season[SEP] her fire[SEP]Panic frequently results
The British economy is hardly the picture of health these days	the picture of health	Such animosity could prove pivotal in the union vote	21	25	pivotal in the union vote
Maybe it was their peculiar sense of history	their peculiar sense of history	But then the noise turned into a roar	21	22	a roar
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	It shows a boy hurling rocks at a street lamp	44	39	nan
Whittle has met some resistance	some resistance	For months the resistance has been defenseless against air attack	0	20	Whittle has met some resistance[SEP] some resistance[SEP]For months the resistance has been defenseless against air
We are the producers of that movie	the producers of that movie	The dollar gained against most foreign currencies	0	20	We are the producers of that movie[SEP] the producers of that movie[SEP]The dollar gained against most foreign currencies
The Northeast has been holding its own in the population race	its own	But some analysts remain sour on the company	0	1	The Northeast
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	The four lawyers climbed out from under a table	27	28	a table
Their ridicule of him is no substitute for argument	no substitute for argument	Some would make even James Bond green with envy	21	23	green with envy
And it left mixed signals for London	mixed signals	His interest in the natural environment dates from his youth	14	6	nan
But the firm has never had a day like yesterday	a day like yesterday	The dollar rose modestly against most major currencies	19	24	modestly against most major currencies
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	Glenn Hall contributed to this article	29	16	nan
The trust will issue the certificates	the certificates	This has led them in a fruitless and destructive policy circle	15	0	nan
And many have done just that	just that	The company develops and markets products for the food service industry	0	20	And many have done just that[SEP] just that[SEP]The company develops and markets products for the food service industry
The service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans	The uncertainty is sending shivers through Brazilian financial markets	29	29	financial
And CenTrust has other problems	other problems	The post had been vacant for more than a year	19	20	a year
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	People have been very respectful of each other	26	26	very
Their ridicule of him is no substitute for argument	no substitute for argument	The stock market is certainly not too big for the Fed to handle	24	13	nan
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	Buyers stepped in to the futures pit	28	18	nan
He visits the same department every two or three weeks	the same department	Both issues are among the most popular with individual investors	0	23	He visits the same department every two or three weeks[SEP] the same department[SEP]Both issues are among the most popular with individual
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	Inco shares fell after the announcements	0	21	The merger requires the approval of Norwegian authorities[SEP] the approval of Norwegian authorities[SEP]Inco shares fell after the announcements
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	That went over the permissible line for warm and fuzzy feelings	34	34	fuzzy
It also will hand Unilab new markets	new markets	Abortion via the pill is far more of an ordeal than conventional surgical abortion	22	22	an
Bolar has denied any wrongdoing	any wrongdoing	The talks came as Lebanese negotiations on political changes appeared deadlocked	0	18	Bolar has denied any wrongdoing[SEP] any wrongdoing[SEP]The talks came as Lebanese negotiations on political changes
The House bill also distorts economic efficiency in all sorts of perverse ways	economic efficiency	He does this in at least three of his solo pieces	20	16	nan
Others had lesser damage and there were no injuries among workers	lesser damage	The battle for customer loyalty is evident along the Cobb Parkway strip	23	19	nan
Most other states have enacted similar bans	similar bans	The remainder of the house leans precariously against a sturdy oak tree	21	23	a sturdy oak
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	London shares closed moderately lower in thin trading	32	28	nan
No sophisticated professional expects economists to be right all the time	all the time	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	28	27	nan
He had been vice president in that office	vice president in that office	The dollar rose against the Swiss and French francs	13	24	office[SEP]The dollar rose against the Swiss and French francs
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	They lied to me on the recruiting trip	33	35	the recruiting trip
Van Nghe quickly made influential enemies	influential enemies	Tom Herman contributed to this article	15	15	this
It also inevitably leaves a residue of shareholder lawsuits	a residue of shareholder lawsuits	We were out of the box	10	0	nan
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	Most sleep on the floor	24	32	California refineries[SEP]Most sleep on the floor
The suit seeks unspecified damages	unspecified damages	The lack of any new cash probably would still leave the banks dissatisfied	19	20	the banks
The relative calm in Tokyo proved little comfort to markets opening up in Europe	little comfort to markets opening up in Europe	The state can also bar Drexel as an investment adviser	33	34	an investment
She was the child of relative privilege	the child of relative privilege	She has also served on several task forces on acquired immune deficiency syndrome	19	24	several task forces on acquired immune
The West Germans then took over and finally found Markus Hess	Markus Hess	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	27	26	nan
He visits the same department every two or three weeks	the same department	Two workers died and six remain in the hospital	0	23	He visits the same department every two or three weeks[SEP] the same department[SEP]Two workers died and six remain in the hospital
The failed rights issue also should have a modest impact on British Air shares	a modest impact on British Air shares	The stock market is certainly not too big for the Fed to handle	16	17	modest impact
The West Germans then took over and finally found Markus Hess	Markus Hess	Revenue doubled from two years ago	19	21	two years ago
The pool invested idle cash for many state agencies and local governments	idle cash	The bond market was unmoved by the economic statistics	23	24	the economic
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	This kind of contingency analysis is common in war planning and business planning	17	25	This kind of contingency analysis is common in war
The success of newcomer SsangYong Motor shows the strength of the auto market and its growing diversity	the strength of the auto market and its growing diversity	The dollar rose modestly against most major currencies	36	41	modestly against most major currencies
The Bakersfield Supermarket went out of business last May	last May	Business was slow because many companies were closed yesterday	18	24	slow because many companies were closed yesterday
We are the producers of that movie	the producers of that movie	The case went on appeal to the Second Circuit	0	18	We are the producers of that movie[SEP] the producers of that movie[SEP]The case went on appeal
But such a combination also presents great risks	great risks	The biggest flurry of investor activity came early in the day	19	16	nan
He visits the same department every two or three weeks	the same department	But critics consider the changes regressive	0	19	He visits the same department every two or three weeks[SEP] the same department[SEP]But critics consider the changes
She was the child of relative privilege	the child of relative privilege	But some Wall Street executives argue that such fears are unwarranted	0	25	She was the child of relative privilege[SEP] the child of relative privilege[SEP]But some Wall Street executives argue that such fears are unwarranted
She held her fire with her first production at the Trinity earlier this season	her fire	But attendance is down from previous years	12	19	this season[SEP] her fire[SEP]But attendance
Arm troubles forced him back to the minors the next year	the next year	The board expands to seven members	20	21	seven members
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	It all adds up to a cold winter here	32	35	a cold winter here
The struggle over capital gains is the most important game in town	the most important game in town	Two workers died and six remain in the hospital	28	28	hospital
The infusion of activists can bring a clash of cultures	a clash of cultures	The board will be made up of seven directors of each holding company	23	12	nan
It was a Friday in June	a Friday in June	Glenn Hall contributed to this article	17	17	this
This is not the case	the case	Motorola is in good company	0	0	This
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	Yet he has proved more resilient than any of them	16	23	smaller technology companies[SEP]Yet he has proved
Whittle has met some resistance	some resistance	Inflation is at record levels	14	11	nan
The West Germans then took over and finally found Markus Hess	Markus Hess	The agreement is subject to completion of a definitive amendment and appropriate approvals	22	24	a definitive amendment
Nobody has any credible estimate	any credible estimate	Judith Valente contributed to this article	16	16	this
Her story is becoming part of local folklore	part of local folklore	The battle for customer loyalty is evident along the Cobb Parkway strip	22	18	nan
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	34	34	offset
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	Yet her intensity stops and starts with the music	30	25	nan
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	Reform starts in the Pentagon	21	19	nan
The fund made a similar move earlier this year	a similar move	Several other Japanese companies and regional governments have sent aid to San Francisco	7	19	this year[SEP] a similar move[SEP]Several other Japanese companies and regional
But the firm has never had a day like yesterday	a day like yesterday	No one has alleged that the donations were by themselves illegal	17	22	one has alleged that the donations
Such armor crushes the soldier	the soldier	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	20	21	a compromise
The House version of the bill does include the tax cut	the tax cut	The lawyers are now in charge of our national security	21	21	charge
Last week the British displayed unusual political immaturity	unusual political immaturity	Abortion via the pill is far more of an ordeal than conventional surgical abortion	26	26	an
Wall Street generally likes the industry again	the industry	His interest in the natural environment dates from his youth	0	12	Wall Street generally likes the industry again[SEP] the industry[SEP]His interest
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The youthful audience for Saturday programming is no longer dependent on the networks	35	16	nan
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	Yet he has proved more resilient than any of them	16	23	a leading French maker of copying and electronic
Van Nghe quickly made influential enemies	influential enemies	His credibility is also on the line in the investment community	16	20	the line in the investment
It is hoped that other Japanese would then follow the leader	the leader	The company can go about its business	0	20	It is hoped that other Japanese would then follow the leader[SEP] the leader[SEP]The company can go about its
Traders can vary their strategies and execute their orders in any one of them	their strategies	But most lawyers accept that the marketplace has spoken	0	22	Traders can vary their strategies and execute their orders in any one of them[SEP] their strategies[SEP]But most lawyers accept
Whittle has met some resistance	some resistance	These securities are attractive to Japanese investors for three reasons	18	19	three reasons
Nobody has any credible estimate	any credible estimate	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	22	21	nan
The third principal in the South Gardens adventure did have garden experience	garden experience	Major European auction houses are turning increasingly to specialized sales	0	19	The third principal in the South Gardens adventure did have garden experience[SEP] garden experience[SEP]Major European auction houses
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	Foreign bonds surged as the dollar weakened against most major currencies	27	31	weakened against most major currencies
The suit seeks unspecified damages	unspecified damages	Poverty remains far more widespread among blacks than other Americans	14	19	widespread among blacks than other Americans
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	Market conditions point to even lower prices next year	14	26	this year[SEP] a recurring one[SEP]Market conditions point to even lower
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	The dollar gained against most foreign currencies	0	26	But its surprising progress so far holds important lessons for companies in trouble[SEP] important lessons for companies in trouble[SEP]The dollar gained against most foreign
They are awaiting an arbitration proceeding	an arbitration proceeding	Not only Californians but all Americans would pay if this thing passed	21	21	this
New telephone lines posted healthy growth	healthy growth	Many resorts also are focusing more on the service side of their business	17	19	the service side
Most other states have enacted similar bans	similar bans	But that was all of three months ago	16	18	three months ago
The fund made a similar move earlier this year	a similar move	Those viewers find the show confusing	7	16	this year[SEP] a similar move[SEP]Those viewers find
But the firm has never had a day like yesterday	a day like yesterday	That figure has been inching up for several years	11	17	a day like yesterday[SEP]That figure
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	But the market turmoil could be partially beneficial for some small businesses	31	28	nan
Now at least one Japanese company is turning the courtroom tables	the courtroom tables	She was as cool as a cucumber	21	23	a cucumber
This is a story about suckers	a story about suckers	His hands sit farther apart on the keyboard	20	17	nan
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	But such skills were alien to Toni Johnson	16	24	smaller technology companies[SEP]But such skills were alien
Some funds are posting yields far higher than the average	yields far higher than the average	The machine began shipping at the end of last year	13	24	higher than the average[SEP]The machine began shipping at the end
The companies reached an agreement in principle for the sale in August	an agreement in principle for the sale	The bikes are unwelcome on trails in national parks	13	28	an agreement in principle for the sale[SEP]The bikes are unwelcome on trails in national
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	Several other Japanese companies and regional governments have sent aid to San Francisco	22	22	regional
Developers are also eyeing the real estate portfolios of major corporations	the real estate portfolios of major corporations	The transaction is subject to a definitive agreement and approval by Ideal shareholders	26	28	a definitive agreement
He sees a psychoanalyst five mornings a week	a psychoanalyst	But that was all of three months ago	21	23	three months ago
Alan Reynolds of Polyconomics adds his suspicion that the unrecognized inflationary culprit is the budget surplus	his suspicion that the unrecognized inflationary culprit is the budget surplus	Foreign bonds surged as the dollar weakened against most major currencies	39	32	nan
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The journalistic consensus was that the earthquake made the World Series seem unimportant	18	16	nan
Merck is one of the most important stocks in the Major Market Index	one of the most important stocks in the Major Market Index	And most of us waited for a while for the game to start	33	39	a while for the game to start
Some even see a silver lining in the dark clouds	a silver lining	This pattern was particularly evident among more highly educated couples	22	23	highly educated
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	The reality is that Bank finances are rock solid	0	26	The exchange was all the more remarkable in that authorities released television footage to Western news agencies[SEP] television footage[SEP]The reality is that Bank finances
Perhaps the most disturbing finding is that the bowling alley may be an endangered American institution	an endangered American institution	The election was by secret ballot in the General Assembly	17	23	an endangered American institution[SEP]The election
Such armor crushes the soldier	the soldier	The government insists that such a possibility is low	18	18	low
Other furriers have also placed more weight on retailing	more weight	But the brand had trouble from the start	16	19	the brand had trouble
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	This bias is in no way deliberate	17	11	nan
No sophisticated professional expects economists to be right all the time	all the time	It shows a boy hurling rocks at a street lamp	18	22	a boy hurling rocks
Traders attributed the action in them largely to defensive positioning in a volatile market	the action in them	Portrait studios have also latched onto the trend	12	27	a volatile market[SEP] the action in them[SEP]Portrait studios have also latched
He gave no further details	no further details	The East German economy is strong compared with other East bloc nations	15	13	nan
The Bakersfield Supermarket went out of business last May	last May	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	28	27	nan
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	Yet he has proved more resilient than any of them	32	34	any of them
They are awaiting an arbitration proceeding	an arbitration proceeding	The figures are at seasonally adjusted annual rates in trillions of dollars	18	23	annual rates in trillions of dollars
Some funds are posting yields far higher than the average	yields far higher than the average	The Old Crowd is deeply concerned by the backlash from all this	29	29	this
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	And most of us waited for a while for the game to start	23	29	a while for the game to start
More venturesome businesses are applying their skills in commercial fields	their skills	We go from one to the other	18	21	one to the other
He sees a psychoanalyst five mornings a week	a psychoanalyst	But markets can operate with greater or lesser efficiency	23	24	lesser efficiency
And many have done just that	just that	This phenomenon often makes stock prices swing wildly at the end of the trading session	19	16	nan
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	This of course led to disaster in New York City	22	22	New
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Craig Forman in London contributed to this article	32	29	nan
