demon	d_label	test	start	end	prediction
The service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	24	31	such a takeover fight has sent Jaguar shares
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	The scientists have experimented on the tiny neck arteries of rats	38	43	experimented on the tiny neck arteries
Wall Street generally likes the industry again	the industry	This bias is in no way deliberate	17	0	nan
Total return is price changes plus interest income	price changes plus interest income	The bikes are unwelcome on trails in national parks	0	20	Total return is price changes plus interest income[SEP] price changes plus interest income[SEP]The bikes are unwelcome on trails
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	Judith Valente contributed to this article	36	42	ith Valente contributed to this article
Whittle has met some resistance	some resistance	This has led them in a fruitless and destructive policy circle	19	0	nan
Fog shrouded the base before touchdown	the base	The bikes are unwelcome on trails in national parks	0	16	Fog shrouded the base before touchdown[SEP] the base[SEP]The bikes are unwelcome on trails
One bank stock was a winner	a winner	The company is active in office and residential development in New York	17	0	nan
Conner already is shipping its new drives	its new drives	The board expands to seven members	15	0	nan
And it left mixed signals for London	mixed signals	The fund invests mainly in gold and silver bullion	0	0	And
Other furriers have also placed more weight on retailing	more weight	At least half that growth will have come in the past three years alone	0	25	Other furriers have also placed more weight on retailing[SEP] more weight[SEP]At least half that growth will have come in the past
The fund made a similar move earlier this year	a similar move	Glenn Hall contributed to this article	11	0	nan
He previously held posts of senior vice president of compliance and senior vice president and general counsel	posts of senior vice president of compliance and senior vice president and general counsel	For months the resistance has been defenseless against air attack	41	41	seless
The executive branch bears the first responsibility for timidity	the first responsibility for timidity	All this is causing convulsions in professional football	23	24	ulsions
But the firm has never had a day like yesterday	a day like yesterday	The lack of any new cash probably would still leave the banks dissatisfied	28	28	dissatisfied
Then he would move his movement to Europe	his movement	He sits down at the piano and plays	0	0	Then
The pool invested idle cash for many state agencies and local governments	idle cash	The transaction is subject to a definitive agreement and approval by Ideal shareholders	22	25	definitive agreement and approval
The British economy is hardly the picture of health these days	the picture of health	The lack of any new cash probably would still leave the banks dissatisfied	29	29	dissatisfied
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	He can live with little pleasures	18	26	recurring one[SEP]He can live with little pleasures
The infusion of activists can bring a clash of cultures	a clash of cultures	We were out of the box	21	0	nan
But such a combination also presents great risks	great risks	The expansion is subject to approval by federal and Wisconsin environmental regulators	21	17	nan
She was the child of relative privilege	the child of relative privilege	Stock prices fell sharply in active trading	17	0	nan
Athena eventually acquired exclusive rights to the technology and currently is developing it	exclusive rights to the technology	Tom Herman contributed to this article	24	23	nan
The two sides now are accusing each other of lying	each other	The trial begins today in federal court in Philadelphia	22	0	nan
Hostile takeovers are quite a new phenomenon	quite a new phenomenon	Most sleep on the floor	0	0	Host
They note that stocks experienced volatile swings long before futures	volatile swings	The New York company called the lawsuit without merit	22	12	nan
Funds for drilling may inch up more next year if oil prices stay stable	next year	But New York City general obligation bonds came under selling pressure	0	0	Fund
But Trelleborg still must clear some tough hurdles	some tough hurdles	Everyone falls in love with everyone else	22	0	nan
He said that the research team had no financial stake in the drug	no financial stake in the drug	In the end politics got in the way	0	24	He said that the research team had no financial stake in the drug[SEP] no financial stake in the drug[SEP]In the end politics
The West Germans then took over and finally found Markus Hess	Markus Hess	The youthful audience for Saturday programming is no longer dependent on the networks	27	27	networks
Judges will write the real bill as suits roll through the courts	the real bill	Both firms are in New York	18	0	nan
It is hoped that other Japanese would then follow the leader	the leader	The fund invests mainly in gold and silver bullion	0	17	It is hoped that other Japanese would then follow the leader[SEP] the leader[SEP]The fund invests
They note that stocks experienced volatile swings long before futures	volatile swings	He does this in at least three of his solo pieces	0	24	They note that stocks experienced volatile swings long before futures[SEP] volatile swings[SEP]He does this in at least three of his solo pieces
Traders are already buckling their seat belts	their seat belts	The biggest flurry of investor activity came early in the day	12	0	nan
And many have done just that	just that	But then they wake up to a nightmare	0	0	And
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	45	52	such a takeover fight has sent Jaguar shares
It is hoped that other Japanese would then follow the leader	the leader	Not only Californians but all Americans would pay if this thing passed	18	18	ians
Traders can vary their strategies and execute their orders in any one of them	their strategies	The figures are at seasonally adjusted annual rates in trillions of dollars	24	27	ally adjusted annual rates
Others had lesser damage and there were no injuries among workers	lesser damage	Prices on the Frankfurt Stock Exchange tumbled in heavy trading	23	16	nan
Fog shrouded the base before touchdown	the base	Bond prices were little changed in sluggish activity	18	0	nan
Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	the Tokyo Motor Show	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	26	19	nan
The infusion of activists can bring a clash of cultures	a clash of cultures	This of course led to disaster in New York City	21	24	disaster in New York
The struggle over capital gains is the most important game in town	the most important game in town	The lonely woman walks on in the direction of the Plaza de Alonso Martinez	32	23	nan
And the naczelnik shuts his door	his door	The scientists have experimented on the tiny neck arteries of rats	16	21	experimented on the tiny neck arteries
The struggle over capital gains is the most important game in town	the most important game in town	The result is that the unthinkable and illogical are happening	28	28	ogical
Labor problems top the list	the list	The interviews took place two years ago	0	0	Labor
Bolar has denied any wrongdoing	any wrongdoing	Glenn Hall contributed to this article	0	0	B
They have about seven candidates	about seven candidates	The stock market reacted strongly to the news	14	0	nan
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	The biggest flurry of investor activity came early in the day	0	28	Colgate sold its hospital supply and home health care business last year[SEP] its hospital supply and home health care business[SEP]The biggest flurry of investor activity
Some funds are posting yields far higher than the average	yields far higher than the average	Institutional investors mostly remained on the sidelines Tuesday	21	0	nan
The company outpaced much of the chemical industry as annual profit grew fivefold in two years	much of the chemical industry	Some companies are cutting costs and hoping for the best	14	34	fold in two years[SEP] much of the chemical industry[SEP]Some companies are cutting costs and hoping for the best
The resulting stockpiling has depressed the market	the market	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	21	18	nan
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	It expects any impact on its business to be slight	26	26	slight
And many have done just that	just that	He will remain on the Banc One board	0	0	And
The fund made a similar move earlier this year	a similar move	Rents have soared along with house prices	11	15	similar move[SEP]Rents
Total return is price changes plus interest income	price changes plus interest income	Peter Pae in Pittsburgh contributed to this article	19	0	nan
Bolar has denied any wrongdoing	any wrongdoing	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	13	20	such a takeover fight has sent Jaguar shares
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	the company	They speak volumes about the state of our society at a given moment	20	30	volumes about the state of our society at a given moment
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	His boss complained about neglect of other chores	27	27	chores
Americans may not be so lucky the next time	the next time	The agreement is subject to completion of a definitive amendment and appropriate approvals	22	26	definitive amendment and appropriate approvals
Last week the British displayed unusual political immaturity	unusual political immaturity	The company is active in office and residential development in New York	24	28	residential development in New York
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Laurie McGinley contributed to this article	23	34	offerings[SEP]Laurie McGinley contributed to this article
Van Nghe quickly made influential enemies	influential enemies	Yet her intensity stops and starts with the music	0	0	Van
She held her fire with her first production at the Trinity earlier this season	her fire	Panic frequently results in irrational behavior	20	21	frequently results
The British economy is hardly the picture of health these days	the picture of health	Such animosity could prove pivotal in the union vote	17	25	Such animosity could prove pivotal in the union vote
Maybe it was their peculiar sense of history	their peculiar sense of history	But then the noise turned into a roar	0	0	Maybe
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	It shows a boy hurling rocks at a street lamp	32	48	Playskool units and in its international business[SEP]It shows a boy hurling rocks
Whittle has met some resistance	some resistance	For months the resistance has been defenseless against air attack	18	0	nan
We are the producers of that movie	the producers of that movie	The dollar gained against most foreign currencies	20	20	currencies
The Northeast has been holding its own in the population race	its own	But some analysts remain sour on the company	0	0	The
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	The four lawyers climbed out from under a table	10	28	subset of the larger group[SEP] smaller technology companies[SEP]The four lawyers climbed out from under a table
Their ridicule of him is no substitute for argument	no substitute for argument	Some would make even James Bond green with envy	23	23	envy
And it left mixed signals for London	mixed signals	His interest in the natural environment dates from his youth	0	17	And it left mixed signals for London[SEP] mixed signals[SEP]His interest in the natural environment dates
But the firm has never had a day like yesterday	a day like yesterday	The dollar rose modestly against most major currencies	19	24	modestly against most major currencies
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	Glenn Hall contributed to this article	19	30	glut of new titles[SEP]Glenn Hall contributed to this article
The trust will issue the certificates	the certificates	This has led them in a fruitless and destructive policy circle	19	0	nan
And many have done just that	just that	The company develops and markets products for the food service industry	0	0	And
The service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans	The uncertainty is sending shivers through Brazilian financial markets	26	19	nan
And CenTrust has other problems	other problems	The post had been vacant for more than a year	0	0	And
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	People have been very respectful of each other	20	27	auto sector[SEP]People have been very respectful
Their ridicule of him is no substitute for argument	no substitute for argument	The stock market is certainly not too big for the Fed to handle	19	27	certainly not too big for the Fed to handle
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	Buyers stepped in to the futures pit	24	30	ers stepped in to the futures pit
He visits the same department every two or three weeks	the same department	Both issues are among the most popular with individual investors	12	16	same department[SEP]Both issues
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	Inco shares fell after the announcements	0	17	The merger requires the approval of Norwegian authorities[SEP] the approval of Norwegian authorities[SEP]Inco shares
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	That went over the permissible line for warm and fuzzy feelings	29	35	permissible line for warm and fuzzy feelings
It also will hand Unilab new markets	new markets	Abortion via the pill is far more of an ordeal than conventional surgical abortion	26	27	surgical abortion
Bolar has denied any wrongdoing	any wrongdoing	The talks came as Lebanese negotiations on political changes appeared deadlocked	21	18	nan
The House bill also distorts economic efficiency in all sorts of perverse ways	economic efficiency	He does this in at least three of his solo pieces	12	28	perverse ways[SEP] economic efficiency[SEP]He does this in at least three of his solo pieces
Others had lesser damage and there were no injuries among workers	lesser damage	The battle for customer loyalty is evident along the Cobb Parkway strip	26	25	nan
Most other states have enacted similar bans	similar bans	The remainder of the house leans precariously against a sturdy oak tree	8	23	similar bans[SEP]The remainder of the house leans precariously against a sturdy oak
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	London shares closed moderately lower in thin trading	31	34	moderately lower in thin
No sophisticated professional expects economists to be right all the time	all the time	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	31	24	nan
He had been vice president in that office	vice president in that office	The dollar rose against the Swiss and French francs	9	23	vice president in that office[SEP]The dollar rose against the Swiss and French franc
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	They lied to me on the recruiting trip	23	25	aged California ref
Van Nghe quickly made influential enemies	influential enemies	Tom Herman contributed to this article	0	0	Van
It also inevitably leaves a residue of shareholder lawsuits	a residue of shareholder lawsuits	We were out of the box	0	0	It
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	Most sleep on the floor	23	25	aged California ref
The suit seeks unspecified damages	unspecified damages	The lack of any new cash probably would still leave the banks dissatisfied	6	21	unspecified damages[SEP]The lack of any new cash probably would still leave the banks dissatisfied
The relative calm in Tokyo proved little comfort to markets opening up in Europe	little comfort to markets opening up in Europe	The state can also bar Drexel as an investment adviser	27	30	also bar Drex
She was the child of relative privilege	the child of relative privilege	She has also served on several task forces on acquired immune deficiency syndrome	16	24	also served on several task forces on acquired immune
The West Germans then took over and finally found Markus Hess	Markus Hess	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	30	23	nan
He visits the same department every two or three weeks	the same department	Two workers died and six remain in the hospital	12	0	nan
The failed rights issue also should have a modest impact on British Air shares	a modest impact on British Air shares	The stock market is certainly not too big for the Fed to handle	27	35	certainly not too big for the Fed to handle
The West Germans then took over and finally found Markus Hess	Markus Hess	Revenue doubled from two years ago	17	0	nan
The pool invested idle cash for many state agencies and local governments	idle cash	The bond market was unmoved by the economic statistics	20	21	unmoved
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	This kind of contingency analysis is common in war planning and business planning	14	29	Drug Administration[SEP]This kind of contingency analysis is common in war planning and business planning
The success of newcomer SsangYong Motor shows the strength of the auto market and its growing diversity	the strength of the auto market and its growing diversity	The dollar rose modestly against most major currencies	36	41	modestly against most major currencies
The Bakersfield Supermarket went out of business last May	last May	Business was slow because many companies were closed yesterday	23	0	nan
We are the producers of that movie	the producers of that movie	The case went on appeal to the Second Circuit	0	21	We are the producers of that movie[SEP] the producers of that movie[SEP]The case went on appeal to the Second
But such a combination also presents great risks	great risks	The biggest flurry of investor activity came early in the day	0	17	But such a combination also presents great risks[SEP] great risks[SEP]The biggest flurry of investor activity
He visits the same department every two or three weeks	the same department	But critics consider the changes regressive	12	19	same department[SEP]But critics consider the changes
She was the child of relative privilege	the child of relative privilege	But some Wall Street executives argue that such fears are unwarranted	21	22	such fears
She held her fire with her first production at the Trinity earlier this season	her fire	But attendance is down from previous years	21	19	nan
Arm troubles forced him back to the minors the next year	the next year	The board expands to seven members	18	0	nan
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	It all adds up to a cold winter here	29	33	adds up to a cold
The struggle over capital gains is the most important game in town	the most important game in town	Two workers died and six remain in the hospital	0	0	The
The infusion of activists can bring a clash of cultures	a clash of cultures	The board will be made up of seven directors of each holding company	21	24	up of seven directors
It was a Friday in June	a Friday in June	Glenn Hall contributed to this article	0	0	It
This is not the case	the case	Motorola is in good company	0	0	This
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	Yet he has proved more resilient than any of them	25	25	resilient
Whittle has met some resistance	some resistance	Inflation is at record levels	0	0	Wh
The West Germans then took over and finally found Markus Hess	Markus Hess	The agreement is subject to completion of a definitive amendment and appropriate approvals	23	27	definitive amendment and appropriate approvals
Nobody has any credible estimate	any credible estimate	Judith Valente contributed to this article	11	0	nan
Her story is becoming part of local folklore	part of local folklore	The battle for customer loyalty is evident along the Cobb Parkway strip	25	24	nan
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	33	26	nan
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	Yet her intensity stops and starts with the music	23	26	Yet her intensity stops
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	Reform starts in the Pentagon	22	0	nan
The fund made a similar move earlier this year	a similar move	Several other Japanese companies and regional governments have sent aid to San Francisco	11	0	nan
But the firm has never had a day like yesterday	a day like yesterday	No one has alleged that the donations were by themselves illegal	25	0	nan
Such armor crushes the soldier	the soldier	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	0	0	Such
The House version of the bill does include the tax cut	the tax cut	The lawyers are now in charge of our national security	24	0	nan
Last week the British displayed unusual political immaturity	unusual political immaturity	Abortion via the pill is far more of an ordeal than conventional surgical abortion	30	31	surgical abortion
Wall Street generally likes the industry again	the industry	His interest in the natural environment dates from his youth	0	17	Wall Street generally likes the industry again[SEP] the industry[SEP]His interest in the natural environment dates
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The youthful audience for Saturday programming is no longer dependent on the networks	36	36	networks
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	Yet he has proved more resilient than any of them	32	32	resilient
Van Nghe quickly made influential enemies	influential enemies	His credibility is also on the line in the investment community	14	0	nan
It is hoped that other Japanese would then follow the leader	the leader	The company can go about its business	0	0	It
Traders can vary their strategies and execute their orders in any one of them	their strategies	But most lawyers accept that the marketplace has spoken	17	0	nan
Whittle has met some resistance	some resistance	These securities are attractive to Japanese investors for three reasons	15	19	Japanese investors for three reasons
Nobody has any credible estimate	any credible estimate	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	25	0	nan
The third principal in the South Gardens adventure did have garden experience	garden experience	Major European auction houses are turning increasingly to specialized sales	22	14	nan
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	Foreign bonds surged as the dollar weakened against most major currencies	31	31	currencies
The suit seeks unspecified damages	unspecified damages	Poverty remains far more widespread among blacks than other Americans	6	16	unspecified damages[SEP]Poverty remains far more widespread among blacks
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	Market conditions point to even lower prices next year	25	27	even lower prices
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	The dollar gained against most foreign currencies	27	27	currencies
They are awaiting an arbitration proceeding	an arbitration proceeding	Not only Californians but all Americans would pay if this thing passed	0	14	They are awaiting an arbitration proceeding[SEP] an arbitration proceeding[SEP]Not only Californians
New telephone lines posted healthy growth	healthy growth	Many resorts also are focusing more on the service side of their business	12	0	nan
Most other states have enacted similar bans	similar bans	But that was all of three months ago	8	0	nan
The fund made a similar move earlier this year	a similar move	Those viewers find the show confusing	11	15	similar move[SEP]Those viewers
But the firm has never had a day like yesterday	a day like yesterday	That figure has been inching up for several years	13	21	like yesterday[SEP]That figure has been inching
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	But the market turmoil could be partially beneficial for some small businesses	27	32	partially beneficial for some small businesses
Now at least one Japanese company is turning the courtroom tables	the courtroom tables	She was as cool as a cucumber	23	19	nan
This is a story about suckers	a story about suckers	His hands sit farther apart on the keyboard	17	17	farther
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	But such skills were alien to Toni Johnson	21	22	such skills
Some funds are posting yields far higher than the average	yields far higher than the average	The machine began shipping at the end of last year	21	0	nan
The companies reached an agreement in principle for the sale in August	an agreement in principle for the sale	The bikes are unwelcome on trails in national parks	28	26	nan
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	Several other Japanese companies and regional governments have sent aid to San Francisco	19	28	Japanese companies and regional governments have sent aid to San
Developers are also eyeing the real estate portfolios of major corporations	the real estate portfolios of major corporations	The transaction is subject to a definitive agreement and approval by Ideal shareholders	27	30	definitive agreement and approval
He sees a psychoanalyst five mornings a week	a psychoanalyst	But that was all of three months ago	13	0	nan
Alan Reynolds of Polyconomics adds his suspicion that the unrecognized inflationary culprit is the budget surplus	his suspicion that the unrecognized inflationary culprit is the budget surplus	Foreign bonds surged as the dollar weakened against most major currencies	45	45	currencies
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The journalistic consensus was that the earthquake made the World Series seem unimportant	25	26	journalistic consensus
Merck is one of the most important stocks in the Major Market Index	one of the most important stocks in the Major Market Index	And most of us waited for a while for the game to start	25	25	Index
Some even see a silver lining in the dark clouds	a silver lining	This pattern was particularly evident among more highly educated couples	22	23	highly educated
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	The reality is that Bank finances are rock solid	29	26	nan
Perhaps the most disturbing finding is that the bowling alley may be an endangered American institution	an endangered American institution	The election was by secret ballot in the General Assembly	0	27	Perhaps the most disturbing finding is that the bowling alley may be an endangered American institution[SEP] an endangered American institution[SEP]The election was by secret ballot
Such armor crushes the soldier	the soldier	The government insists that such a possibility is low	0	0	Such
Other furriers have also placed more weight on retailing	more weight	But the brand had trouble from the start	0	0	Other
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	This bias is in no way deliberate	23	18	nan
No sophisticated professional expects economists to be right all the time	all the time	It shows a boy hurling rocks at a street lamp	26	22	nan
Traders attributed the action in them largely to defensive positioning in a volatile market	the action in them	Portrait studios have also latched onto the trend	25	26	also lat
He gave no further details	no further details	The East German economy is strong compared with other East bloc nations	21	0	nan
The Bakersfield Supermarket went out of business last May	last May	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	31	24	nan
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	Yet he has proved more resilient than any of them	30	30	resilient
They are awaiting an arbitration proceeding	an arbitration proceeding	The figures are at seasonally adjusted annual rates in trillions of dollars	21	19	nan
Some funds are posting yields far higher than the average	yields far higher than the average	The Old Crowd is deeply concerned by the backlash from all this	22	0	nan
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	And most of us waited for a while for the game to start	14	0	nan
More venturesome businesses are applying their skills in commercial fields	their skills	We go from one to the other	0	0	More
He sees a psychoanalyst five mornings a week	a psychoanalyst	But markets can operate with greater or lesser efficiency	23	0	nan
And many have done just that	just that	This phenomenon often makes stock prices swing wildly at the end of the trading session	17	16	nan
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	This of course led to disaster in New York City	20	23	disaster in New York
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Craig Forman in London contributed to this article	23	33	offerings[SEP]Craig Forman in London contributed to this article
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	The fund invests mainly in gold and silver bullion	18	23	recurring one[SEP]The fund invests
Most British programming is more of an acquired taste	more of an acquired taste	The final maturity is in five years	0	0	Most
Waxman sells a variety of hardware products for the home repair market	a variety of hardware products for the home repair market	Paris loved her at first sight	26	31	Paris loved her at first sight
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	The suit is still pending in Illinois state court	26	31	suit is still pending in Illinois
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	Stock prices slipped lower in moderate trading	27	26	nan
The woman won the bet	the bet	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	24	0	nan
Businessmen took their cue from the engineers	their cue	The problem is not that the Fed is too unresponsive to the public interest	22	26	responsive to the public interest
