demon	d_label	test	start	end	prediction
They have about seven candidates	about seven candidates	The agreement is subject to government approval	14	15	to government
The relative calm in Tokyo proved little comfort to markets opening up in Europe	little comfort to markets opening up in Europe	The board expands to seven members	23	18	nan
Bolar has denied any wrongdoing	any wrongdoing	Demand will come first from programming production companies and then from television stations	18	17	nan
Integrated made its announcement after the market closed	its announcement	Such animosity could prove pivotal in the union vote	19	21	the union vote
Some even see a silver lining in the dark clouds	a silver lining	But the outcome of a legal dispute almost always turns on the facts	19	27	a legal dispute almost always turns on the facts
The Bakersfield Supermarket went out of business last May	last May	Soaring rights fees will lead to an even greater clutter of commercials	23	21	nan
He had been vice president in that office	vice president in that office	The majority of the bikes never even make it into the high country	14	27	[SEP]The majority of the bikes never even make it into the high country
Most British programming is more of an acquired taste	more of an acquired taste	The tape was on tv before the night was out	12	20	an acquired taste[SEP]The tape was on tv
Americans may not be so lucky the next time	the next time	Part of the answer lies in the nature of the industry	13	24	[SEP]Part of the answer lies in the nature of the industry
And the naczelnik shuts his door	his door	Some would make even James Bond green with envy	12	19	[SEP]Some would make even James Bond green
Her story is becoming part of local folklore	part of local folklore	Each company worries that the other is becoming too powerful and too vertically integrated	13	15	[SEP]Each company
One bank stock was a winner	a winner	The stock market is certainly not too big for the Fed to handle	18	20	for the Fed
Nor do analysts expect the Sansui deal to touch off a fresh wave of foreign purchases	a fresh wave of foreign purchases	Soaring rights fees will lead to an even greater clutter of commercials	18	30	a fresh wave of foreign purchases[SEP]Soaring rights fees will lead
Now at least one Japanese company is turning the courtroom tables	the courtroom tables	The latest rebate is good for all Beretta models	20	24	good for all Beretta
Italian President Francesco Cossiga promised a quick investigation into whether Olivetti broke Cocom rules	a quick investigation into whether Olivetti broke Cocom rules	The youthful audience for Saturday programming is no longer dependent on the networks	20	22	a quick investigation
The fund made a similar move earlier this year	a similar move	This starts in the construction phase through the use of minority contractors and local workers	10	24	a similar move[SEP]This starts in the construction phase through the use of minority
The House version of the bill does include the tax cut	the tax cut	It added that no discussions about such a sale are under way	23	24	a sale
Others had lesser damage and there were no injuries among workers	lesser damage	The dollar finished at its intraday highs	14	16	[SEP]The dollar
He sees a psychoanalyst five mornings a week	a psychoanalyst	Both firms are in New York	11	17	a psychoanalyst[SEP]Both firms
The British economy is hardly the picture of health these days	the picture of health	The bikes are unwelcome on trails in national parks	16	24	[SEP]The bikes are unwelcome on trails in national
Still the Salinger decision created a strong presumption against fair use of unpublished materials	a strong presumption against fair use of unpublished materials	The Old Crowd is deeply concerned by the backlash from all this	16	34	a strong presumption against fair use of unpublished materials[SEP]The Old Crowd is deeply concerned by the backlash
The complicated language in the huge new law has muddied the fight	the fight	Sometimes repairs are out of the question	17	24	[SEP]Sometimes repairs are out of the question
Another poked a hole in the heel of his shoe	a hole	London shares closed moderately lower in thin trading	11	21	a hole[SEP]London shares closed moderately lower in thin trading
Still the Salinger decision created a strong presumption against fair use of unpublished materials	a strong presumption against fair use of unpublished materials	Inflation is at record levels	16	20	a strong presumption against fair
Judges will write the real bill as suits roll through the courts	the real bill	It also asked Mesa to keep the proposal confidential	17	21	[SEP]It also asked Mesa
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	And his outlook improved after successful cataract surgery in August	20	16	nan
Some funds are posting yields far higher than the average	yields far higher than the average	But such skills were alien to Toni Johnson	19	25	such skills were alien to Toni
And many have done just that	just that	This leads to a very special sense of urgency	13	18	a very special sense of urgency
He visits the same department every two or three weeks	the same department	He can live with little pleasures	19	19	little
But they are stalwart socialists	stalwart socialists	He was back in jail over the summer on shoplifting charges	17	20	the summer on shop
And the naczelnik shuts his door	his door	The transaction is subject to a definitive agreement and approval by Ideal shareholders	18	25	a definitive agreement and approval by Ideal shareholders
The service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	25	32	a takeover fight has sent Jaguar shares soaring
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	The scientists have experimented on the tiny neck arteries of rats	22	25	a ministry for farmers
Wall Street generally likes the industry again	the industry	This bias is in no way deliberate	15	16	no way
Total return is price changes plus interest income	price changes plus interest income	The bikes are unwelcome on trails in national parks	14	22	[SEP]The bikes are unwelcome on trails in national
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	Judith Valente contributed to this article	22	25	a ministry for farmers
Whittle has met some resistance	some resistance	This has led them in a fruitless and destructive policy circle	15	17	a fruitless
Fog shrouded the base before touchdown	the base	The bikes are unwelcome on trails in national parks	17	18	in national
One bank stock was a winner	a winner	The company is active in office and residential development in New York	19	11	nan
Conner already is shipping its new drives	its new drives	The board expands to seven members	16	14	nan
And it left mixed signals for London	mixed signals	The fund invests mainly in gold and silver bullion	14	20	mainly in gold and silver bullion
Other furriers have also placed more weight on retailing	more weight	At least half that growth will have come in the past three years alone	14	25	[SEP]At least half that growth will have come in the past
The fund made a similar move earlier this year	a similar move	Glenn Hall contributed to this article	10	20	a similar move[SEP]Glenn Hall contributed to this article
He previously held posts of senior vice president of compliance and senior vice president and general counsel	posts of senior vice president of compliance and senior vice president and general counsel	For months the resistance has been defenseless against air attack	30	31	general counsel
The executive branch bears the first responsibility for timidity	the first responsibility for timidity	All this is causing convulsions in professional football	17	27	[SEP]All this is causing convulsions in professional football
But the firm has never had a day like yesterday	a day like yesterday	The lack of any new cash probably would still leave the banks dissatisfied	11	27	a day like yesterday[SEP]The lack of any new cash probably would still leave the banks
Then he would move his movement to Europe	his movement	He sits down at the piano and plays	16	17	the piano
The pool invested idle cash for many state agencies and local governments	idle cash	The transaction is subject to a definitive agreement and approval by Ideal shareholders	21	28	a definitive agreement and approval by Ideal shareholders
The British economy is hardly the picture of health these days	the picture of health	The lack of any new cash probably would still leave the banks dissatisfied	23	28	probably would still leave the banks
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	He can live with little pleasures	17	25	a recurring one[SEP]He can live with little
The infusion of activists can bring a clash of cultures	a clash of cultures	We were out of the box	11	21	a clash of cultures[SEP]We were out of the box
But such a combination also presents great risks	great risks	The expansion is subject to approval by federal and Wisconsin environmental regulators	16	23	to approval by federal and Wisconsin environmental regulators
She was the child of relative privilege	the child of relative privilege	Stock prices fell sharply in active trading	13	20	[SEP]Stock prices fell sharply in active trading
Athena eventually acquired exclusive rights to the technology and currently is developing it	exclusive rights to the technology	Tom Herman contributed to this article	15	20	[SEP] exclusive rights to the technology
The two sides now are accusing each other of lying	each other	The trial begins today in federal court in Philadelphia	13	20	[SEP]The trial begins today in federal court
Hostile takeovers are quite a new phenomenon	quite a new phenomenon	Most sleep on the floor	11	19	a new phenomenon[SEP]Most sleep on the floor
They note that stocks experienced volatile swings long before futures	volatile swings	The New York company called the lawsuit without merit	19	17	nan
Funds for drilling may inch up more next year if oil prices stay stable	next year	But New York City general obligation bonds came under selling pressure	23	28	general obligation bonds came under selling
But Trelleborg still must clear some tough hurdles	some tough hurdles	Everyone falls in love with everyone else	15	17	[SEP]Everyone falls
He said that the research team had no financial stake in the drug	no financial stake in the drug	In the end politics got in the way	20	19	nan
The West Germans then took over and finally found Markus Hess	Markus Hess	The youthful audience for Saturday programming is no longer dependent on the networks	22	19	nan
Judges will write the real bill as suits roll through the courts	the real bill	Both firms are in New York	17	19	[SEP]Both firms
It is hoped that other Japanese would then follow the leader	the leader	The fund invests mainly in gold and silver bullion	18	16	nan
They note that stocks experienced volatile swings long before futures	volatile swings	He does this in at least three of his solo pieces	13	23	[SEP]He does this in at least three of his solo
Traders are already buckling their seat belts	their seat belts	The biggest flurry of investor activity came early in the day	23	18	nan
And many have done just that	just that	But then they wake up to a nightmare	16	17	a nightmare
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	19	26	for the increase in revenue[SEP] sales gains
It is hoped that other Japanese would then follow the leader	the leader	Not only Californians but all Americans would pay if this thing passed	16	21	only Californians but all Americans
Traders can vary their strategies and execute their orders in any one of them	their strategies	The figures are at seasonally adjusted annual rates in trillions of dollars	18	31	[SEP]The figures are at seasonally adjusted annual rates in trillions of dollars
Others had lesser damage and there were no injuries among workers	lesser damage	Prices on the Frankfurt Stock Exchange tumbled in heavy trading	14	26	[SEP]Prices on the Frankfurt Stock Exchange tumbled in heavy trading
Fog shrouded the base before touchdown	the base	Bond prices were little changed in sluggish activity	15	15	little
Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	the Tokyo Motor Show	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	29	30	a compromise
The infusion of activists can bring a clash of cultures	a clash of cultures	This of course led to disaster in New York City	11	21	a clash of cultures[SEP]This of course led to disaster
The struggle over capital gains is the most important game in town	the most important game in town	The lonely woman walks on in the direction of the Plaza de Alonso Martinez	19	22	[SEP]The lonely woman
And the naczelnik shuts his door	his door	The scientists have experimented on the tiny neck arteries of rats	18	23	the tiny neck arteries of rats
The struggle over capital gains is the most important game in town	the most important game in town	The result is that the unthinkable and illogical are happening	19	27	[SEP]The result is that the unthinkable and ill
Labor problems top the list	the list	The interviews took place two years ago	8	15	[SEP]The interviews took place two years ago
Bolar has denied any wrongdoing	any wrongdoing	Glenn Hall contributed to this article	14	16	to this article
They have about seven candidates	about seven candidates	The stock market reacted strongly to the news	16	12	nan
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	The biggest flurry of investor activity came early in the day	22	27	[SEP]The biggest flurry of investor
Some funds are posting yields far higher than the average	yields far higher than the average	Institutional investors mostly remained on the sidelines Tuesday	21	20	nan
The company outpaced much of the chemical industry as annual profit grew fivefold in two years	much of the chemical industry	Some companies are cutting costs and hoping for the best	19	26	much of the chemical industry[SEP]Some companies
The resulting stockpiling has depressed the market	the market	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	23	17	nan
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	It expects any impact on its business to be slight	16	20	[SEP]It expects any impact
And many have done just that	just that	He will remain on the Banc One board	14	18	the Banc One board
The fund made a similar move earlier this year	a similar move	Rents have soared along with house prices	10	21	a similar move[SEP]Rents have soared along with house prices
Total return is price changes plus interest income	price changes plus interest income	Peter Pae in Pittsburgh contributed to this article	21	19	nan
Bolar has denied any wrongdoing	any wrongdoing	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	14	21	a takeover fight has sent Jaguar shares soaring
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	the company	They speak volumes about the state of our society at a given moment	28	26	nan
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	His boss complained about neglect of other chores	19	18	nan
Americans may not be so lucky the next time	the next time	The agreement is subject to completion of a definitive amendment and appropriate approvals	21	25	a definitive amendment and appropriate
Last week the British displayed unusual political immaturity	unusual political immaturity	The company is active in office and residential development in New York	16	18	[SEP]The company
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Laurie McGinley contributed to this article	14	23	[SEP] no major Eurobond or foreign bond offerings
Van Nghe quickly made influential enemies	influential enemies	Yet her intensity stops and starts with the music	18	19	the music
She held her fire with her first production at the Trinity earlier this season	her fire	Panic frequently results in irrational behavior	20	21	frequently results
The British economy is hardly the picture of health these days	the picture of health	Such animosity could prove pivotal in the union vote	16	25	[SEP]Such animosity could prove pivotal in the union vote
Maybe it was their peculiar sense of history	their peculiar sense of history	But then the noise turned into a roar	21	20	nan
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	It shows a boy hurling rocks at a street lamp	19	26	for the increase in revenue[SEP] sales gains
Whittle has met some resistance	some resistance	For months the resistance has been defenseless against air attack	17	21	enseless against air attack
We are the producers of that movie	the producers of that movie	The dollar gained against most foreign currencies	18	20	most foreign currencies
The Northeast has been holding its own in the population race	its own	But some analysts remain sour on the company	16	22	some analysts remain sour on the company
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	The four lawyers climbed out from under a table	27	18	nan
Their ridicule of him is no substitute for argument	no substitute for argument	Some would make even James Bond green with envy	14	21	[SEP]Some would make even James Bond green
And it left mixed signals for London	mixed signals	His interest in the natural environment dates from his youth	10	20	[SEP]His interest in the natural environment dates from his youth
But the firm has never had a day like yesterday	a day like yesterday	The dollar rose modestly against most major currencies	11	24	a day like yesterday[SEP]The dollar rose modestly against most major currencies
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	Glenn Hall contributed to this article	18	24	a glut of new titles[SEP]Gl
The trust will issue the certificates	the certificates	This has led them in a fruitless and destructive policy circle	15	17	a fruitless
And many have done just that	just that	The company develops and markets products for the food service industry	16	20	for the food service industry
The service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans	The uncertainty is sending shivers through Brazilian financial markets	20	29	[SEP]The uncertainty is sending shivers through Brazilian financial
And CenTrust has other problems	other problems	The post had been vacant for more than a year	19	20	a year
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	People have been very respectful of each other	22	21	nan
Their ridicule of him is no substitute for argument	no substitute for argument	The stock market is certainly not too big for the Fed to handle	20	17	nan
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	Buyers stepped in to the futures pit	22	21	nan
He visits the same department every two or three weeks	the same department	Both issues are among the most popular with individual investors	14	24	[SEP]Both issues are among the most popular with individual investors
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	Inco shares fell after the announcements	14	16	[SEP]Inco
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	That went over the permissible line for warm and fuzzy feelings	18	29	much of the growth in earnings[SEP]That went over the permissible
It also will hand Unilab new markets	new markets	Abortion via the pill is far more of an ordeal than conventional surgical abortion	22	26	an ordeal than conventional surgical
Bolar has denied any wrongdoing	any wrongdoing	The talks came as Lebanese negotiations on political changes appeared deadlocked	16	20	on political changes appeared dead
The House bill also distorts economic efficiency in all sorts of perverse ways	economic efficiency	He does this in at least three of his solo pieces	17	27	[SEP]He does this in at least three of his solo
Others had lesser damage and there were no injuries among workers	lesser damage	The battle for customer loyalty is evident along the Cobb Parkway strip	17	26	for customer loyalty is evident along the Cobb Parkway strip
Most other states have enacted similar bans	similar bans	The remainder of the house leans precariously against a sturdy oak tree	21	24	a sturdy oak tree
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	London shares closed moderately lower in thin trading	20	16	nan
No sophisticated professional expects economists to be right all the time	all the time	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	15	26	[SEP]That announcement left union officials in Van Nuys and Oklahoma
He had been vice president in that office	vice president in that office	The dollar rose against the Swiss and French francs	14	16	[SEP]The dollar
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	They lied to me on the recruiting trip	20	16	nan
Van Nghe quickly made influential enemies	influential enemies	Tom Herman contributed to this article	10	16	[SEP]Tom Herman contributed to this article
It also inevitably leaves a residue of shareholder lawsuits	a residue of shareholder lawsuits	We were out of the box	10	21	a residue of shareholder lawsuits[SEP]We were out of the box
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	Most sleep on the floor	20	16	nan
The suit seeks unspecified damages	unspecified damages	The lack of any new cash probably would still leave the banks dissatisfied	19	20	the banks
The relative calm in Tokyo proved little comfort to markets opening up in Europe	little comfort to markets opening up in Europe	The state can also bar Drexel as an investment adviser	33	18	nan
She was the child of relative privilege	the child of relative privilege	She has also served on several task forces on acquired immune deficiency syndrome	19	25	several task forces on acquired immune deficiency
The West Germans then took over and finally found Markus Hess	Markus Hess	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	14	25	[SEP]That announcement left union officials in Van Nuys and Oklahoma
He visits the same department every two or three weeks	the same department	Two workers died and six remain in the hospital	14	23	[SEP]Two workers died and six remain in the hospital
The failed rights issue also should have a modest impact on British Air shares	a modest impact on British Air shares	The stock market is certainly not too big for the Fed to handle	15	25	a modest impact on British Air shares[SEP]The stock market
The West Germans then took over and finally found Markus Hess	Markus Hess	Revenue doubled from two years ago	14	20	[SEP]Revenue doubled from two years
The pool invested idle cash for many state agencies and local governments	idle cash	The bond market was unmoved by the economic statistics	15	18	[SEP]The bond market
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	This kind of contingency analysis is common in war planning and business planning	23	25	common in war
The success of newcomer SsangYong Motor shows the strength of the auto market and its growing diversity	the strength of the auto market and its growing diversity	The dollar rose modestly against most major currencies	21	27	[SEP] the strength of the auto market
The Bakersfield Supermarket went out of business last May	last May	Business was slow because many companies were closed yesterday	15	21	[SEP]Business was slow because many companies
We are the producers of that movie	the producers of that movie	The case went on appeal to the Second Circuit	13	22	[SEP]The case went on appeal to the Second Circuit
But such a combination also presents great risks	great risks	The biggest flurry of investor activity came early in the day	21	16	nan
He visits the same department every two or three weeks	the same department	But critics consider the changes regressive	14	20	[SEP]But critics consider the changes reg
She was the child of relative privilege	the child of relative privilege	But some Wall Street executives argue that such fears are unwarranted	15	25	some Wall Street executives argue that such fears are unwarranted
She held her fire with her first production at the Trinity earlier this season	her fire	But attendance is down from previous years	17	21	[SEP]But attendance is down
Arm troubles forced him back to the minors the next year	the next year	The board expands to seven members	15	17	[SEP]The board
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	It all adds up to a cold winter here	16	23	a leading French maker of copying and electronic
The struggle over capital gains is the most important game in town	the most important game in town	Two workers died and six remain in the hospital	19	28	[SEP]Two workers died and six remain in the hospital
The infusion of activists can bring a clash of cultures	a clash of cultures	The board will be made up of seven directors of each holding company	11	28	a clash of cultures[SEP]The board will be made up of seven directors of each holding company
It was a Friday in June	a Friday in June	Glenn Hall contributed to this article	16	18	to this article
This is not the case	the case	Motorola is in good company	13	14	good company
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	Yet he has proved more resilient than any of them	24	18	nan
Whittle has met some resistance	some resistance	Inflation is at record levels	9	11	[SEP]Inflation
The West Germans then took over and finally found Markus Hess	Markus Hess	The agreement is subject to completion of a definitive amendment and appropriate approvals	22	26	a definitive amendment and appropriate
Nobody has any credible estimate	any credible estimate	Judith Valente contributed to this article	15	17	to this article
Her story is becoming part of local folklore	part of local folklore	The battle for customer loyalty is evident along the Cobb Parkway strip	16	25	for customer loyalty is evident along the Cobb Parkway strip
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	33	23	nan
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	Yet her intensity stops and starts with the music	22	21	nan
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	Reform starts in the Pentagon	16	22	[SEP]Reform starts in the Pentagon
The fund made a similar move earlier this year	a similar move	Several other Japanese companies and regional governments have sent aid to San Francisco	10	23	a similar move[SEP]Several other Japanese companies and regional governments have sent aid
But the firm has never had a day like yesterday	a day like yesterday	No one has alleged that the donations were by themselves illegal	11	22	a day like yesterday[SEP]No one has alleged that the donations
Such armor crushes the soldier	the soldier	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	20	21	a compromise
The House version of the bill does include the tax cut	the tax cut	The lawyers are now in charge of our national security	15	25	[SEP]The lawyers are now in charge of our national security
Last week the British displayed unusual political immaturity	unusual political immaturity	Abortion via the pill is far more of an ordeal than conventional surgical abortion	26	21	nan
Wall Street generally likes the industry again	the industry	His interest in the natural environment dates from his youth	14	20	the natural environment dates from his youth
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The youthful audience for Saturday programming is no longer dependent on the networks	18	28	a glut of new titles[SEP]The youthful audience for Saturday
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	Yet he has proved more resilient than any of them	16	23	a leading French maker of copying and electronic
Van Nghe quickly made influential enemies	influential enemies	His credibility is also on the line in the investment community	16	20	the line in the investment
It is hoped that other Japanese would then follow the leader	the leader	The company can go about its business	14	16	[SEP]The company
Traders can vary their strategies and execute their orders in any one of them	their strategies	But most lawyers accept that the marketplace has spoken	20	25	most lawyers accept that the marketplace
Whittle has met some resistance	some resistance	These securities are attractive to Japanese investors for three reasons	17	16	nan
Nobody has any credible estimate	any credible estimate	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	23	20	nan
The third principal in the South Gardens adventure did have garden experience	garden experience	Major European auction houses are turning increasingly to specialized sales	15	18	[SEP]Major European auction
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	Foreign bonds surged as the dollar weakened against most major currencies	20	26	[SEP]Foreign bonds surged as the dollar
The suit seeks unspecified damages	unspecified damages	Poverty remains far more widespread among blacks than other Americans	13	19	more widespread among blacks than other Americans
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	Market conditions point to even lower prices next year	17	21	a recurring one[SEP]Market
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	The dollar gained against most foreign currencies	20	17	nan
They are awaiting an arbitration proceeding	an arbitration proceeding	Not only Californians but all Americans would pay if this thing passed	10	23	[SEP]Not only Californians but all Americans would pay if this thing passed
New telephone lines posted healthy growth	healthy growth	Many resorts also are focusing more on the service side of their business	17	18	the service
Most other states have enacted similar bans	similar bans	But that was all of three months ago	10	18	[SEP]But that was all of three months ago
The fund made a similar move earlier this year	a similar move	Those viewers find the show confusing	10	19	a similar move[SEP]Those viewers find the show confusing
But the firm has never had a day like yesterday	a day like yesterday	That figure has been inching up for several years	11	22	a day like yesterday[SEP]That figure has been inching up
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	But the market turmoil could be partially beneficial for some small businesses	30	17	nan
Now at least one Japanese company is turning the courtroom tables	the courtroom tables	She was as cool as a cucumber	21	23	a cucumber
This is a story about suckers	a story about suckers	His hands sit farther apart on the keyboard	20	21	the keyboard
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	But such skills were alien to Toni Johnson	21	18	nan
Some funds are posting yields far higher than the average	yields far higher than the average	The machine began shipping at the end of last year	17	27	[SEP]The machine began shipping at the end of last year
The companies reached an agreement in principle for the sale in August	an agreement in principle for the sale	The bikes are unwelcome on trails in national parks	13	19	an agreement in principle for the sale
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	Several other Japanese companies and regional governments have sent aid to San Francisco	16	20	[SEP]Several other Japanese companies
Developers are also eyeing the real estate portfolios of major corporations	the real estate portfolios of major corporations	The transaction is subject to a definitive agreement and approval by Ideal shareholders	26	19	nan
He sees a psychoanalyst five mornings a week	a psychoanalyst	But that was all of three months ago	11	23	a psychoanalyst[SEP]But that was all of three months ago
Alan Reynolds of Polyconomics adds his suspicion that the unrecognized inflationary culprit is the budget surplus	his suspicion that the unrecognized inflationary culprit is the budget surplus	Foreign bonds surged as the dollar weakened against most major currencies	20	29	[SEP] his suspicion that the unrecognized inflationary culprit
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The journalistic consensus was that the earthquake made the World Series seem unimportant	18	25	a glut of new titles[SEP]The journalistic
Merck is one of the most important stocks in the Major Market Index	one of the most important stocks in the Major Market Index	And most of us waited for a while for the game to start	33	24	nan
Some even see a silver lining in the dark clouds	a silver lining	This pattern was particularly evident among more highly educated couples	11	23	a silver lining[SEP]This pattern was particularly evident among more highly educated
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	The reality is that Bank finances are rock solid	20	25	[SEP]The reality is that Bank
Perhaps the most disturbing finding is that the bowling alley may be an endangered American institution	an endangered American institution	The election was by secret ballot in the General Assembly	17	20	an endangered American institution
Such armor crushes the soldier	the soldier	The government insists that such a possibility is low	15	11	nan
Other furriers have also placed more weight on retailing	more weight	But the brand had trouble from the start	16	19	the brand had trouble
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	This bias is in no way deliberate	21	22	no way
No sophisticated professional expects economists to be right all the time	all the time	It shows a boy hurling rocks at a street lamp	18	19	a boy
Traders attributed the action in them largely to defensive positioning in a volatile market	the action in them	Portrait studios have also latched onto the trend	12	23	a volatile market[SEP] the action in them[SEP]Portrait studios
He gave no further details	no further details	The East German economy is strong compared with other East bloc nations	15	21	strong compared with other East bloc nations
The Bakersfield Supermarket went out of business last May	last May	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	15	26	[SEP]That announcement left union officials in Van Nuys and Oklahoma
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	Yet he has proved more resilient than any of them	29	23	nan
They are awaiting an arbitration proceeding	an arbitration proceeding	The figures are at seasonally adjusted annual rates in trillions of dollars	10	23	[SEP]The figures are at seasonally adjusted annual rates in trillions of dollars
Some funds are posting yields far higher than the average	yields far higher than the average	The Old Crowd is deeply concerned by the backlash from all this	17	26	[SEP]The Old Crowd is deeply concerned by the backlash
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	And most of us waited for a while for the game to start	23	20	nan
More venturesome businesses are applying their skills in commercial fields	their skills	We go from one to the other	20	16	nan
He sees a psychoanalyst five mornings a week	a psychoanalyst	But markets can operate with greater or lesser efficiency	11	17	a psychoanalyst[SEP]But markets
And many have done just that	just that	This phenomenon often makes stock prices swing wildly at the end of the trading session	19	23	the end of the trading
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	This of course led to disaster in New York City	14	20	[SEP]This of course led to disaster
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Craig Forman in London contributed to this article	14	23	[SEP] no major Eurobond or foreign bond offerings
