demon	d_label	test	start	end	prediction
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	Judith Valente contributed to this article	30	38	a ministry of provisions[SEP]Judith Valente
Whittle has met some resistance	some resistance	This has led them in a fruitless and destructive policy circle	15	20	a fruitless and destructive policy
Fog shrouded the base before touchdown	the base	The bikes are unwelcome on trails in national parks	0	19	Fog shrouded the base before touchdown[SEP] the base[SEP]The bikes are unwelcome on trails in national parks
One bank stock was a winner	a winner	The company is active in office and residential development in New York	7	21	a winner[SEP]The company is active in office and residential development in New York
Conner already is shipping its new drives	its new drives	The board expands to seven members	9	18	its new drives[SEP]The board expands to seven members
And it left mixed signals for London	mixed signals	The fund invests mainly in gold and silver bullion	19	20	bullion
Other furriers have also placed more weight on retailing	more weight	At least half that growth will have come in the past three years alone	26	28	three years alone
The fund made a similar move earlier this year	a similar move	Glenn Hall contributed to this article	10	15	a similar move[SEP]Glenn
He previously held posts of senior vice president of compliance and senior vice president and general counsel	posts of senior vice president of compliance and senior vice president and general counsel	For months the resistance has been defenseless against air attack	35	40	the resistance has been defen
The executive branch bears the first responsibility for timidity	the first responsibility for timidity	All this is causing convulsions in professional football	22	26	convulsions in professional
But the firm has never had a day like yesterday	a day like yesterday	The lack of any new cash probably would still leave the banks dissatisfied	26	27	the banks
Then he would move his movement to Europe	his movement	He sits down at the piano and plays	0	0	Then
The pool invested idle cash for many state agencies and local governments	idle cash	The transaction is subject to a definitive agreement and approval by Ideal shareholders	21	28	a definitive agreement and approval by Ideal shareholders
The British economy is hardly the picture of health these days	the picture of health	The lack of any new cash probably would still leave the banks dissatisfied	27	28	the banks
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	He can live with little pleasures	17	26	a recurring one[SEP]He can live with little pleasures
The infusion of activists can bring a clash of cultures	a clash of cultures	We were out of the box	11	14	a clash of cultures
But such a combination also presents great risks	great risks	The expansion is subject to approval by federal and Wisconsin environmental regulators	0	23	But such a combination also presents great risks[SEP] great risks[SEP]The expansion is subject to approval by federal and Wisconsin environmental regulators
She was the child of relative privilege	the child of relative privilege	Stock prices fell sharply in active trading	17	0	nan
Athena eventually acquired exclusive rights to the technology and currently is developing it	exclusive rights to the technology	Tom Herman contributed to this article	26	23	nan
The two sides now are accusing each other of lying	each other	The trial begins today in federal court in Philadelphia	0	22	The two sides now are accusing each other of lying[SEP] each other[SEP]The trial begins today in federal court in Philadelphia
Hostile takeovers are quite a new phenomenon	quite a new phenomenon	Most sleep on the floor	11	0	nan
They note that stocks experienced volatile swings long before futures	volatile swings	The New York company called the lawsuit without merit	19	22	the lawsuit without merit
Funds for drilling may inch up more next year if oil prices stay stable	next year	But New York City general obligation bonds came under selling pressure	24	25	obligation bonds
But Trelleborg still must clear some tough hurdles	some tough hurdles	Everyone falls in love with everyone else	21	19	nan
He said that the research team had no financial stake in the drug	no financial stake in the drug	In the end politics got in the way	27	0	nan
The West Germans then took over and finally found Markus Hess	Markus Hess	The youthful audience for Saturday programming is no longer dependent on the networks	26	23	nan
Judges will write the real bill as suits roll through the courts	the real bill	Both firms are in New York	0	19	Judges will write the real bill as suits roll through the courts[SEP] the real bill[SEP]Both firms
It is hoped that other Japanese would then follow the leader	the leader	The fund invests mainly in gold and silver bullion	20	24	gold and silver bullion
They note that stocks experienced volatile swings long before futures	volatile swings	He does this in at least three of his solo pieces	20	24	three of his solo pieces
Traders are already buckling their seat belts	their seat belts	The biggest flurry of investor activity came early in the day	23	12	nan
And many have done just that	just that	But then they wake up to a nightmare	16	0	nan
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	28	35	its Milton Bradley and Playskool units
It is hoped that other Japanese would then follow the leader	the leader	Not only Californians but all Americans would pay if this thing passed	25	18	nan
Traders can vary their strategies and execute their orders in any one of them	their strategies	The figures are at seasonally adjusted annual rates in trillions of dollars	0	31	Traders can vary their strategies and execute their orders in any one of them[SEP] their strategies[SEP]The figures are at seasonally adjusted annual rates in trillions of dollars
Others had lesser damage and there were no injuries among workers	lesser damage	Prices on the Frankfurt Stock Exchange tumbled in heavy trading	22	23	tumbled
Fog shrouded the base before touchdown	the base	Bond prices were little changed in sluggish activity	0	0	F
Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	the Tokyo Motor Show	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	29	27	nan
The infusion of activists can bring a clash of cultures	a clash of cultures	This of course led to disaster in New York City	11	24	a clash of cultures[SEP]This of course led to disaster in New York
The struggle over capital gains is the most important game in town	the most important game in town	The lonely woman walks on in the direction of the Plaza de Alonso Martinez	26	33	the direction of the Plaza de Alonso Martinez
And the naczelnik shuts his door	his door	The scientists have experimented on the tiny neck arteries of rats	18	21	the tiny neck arteries
The struggle over capital gains is the most important game in town	the most important game in town	The result is that the unthinkable and illogical are happening	0	28	The struggle over capital gains is the most important game in town[SEP] the most important game in town[SEP]The result is that the unthinkable and illogical
Labor problems top the list	the list	The interviews took place two years ago	0	0	Labor
Bolar has denied any wrongdoing	any wrongdoing	Glenn Hall contributed to this article	15	0	nan
They have about seven candidates	about seven candidates	The stock market reacted strongly to the news	16	0	nan
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	The biggest flurry of investor activity came early in the day	32	30	nan
Some funds are posting yields far higher than the average	yields far higher than the average	Institutional investors mostly remained on the sidelines Tuesday	24	13	nan
The company outpaced much of the chemical industry as annual profit grew fivefold in two years	much of the chemical industry	Some companies are cutting costs and hoping for the best	33	26	nan
The resulting stockpiling has depressed the market	the market	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	23	18	nan
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	It expects any impact on its business to be slight	22	23	its business
And many have done just that	just that	He will remain on the Banc One board	0	0	And
The fund made a similar move earlier this year	a similar move	Rents have soared along with house prices	10	15	a similar move[SEP]Rents
Total return is price changes plus interest income	price changes plus interest income	Peter Pae in Pittsburgh contributed to this article	22	17	nan
Bolar has denied any wrongdoing	any wrongdoing	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	14	21	a takeover fight has sent Jaguar shares soaring
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	the company	They speak volumes about the state of our society at a given moment	28	30	a given moment
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	His boss complained about neglect of other chores	0	27	But the firm also tracks smaller technology companies as a subset of the larger group[SEP] smaller technology companies[SEP]His boss complained about neglect of other chores
Americans may not be so lucky the next time	the next time	The agreement is subject to completion of a definitive amendment and appropriate approvals	21	0	nan
Last week the British displayed unusual political immaturity	unusual political immaturity	The company is active in office and residential development in New York	18	28	company is active in office and residential development in New York
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Laurie McGinley contributed to this article	33	30	nan
Van Nghe quickly made influential enemies	influential enemies	Yet her intensity stops and starts with the music	18	19	the music
She held her fire with her first production at the Trinity earlier this season	her fire	Panic frequently results in irrational behavior	23	23	irrational
The British economy is hardly the picture of health these days	the picture of health	Such animosity could prove pivotal in the union vote	23	24	the union
Maybe it was their peculiar sense of history	their peculiar sense of history	But then the noise turned into a roar	21	22	a roar
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	It shows a boy hurling rocks at a street lamp	28	35	its Milton Bradley and Playskool units
Whittle has met some resistance	some resistance	For months the resistance has been defenseless against air attack	17	21	enseless against air attack
We are the producers of that movie	the producers of that movie	The dollar gained against most foreign currencies	0	20	We are the producers of that movie[SEP] the producers of that movie[SEP]The dollar gained against most foreign currencies
The Northeast has been holding its own in the population race	its own	But some analysts remain sour on the company	12	22	its own[SEP]But some analysts remain sour on the company
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	The four lawyers climbed out from under a table	27	22	nan
Their ridicule of him is no substitute for argument	no substitute for argument	Some would make even James Bond green with envy	18	0	nan
And it left mixed signals for London	mixed signals	His interest in the natural environment dates from his youth	0	0	And
But the firm has never had a day like yesterday	a day like yesterday	The dollar rose modestly against most major currencies	11	24	a day like yesterday[SEP]The dollar rose modestly against most major currencies
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	Glenn Hall contributed to this article	18	22	a glut of new titles
The trust will issue the certificates	the certificates	This has led them in a fruitless and destructive policy circle	15	20	a fruitless and destructive policy
And many have done just that	just that	The company develops and markets products for the food service industry	0	0	And
The service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans	The uncertainty is sending shivers through Brazilian financial markets	26	26	ivers
And CenTrust has other problems	other problems	The post had been vacant for more than a year	19	0	nan
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	People have been very respectful of each other	26	21	nan
Their ridicule of him is no substitute for argument	no substitute for argument	The stock market is certainly not too big for the Fed to handle	24	25	the Fed
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	Buyers stepped in to the futures pit	28	24	nan
He visits the same department every two or three weeks	the same department	Both issues are among the most popular with individual investors	19	24	the most popular with individual investors
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	Inco shares fell after the announcements	20	13	nan
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	That went over the permissible line for warm and fuzzy feelings	13	35	its systems productivity software[SEP] much of the growth in earnings[SEP]That went over the permissible line for warm and fuzzy feelings
It also will hand Unilab new markets	new markets	Abortion via the pill is far more of an ordeal than conventional surgical abortion	16	26	the pill is far more of an ordeal than conventional surgical
Bolar has denied any wrongdoing	any wrongdoing	The talks came as Lebanese negotiations on political changes appeared deadlocked	20	21	deadlocked
The House bill also distorts economic efficiency in all sorts of perverse ways	economic efficiency	He does this in at least three of his solo pieces	24	28	three of his solo pieces
Others had lesser damage and there were no injuries among workers	lesser damage	The battle for customer loyalty is evident along the Cobb Parkway strip	23	19	nan
Most other states have enacted similar bans	similar bans	The remainder of the house leans precariously against a sturdy oak tree	21	17	nan
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	London shares closed moderately lower in thin trading	31	32	moderately lower
No sophisticated professional expects economists to be right all the time	all the time	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	30	28	nan
He had been vice president in that office	vice president in that office	The dollar rose against the Swiss and French francs	24	24	s
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	They lied to me on the recruiting trip	33	34	the recruiting
Van Nghe quickly made influential enemies	influential enemies	Tom Herman contributed to this article	12	0	nan
It also inevitably leaves a residue of shareholder lawsuits	a residue of shareholder lawsuits	We were out of the box	10	14	a residue of shareholder lawsuits
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	Most sleep on the floor	31	26	nan
The suit seeks unspecified damages	unspecified damages	The lack of any new cash probably would still leave the banks dissatisfied	19	20	the banks
The relative calm in Tokyo proved little comfort to markets opening up in Europe	little comfort to markets opening up in Europe	The state can also bar Drexel as an investment adviser	33	35	an investment adviser
She was the child of relative privilege	the child of relative privilege	She has also served on several task forces on acquired immune deficiency syndrome	19	21	several task forces
The West Germans then took over and finally found Markus Hess	Markus Hess	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	29	27	nan
He visits the same department every two or three weeks	the same department	Two workers died and six remain in the hospital	22	23	the hospital
The failed rights issue also should have a modest impact on British Air shares	a modest impact on British Air shares	The stock market is certainly not too big for the Fed to handle	15	33	a modest impact on British Air shares[SEP]The stock market is certainly not too big for the Fed
The West Germans then took over and finally found Markus Hess	Markus Hess	Revenue doubled from two years ago	19	13	nan
The pool invested idle cash for many state agencies and local governments	idle cash	The bond market was unmoved by the economic statistics	23	21	nan
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	This kind of contingency analysis is common in war planning and business planning	29	29	planning
The success of newcomer SsangYong Motor shows the strength of the auto market and its growing diversity	the strength of the auto market and its growing diversity	The dollar rose modestly against most major currencies	29	41	its growing diversity[SEP]The dollar rose modestly against most major currencies
The Bakersfield Supermarket went out of business last May	last May	Business was slow because many companies were closed yesterday	20	21	many companies
We are the producers of that movie	the producers of that movie	The case went on appeal to the Second Circuit	0	0	We
But such a combination also presents great risks	great risks	The biggest flurry of investor activity came early in the day	21	0	nan
He visits the same department every two or three weeks	the same department	But critics consider the changes regressive	18	21	the changes regressive
She was the child of relative privilege	the child of relative privilege	But some Wall Street executives argue that such fears are unwarranted	21	22	such fears
She held her fire with her first production at the Trinity earlier this season	her fire	But attendance is down from previous years	21	0	nan
Arm troubles forced him back to the minors the next year	the next year	The board expands to seven members	20	21	seven members
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	It all adds up to a cold winter here	32	32	a
The struggle over capital gains is the most important game in town	the most important game in town	Two workers died and six remain in the hospital	27	28	the hospital
The infusion of activists can bring a clash of cultures	a clash of cultures	The board will be made up of seven directors of each holding company	11	28	a clash of cultures[SEP]The board will be made up of seven directors of each holding company
It was a Friday in June	a Friday in June	Glenn Hall contributed to this article	17	0	nan
This is not the case	the case	Motorola is in good company	0	0	This
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	Yet he has proved more resilient than any of them	0	25	But the firm also tracks smaller technology companies as a subset of the larger group[SEP] smaller technology companies[SEP]Yet he has proved more resilient
Whittle has met some resistance	some resistance	Inflation is at record levels	0	15	Whittle has met some resistance[SEP] some resistance[SEP]Inflation is at record levels
The West Germans then took over and finally found Markus Hess	Markus Hess	The agreement is subject to completion of a definitive amendment and appropriate approvals	22	23	a definitive
Nobody has any credible estimate	any credible estimate	Judith Valente contributed to this article	13	13	e
Her story is becoming part of local folklore	part of local folklore	The battle for customer loyalty is evident along the Cobb Parkway strip	22	25	the Cobb Parkway strip
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	35	35	ting
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	Yet her intensity stops and starts with the music	30	31	the music
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	Reform starts in the Pentagon	21	22	the Pentagon
The fund made a similar move earlier this year	a similar move	Several other Japanese companies and regional governments have sent aid to San Francisco	10	25	a similar move[SEP]Several other Japanese companies and regional governments have sent aid to San
But the firm has never had a day like yesterday	a day like yesterday	No one has alleged that the donations were by themselves illegal	11	25	a day like yesterday[SEP]No one has alleged that the donations were by themselves
Such armor crushes the soldier	the soldier	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	20	18	nan
The House version of the bill does include the tax cut	the tax cut	The lawyers are now in charge of our national security	0	25	The House version of the bill does include the tax cut[SEP] the tax cut[SEP]The lawyers are now in charge of our national security
Last week the British displayed unusual political immaturity	unusual political immaturity	Abortion via the pill is far more of an ordeal than conventional surgical abortion	20	30	the pill is far more of an ordeal than conventional surgical
Wall Street generally likes the industry again	the industry	His interest in the natural environment dates from his youth	0	0	Wall
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The youthful audience for Saturday programming is no longer dependent on the networks	18	32	a glut of new titles[SEP]The youthful audience for Saturday programming is no longer
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	Yet he has proved more resilient than any of them	16	32	a leading French maker of copying and electronic printing paper[SEP]Yet he has proved more resilient
Van Nghe quickly made influential enemies	influential enemies	His credibility is also on the line in the investment community	16	0	nan
It is hoped that other Japanese would then follow the leader	the leader	The company can go about its business	20	21	its business
Traders can vary their strategies and execute their orders in any one of them	their strategies	But most lawyers accept that the marketplace has spoken	24	21	nan
Whittle has met some resistance	some resistance	These securities are attractive to Japanese investors for three reasons	18	19	three reasons
Nobody has any credible estimate	any credible estimate	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	24	22	nan
The third principal in the South Gardens adventure did have garden experience	garden experience	Major European auction houses are turning increasingly to specialized sales	19	19	houses
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	Foreign bonds surged as the dollar weakened against most major currencies	25	31	the dollar weakened against most major currencies
The suit seeks unspecified damages	unspecified damages	Poverty remains far more widespread among blacks than other Americans	13	19	more widespread among blacks than other Americans
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	Market conditions point to even lower prices next year	17	26	a recurring one[SEP]Market conditions point to even lower
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	The dollar gained against most foreign currencies	0	27	But its surprising progress so far holds important lessons for companies in trouble[SEP] important lessons for companies in trouble[SEP]The dollar gained against most foreign currencies
They are awaiting an arbitration proceeding	an arbitration proceeding	Not only Californians but all Americans would pay if this thing passed	21	14	nan
New telephone lines posted healthy growth	healthy growth	Many resorts also are focusing more on the service side of their business	15	22	more on the service side of their business
Most other states have enacted similar bans	similar bans	But that was all of three months ago	0	0	Most
The fund made a similar move earlier this year	a similar move	Those viewers find the show confusing	10	0	nan
But the firm has never had a day like yesterday	a day like yesterday	That figure has been inching up for several years	24	0	nan
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	But the market turmoil could be partially beneficial for some small businesses	30	32	some small businesses
Now at least one Japanese company is turning the courtroom tables	the courtroom tables	She was as cool as a cucumber	21	23	a cucumber
This is a story about suckers	a story about suckers	His hands sit farther apart on the keyboard	20	12	nan
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	But such skills were alien to Toni Johnson	21	27	such skills were alien to Toni
Some funds are posting yields far higher than the average	yields far higher than the average	The machine began shipping at the end of last year	0	13	Some funds are posting yields far higher than the average[SEP] yields far higher
The companies reached an agreement in principle for the sale in August	an agreement in principle for the sale	The bikes are unwelcome on trails in national parks	0	29	The companies reached an agreement in principle for the sale in August[SEP] an agreement in principle for the sale[SEP]The bikes are unwelcome on trails in national parks
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	Several other Japanese companies and regional governments have sent aid to San Francisco	25	28	sent aid to San
Developers are also eyeing the real estate portfolios of major corporations	the real estate portfolios of major corporations	The transaction is subject to a definitive agreement and approval by Ideal shareholders	26	33	a definitive agreement and approval by Ideal shareholders
He sees a psychoanalyst five mornings a week	a psychoanalyst	But that was all of three months ago	11	22	a psychoanalyst[SEP]But that was all of three months
Alan Reynolds of Polyconomics adds his suspicion that the unrecognized inflationary culprit is the budget surplus	his suspicion that the unrecognized inflationary culprit is the budget surplus	Foreign bonds surged as the dollar weakened against most major currencies	31	45	the budget surplus[SEP]Foreign bonds surged as the dollar weakened against most major currencies
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The journalistic consensus was that the earthquake made the World Series seem unimportant	18	22	a glut of new titles
Merck is one of the most important stocks in the Major Market Index	one of the most important stocks in the Major Market Index	And most of us waited for a while for the game to start	33	37	a while for the game
Some even see a silver lining in the dark clouds	a silver lining	This pattern was particularly evident among more highly educated couples	0	23	Some even see a silver lining in the dark clouds[SEP] a silver lining[SEP]This pattern was particularly evident among more highly educated
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	The reality is that Bank finances are rock solid	28	26	nan
Perhaps the most disturbing finding is that the bowling alley may be an endangered American institution	an endangered American institution	The election was by secret ballot in the General Assembly	29	31	the General Assembly
Such armor crushes the soldier	the soldier	The government insists that such a possibility is low	15	0	nan
Other furriers have also placed more weight on retailing	more weight	But the brand had trouble from the start	0	17	Other furriers have also placed more weight on retailing[SEP] more weight[SEP]But the brand
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	This bias is in no way deliberate	21	23	no way deliberate
No sophisticated professional expects economists to be right all the time	all the time	It shows a boy hurling rocks at a street lamp	24	21	nan
Traders attributed the action in them largely to defensive positioning in a volatile market	the action in them	Portrait studios have also latched onto the trend	29	23	nan
He gave no further details	no further details	The East German economy is strong compared with other East bloc nations	0	21	He gave no further details[SEP] no further details[SEP]The East German economy is strong compared with other East bloc nations
The Bakersfield Supermarket went out of business last May	last May	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	30	28	nan
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	Yet he has proved more resilient than any of them	13	30	its systems productivity software[SEP] much of the growth in earnings[SEP]Yet he has proved more resilient
They are awaiting an arbitration proceeding	an arbitration proceeding	The figures are at seasonally adjusted annual rates in trillions of dollars	9	23	proceeding[SEP]The figures are at seasonally adjusted annual rates in trillions of dollars
Some funds are posting yields far higher than the average	yields far higher than the average	The Old Crowd is deeply concerned by the backlash from all this	22	13	nan
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	And most of us waited for a while for the game to start	23	27	a while for the game
More venturesome businesses are applying their skills in commercial fields	their skills	We go from one to the other	0	13	More venturesome businesses are applying their skills in commercial fields[SEP] their skills
He sees a psychoanalyst five mornings a week	a psychoanalyst	But markets can operate with greater or lesser efficiency	11	21	a psychoanalyst[SEP]But markets can operate with greater
And many have done just that	just that	This phenomenon often makes stock prices swing wildly at the end of the trading session	19	24	the end of the trading session
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	This of course led to disaster in New York City	0	23	The merger requires the approval of Norwegian authorities[SEP] the approval of Norwegian authorities[SEP]This of course led to disaster in New York
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Craig Forman in London contributed to this article	32	27	nan
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	The fund invests mainly in gold and silver bullion	17	30	a recurring one[SEP]The fund invests mainly in gold and silver bullion
Most British programming is more of an acquired taste	more of an acquired taste	The final maturity is in five years	21	14	nan
