demon	d_label	test	start	end	prediction
Italian President Francesco Cossiga promised a quick investigation into whether Olivetti broke Cocom rules	a quick investigation into whether Olivetti broke Cocom rules	The youthful audience for Saturday programming is no longer dependent on the networks	8	16	a quick investigation into whether Olivetti broke Coc
The fund made a similar move earlier this year	a similar move	This starts in the construction phase through the use of minority contractors and local workers	17	24	the construction phase through the use of minority
The House version of the bill does include the tax cut	the tax cut	It added that no discussions about such a sale are under way	12	17	the tax cut[SEP]It added
Others had lesser damage and there were no injuries among workers	lesser damage	The dollar finished at its intraday highs	17	20	finished at its int
He sees a psychoanalyst five mornings a week	a psychoanalyst	Both firms are in New York	11	14	a psychoanalyst
The British economy is hardly the picture of health these days	the picture of health	The bikes are unwelcome on trails in national parks	12	20	the picture of health[SEP]The bikes are unwelcome
Still the Salinger decision created a strong presumption against fair use of unpublished materials	a strong presumption against fair use of unpublished materials	The Old Crowd is deeply concerned by the backlash from all this	16	18	a strong presumption
The complicated language in the huge new law has muddied the fight	the fight	Sometimes repairs are out of the question	15	11	nan
Another poked a hole in the heel of his shoe	a hole	London shares closed moderately lower in thin trading	18	14	nan
Still the Salinger decision created a strong presumption against fair use of unpublished materials	a strong presumption against fair use of unpublished materials	Inflation is at record levels	16	18	a strong presumption
Judges will write the real bill as suits roll through the courts	the real bill	It also asked Mesa to keep the proposal confidential	14	21	the real bill[SEP]It also asked Mesa
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	And his outlook improved after successful cataract surgery in August	21	11	nan
Some funds are posting yields far higher than the average	yields far higher than the average	But such skills were alien to Toni Johnson	15	11	nan
And many have done just that	just that	This leads to a very special sense of urgency	13	18	a very special sense of urgency
He visits the same department every two or three weeks	the same department	He can live with little pleasures	11	13	the same department
But they are stalwart socialists	stalwart socialists	He was back in jail over the summer on shoplifting charges	17	9	nan
And the naczelnik shuts his door	his door	The transaction is subject to a definitive agreement and approval by Ideal shareholders	18	20	a definitive agreement
The service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	19	22	plans[SEP]The prospect
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	The scientists have experimented on the tiny neck arteries of rats	17	14	nan
Wall Street generally likes the industry again	the industry	This bias is in no way deliberate	8	17	the industry[SEP]This bias is in no way deliberate
Total return is price changes plus interest income	price changes plus interest income	The bikes are unwelcome on trails in national parks	15	18	The bikes are unwelcome
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	Judith Valente contributed to this article	17	14	nan
Whittle has met some resistance	some resistance	This has led them in a fruitless and destructive policy circle	15	16	a fruit
Fog shrouded the base before touchdown	the base	The bikes are unwelcome on trails in national parks	8	14	the base[SEP]The bikes are unwelcome
One bank stock was a winner	a winner	The company is active in office and residential development in New York	15	15	office
Conner already is shipping its new drives	its new drives	The board expands to seven members	17	18	seven members
And it left mixed signals for London	mixed signals	The fund invests mainly in gold and silver bullion	11	20	The fund invests mainly in gold and silver bullion
Other furriers have also placed more weight on retailing	more weight	At least half that growth will have come in the past three years alone	24	16	nan
The fund made a similar move earlier this year	a similar move	Glenn Hall contributed to this article	10	16	a similar move[SEP]Glenn Hall
He previously held posts of senior vice president of compliance and senior vice president and general counsel	posts of senior vice president of compliance and senior vice president and general counsel	For months the resistance has been defenseless against air attack	22	16	nan
The executive branch bears the first responsibility for timidity	the first responsibility for timidity	All this is causing convulsions in professional football	11	13	the first responsibility
But the firm has never had a day like yesterday	a day like yesterday	The lack of any new cash probably would still leave the banks dissatisfied	11	14	a day like yesterday
Then he would move his movement to Europe	his movement	He sits down at the piano and plays	16	10	nan
The pool invested idle cash for many state agencies and local governments	idle cash	The transaction is subject to a definitive agreement and approval by Ideal shareholders	16	23	The transaction is subject to a definitive agreement
The British economy is hardly the picture of health these days	the picture of health	The lack of any new cash probably would still leave the banks dissatisfied	12	26	the picture of health[SEP]The lack of any new cash probably would still leave
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	He can live with little pleasures	17	10	nan
The infusion of activists can bring a clash of cultures	a clash of cultures	We were out of the box	20	12	nan
But such a combination also presents great risks	great risks	The expansion is subject to approval by federal and Wisconsin environmental regulators	12	17	The expansion is subject to approval
She was the child of relative privilege	the child of relative privilege	Stock prices fell sharply in active trading	8	12	the child of relative privilege
Athena eventually acquired exclusive rights to the technology and currently is developing it	exclusive rights to the technology	Tom Herman contributed to this article	19	17	nan
The two sides now are accusing each other of lying	each other	The trial begins today in federal court in Philadelphia	14	15	The trial
Hostile takeovers are quite a new phenomenon	quite a new phenomenon	Most sleep on the floor	18	16	nan
They note that stocks experienced volatile swings long before futures	volatile swings	The New York company called the lawsuit without merit	19	11	nan
Funds for drilling may inch up more next year if oil prices stay stable	next year	But New York City general obligation bonds came under selling pressure	27	24	nan
But Trelleborg still must clear some tough hurdles	some tough hurdles	Everyone falls in love with everyone else	17	19	falls in love
He said that the research team had no financial stake in the drug	no financial stake in the drug	In the end politics got in the way	11	16	the drug[SEP] no financial stake
The West Germans then took over and finally found Markus Hess	Markus Hess	The youthful audience for Saturday programming is no longer dependent on the networks	22	17	nan
Judges will write the real bill as suits roll through the courts	the real bill	Both firms are in New York	14	12	nan
It is hoped that other Japanese would then follow the leader	the leader	The fund invests mainly in gold and silver bullion	12	13	the leader
They note that stocks experienced volatile swings long before futures	volatile swings	He does this in at least three of his solo pieces	16	11	nan
Traders are already buckling their seat belts	their seat belts	The biggest flurry of investor activity came early in the day	23	11	nan
And many have done just that	just that	But then they wake up to a nightmare	16	13	nan
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	20	12	nan
It is hoped that other Japanese would then follow the leader	the leader	Not only Californians but all Americans would pay if this thing passed	12	18	the leader[SEP]Not only Californians
Traders can vary their strategies and execute their orders in any one of them	their strategies	The figures are at seasonally adjusted annual rates in trillions of dollars	12	9	nan
Others had lesser damage and there were no injuries among workers	lesser damage	Prices on the Frankfurt Stock Exchange tumbled in heavy trading	18	16	nan
Fog shrouded the base before touchdown	the base	Bond prices were little changed in sluggish activity	8	12	the base[SEP]Bond
Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	the Tokyo Motor Show	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	14	19	the Tokyo Motor Show[SEP]Democrats
The infusion of activists can bring a clash of cultures	a clash of cultures	This of course led to disaster in New York City	11	12	a clash
The struggle over capital gains is the most important game in town	the most important game in town	The lonely woman walks on in the direction of the Plaza de Alonso Martinez	13	27	the most important game in town[SEP]The lonely woman walks on in the direction
And the naczelnik shuts his door	his door	The scientists have experimented on the tiny neck arteries of rats	18	21	the tiny neck arteries
The struggle over capital gains is the most important game in town	the most important game in town	The result is that the unthinkable and illogical are happening	13	28	the most important game in town[SEP]The result is that the unthinkable and illogical
Labor problems top the list	the list	The interviews took place two years ago	13	15	two years ago
Bolar has denied any wrongdoing	any wrongdoing	Glenn Hall contributed to this article	15	12	nan
They have about seven candidates	about seven candidates	The stock market reacted strongly to the news	16	8	nan
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	The biggest flurry of investor activity came early in the day	18	0	nan
Some funds are posting yields far higher than the average	yields far higher than the average	Institutional investors mostly remained on the sidelines Tuesday	15	25	the average[SEP]Institutional investors mostly remained on the sidelines
The company outpaced much of the chemical industry as annual profit grew fivefold in two years	much of the chemical industry	Some companies are cutting costs and hoping for the best	21	14	nan
The resulting stockpiling has depressed the market	the market	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	9	16	the market[SEP]Defaults on Veterans Affairs
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	It expects any impact on its business to be slight	12	18	Sunday[SEP] Saturday night[SEP]It expects
And many have done just that	just that	He will remain on the Banc One board	14	16	the Banc
The fund made a similar move earlier this year	a similar move	Rents have soared along with house prices	10	17	a similar move[SEP]Rents have soared
Total return is price changes plus interest income	price changes plus interest income	Peter Pae in Pittsburgh contributed to this article	15	17	Peter Pae
Bolar has denied any wrongdoing	any wrongdoing	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	14	11	nan
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	the company	They speak volumes about the state of our society at a given moment	15	12	nan
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	His boss complained about neglect of other chores	12	14	the larger group
Americans may not be so lucky the next time	the next time	The agreement is subject to completion of a definitive amendment and appropriate approvals	10	15	the next time[SEP]The agreement
Last week the British displayed unusual political immaturity	unusual political immaturity	The company is active in office and residential development in New York	20	13	nan
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Laurie McGinley contributed to this article	15	12	nan
Van Nghe quickly made influential enemies	influential enemies	Yet her intensity stops and starts with the music	18	13	nan
She held her fire with her first production at the Trinity earlier this season	her fire	Panic frequently results in irrational behavior	9	10	the Trinity
The British economy is hardly the picture of health these days	the picture of health	Such animosity could prove pivotal in the union vote	12	18	the picture of health[SEP]Such animosity
Maybe it was their peculiar sense of history	their peculiar sense of history	But then the noise turned into a roar	17	11	nan
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	It shows a boy hurling rocks at a street lamp	20	12	nan
Whittle has met some resistance	some resistance	For months the resistance has been defenseless against air attack	12	19	the resistance has been defenseless against
We are the producers of that movie	the producers of that movie	The dollar gained against most foreign currencies	8	17	the producers of that movie[SEP]The dollar gained against
The Northeast has been holding its own in the population race	its own	But some analysts remain sour on the company	21	10	nan
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	The four lawyers climbed out from under a table	12	14	the larger group
Their ridicule of him is no substitute for argument	no substitute for argument	Some would make even James Bond green with envy	10	13	no substitute for argument
And it left mixed signals for London	mixed signals	His interest in the natural environment dates from his youth	14	17	the natural environment dates
But the firm has never had a day like yesterday	a day like yesterday	The dollar rose modestly against most major currencies	11	21	a day like yesterday[SEP]The dollar rose modestly against
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	Glenn Hall contributed to this article	18	15	nan
The trust will issue the certificates	the certificates	This has led them in a fruitless and destructive policy circle	15	16	a fruit
And many have done just that	just that	The company develops and markets products for the food service industry	17	20	the food service industry
The service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans	The uncertainty is sending shivers through Brazilian financial markets	19	26	plans[SEP]The uncertainty is sending shivers
And CenTrust has other problems	other problems	The post had been vacant for more than a year	15	15	vacant
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	People have been very respectful of each other	10	17	the auto sector[SEP] questions about future demand
Their ridicule of him is no substitute for argument	no substitute for argument	The stock market is certainly not too big for the Fed to handle	24	19	nan
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	Buyers stepped in to the futures pit	18	0	nan
He visits the same department every two or three weeks	the same department	Both issues are among the most popular with individual investors	11	13	the same department
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	Inco shares fell after the announcements	9	21	the approval of Norwegian authorities[SEP]Inco shares fell after the announcements
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	That went over the permissible line for warm and fuzzy feelings	20	11	nan
It also will hand Unilab new markets	new markets	Abortion via the pill is far more of an ordeal than conventional surgical abortion	16	14	nan
Bolar has denied any wrongdoing	any wrongdoing	The talks came as Lebanese negotiations on political changes appeared deadlocked	20	15	nan
The House bill also distorts economic efficiency in all sorts of perverse ways	economic efficiency	He does this in at least three of his solo pieces	20	16	nan
Others had lesser damage and there were no injuries among workers	lesser damage	The battle for customer loyalty is evident along the Cobb Parkway strip	23	19	nan
Most other states have enacted similar bans	similar bans	The remainder of the house leans precariously against a sturdy oak tree	14	20	the house leans precariously against
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	London shares closed moderately lower in thin trading	21	11	nan
No sophisticated professional expects economists to be right all the time	all the time	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	13	19	the time[SEP]That announcement left union
He had been vice president in that office	vice president in that office	The dollar rose against the Swiss and French francs	19	18	nan
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	They lied to me on the recruiting trip	21	11	nan
Van Nghe quickly made influential enemies	influential enemies	Tom Herman contributed to this article	15	12	nan
It also inevitably leaves a residue of shareholder lawsuits	a residue of shareholder lawsuits	We were out of the box	20	11	nan
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	Most sleep on the floor	21	11	nan
The suit seeks unspecified damages	unspecified damages	The lack of any new cash probably would still leave the banks dissatisfied	19	18	nan
The relative calm in Tokyo proved little comfort to markets opening up in Europe	little comfort to markets opening up in Europe	The state can also bar Drexel as an investment adviser	33	16	nan
She was the child of relative privilege	the child of relative privilege	She has also served on several task forces on acquired immune deficiency syndrome	8	12	the child of relative privilege
The West Germans then took over and finally found Markus Hess	Markus Hess	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	27	18	nan
He visits the same department every two or three weeks	the same department	Two workers died and six remain in the hospital	11	16	the same department[SEP]Two workers
The failed rights issue also should have a modest impact on British Air shares	a modest impact on British Air shares	The stock market is certainly not too big for the Fed to handle	15	17	a modest impact
The West Germans then took over and finally found Markus Hess	Markus Hess	Revenue doubled from two years ago	19	16	nan
The pool invested idle cash for many state agencies and local governments	idle cash	The bond market was unmoved by the economic statistics	23	21	nan
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	This kind of contingency analysis is common in war planning and business planning	11	15	the Food and Drug Administration
The success of newcomer SsangYong Motor shows the strength of the auto market and its growing diversity	the strength of the auto market and its growing diversity	The dollar rose modestly against most major currencies	14	12	nan
The Bakersfield Supermarket went out of business last May	last May	Business was slow because many companies were closed yesterday	14	14	May
We are the producers of that movie	the producers of that movie	The case went on appeal to the Second Circuit	8	18	the producers of that movie[SEP]The case went on appeal
But such a combination also presents great risks	great risks	The biggest flurry of investor activity came early in the day	21	17	nan
He visits the same department every two or three weeks	the same department	But critics consider the changes regressive	18	13	nan
She was the child of relative privilege	the child of relative privilege	But some Wall Street executives argue that such fears are unwarranted	8	12	the child of relative privilege
She held her fire with her first production at the Trinity earlier this season	her fire	But attendance is down from previous years	9	19	the Trinity earlier this season[SEP] her fire[SEP]But attendance
Arm troubles forced him back to the minors the next year	the next year	The board expands to seven members	12	21	the next year[SEP]The board expands to seven members
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	It all adds up to a cold winter here	16	13	nan
The struggle over capital gains is the most important game in town	the most important game in town	Two workers died and six remain in the hospital	13	21	the most important game in town[SEP]Two workers
The infusion of activists can bring a clash of cultures	a clash of cultures	The board will be made up of seven directors of each holding company	11	12	a clash
It was a Friday in June	a Friday in June	Glenn Hall contributed to this article	17	14	nan
This is not the case	the case	Motorola is in good company	6	10	the case[SEP]Motorola
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	Yet he has proved more resilient than any of them	12	14	the larger group
Whittle has met some resistance	some resistance	Inflation is at record levels	14	11	nan
The West Germans then took over and finally found Markus Hess	Markus Hess	The agreement is subject to completion of a definitive amendment and appropriate approvals	15	16	The agreement
Nobody has any credible estimate	any credible estimate	Judith Valente contributed to this article	16	10	nan
Her story is becoming part of local folklore	part of local folklore	The battle for customer loyalty is evident along the Cobb Parkway strip	22	18	nan
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	15	12	nan
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	Yet her intensity stops and starts with the music	10	17	the auto sector[SEP] questions about future demand
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	Reform starts in the Pentagon	21	18	nan
The fund made a similar move earlier this year	a similar move	Several other Japanese companies and regional governments have sent aid to San Francisco	10	26	a similar move[SEP]Several other Japanese companies and regional governments have sent aid to San Francisco
But the firm has never had a day like yesterday	a day like yesterday	No one has alleged that the donations were by themselves illegal	21	22	the donations
Such armor crushes the soldier	the soldier	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	7	10	the soldier[SEP]Democrats
The House version of the bill does include the tax cut	the tax cut	The lawyers are now in charge of our national security	12	21	the tax cut[SEP]The lawyers are now in charge
Last week the British displayed unusual political immaturity	unusual political immaturity	Abortion via the pill is far more of an ordeal than conventional surgical abortion	20	13	nan
Wall Street generally likes the industry again	the industry	His interest in the natural environment dates from his youth	14	17	the natural environment dates
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The youthful audience for Saturday programming is no longer dependent on the networks	18	15	nan
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	Yet he has proved more resilient than any of them	16	13	nan
Van Nghe quickly made influential enemies	influential enemies	His credibility is also on the line in the investment community	16	12	nan
It is hoped that other Japanese would then follow the leader	the leader	The company can go about its business	12	13	the leader
Traders can vary their strategies and execute their orders in any one of them	their strategies	But most lawyers accept that the marketplace has spoken	24	9	nan
Whittle has met some resistance	some resistance	These securities are attractive to Japanese investors for three reasons	18	8	nan
Nobody has any credible estimate	any credible estimate	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	22	13	nan
The third principal in the South Gardens adventure did have garden experience	garden experience	Major European auction houses are turning increasingly to specialized sales	0	18	The third principal in the South Gardens adventure did have garden experience[SEP] garden experience[SEP]Major European auction
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	Foreign bonds surged as the dollar weakened against most major currencies	27	22	nan
The suit seeks unspecified damages	unspecified damages	Poverty remains far more widespread among blacks than other Americans	13	16	more widespread among blacks
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	Market conditions point to even lower prices next year	26	21	nan
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	The dollar gained against most foreign currencies	19	24	trouble[SEP]The dollar gained against
They are awaiting an arbitration proceeding	an arbitration proceeding	Not only Californians but all Americans would pay if this thing passed	7	14	an arbitration proceeding[SEP]Not only Californians
New telephone lines posted healthy growth	healthy growth	Many resorts also are focusing more on the service side of their business	17	17	the
Most other states have enacted similar bans	similar bans	But that was all of three months ago	16	18	three months ago
The fund made a similar move earlier this year	a similar move	Those viewers find the show confusing	17	15	nan
But the firm has never had a day like yesterday	a day like yesterday	That figure has been inching up for several years	11	21	a day like yesterday[SEP]That figure has been inching
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	But the market turmoil could be partially beneficial for some small businesses	22	15	nan
Now at least one Japanese company is turning the courtroom tables	the courtroom tables	She was as cool as a cucumber	12	23	the courtroom tables[SEP]She was as cool as a cucumber
This is a story about suckers	a story about suckers	His hands sit farther apart on the keyboard	20	17	nan
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	But such skills were alien to Toni Johnson	12	14	the larger group
Some funds are posting yields far higher than the average	yields far higher than the average	The machine began shipping at the end of last year	15	11	nan
The companies reached an agreement in principle for the sale in August	an agreement in principle for the sale	The bikes are unwelcome on trails in national parks	13	16	an agreement in principle
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	Several other Japanese companies and regional governments have sent aid to San Francisco	0	29	But this raises added cost barriers to urban entrepreneurship[SEP] added cost barriers to urban entrepreneurship[SEP]Several other Japanese companies and regional governments have sent aid to San Francisco
Developers are also eyeing the real estate portfolios of major corporations	the real estate portfolios of major corporations	The transaction is subject to a definitive agreement and approval by Ideal shareholders	13	16	the real estate portfolios
He sees a psychoanalyst five mornings a week	a psychoanalyst	But that was all of three months ago	11	14	a psychoanalyst
Alan Reynolds of Polyconomics adds his suspicion that the unrecognized inflationary culprit is the budget surplus	his suspicion that the unrecognized inflationary culprit is the budget surplus	Foreign bonds surged as the dollar weakened against most major currencies	17	14	nan
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The journalistic consensus was that the earthquake made the World Series seem unimportant	18	15	nan
Merck is one of the most important stocks in the Major Market Index	one of the most important stocks in the Major Market Index	And most of us waited for a while for the game to start	17	13	nan
Some even see a silver lining in the dark clouds	a silver lining	This pattern was particularly evident among more highly educated couples	11	13	a silver lining
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	The reality is that Bank finances are rock solid	0	16	The exchange was all the more remarkable in that authorities released television footage to Western news agencies
Perhaps the most disturbing finding is that the bowling alley may be an endangered American institution	an endangered American institution	The election was by secret ballot in the General Assembly	17	23	an endangered American institution[SEP]The election
Such armor crushes the soldier	the soldier	The government insists that such a possibility is low	15	12	nan
Other furriers have also placed more weight on retailing	more weight	But the brand had trouble from the start	16	13	nan
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	This bias is in no way deliberate	21	18	nan
No sophisticated professional expects economists to be right all the time	all the time	It shows a boy hurling rocks at a street lamp	13	20	the time[SEP]It shows a boy hur
Traders attributed the action in them largely to defensive positioning in a volatile market	the action in them	Portrait studios have also latched onto the trend	16	27	the action in them[SEP]Portrait studios have also latched
He gave no further details	no further details	The East German economy is strong compared with other East bloc nations	10	20	The East German economy is strong compared with other East bloc
The Bakersfield Supermarket went out of business last May	last May	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	28	19	nan
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	Yet he has proved more resilient than any of them	20	11	nan
They are awaiting an arbitration proceeding	an arbitration proceeding	The figures are at seasonally adjusted annual rates in trillions of dollars	7	21	an arbitration proceeding[SEP]The figures are at seasonally adjusted annual rates in trillions
Some funds are posting yields far higher than the average	yields far higher than the average	The Old Crowd is deeply concerned by the backlash from all this	15	20	the average[SEP]The Old Crowd
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	And most of us waited for a while for the game to start	11	15	the Food and Drug Administration
More venturesome businesses are applying their skills in commercial fields	their skills	We go from one to the other	20	13	nan
He sees a psychoanalyst five mornings a week	a psychoanalyst	But markets can operate with greater or lesser efficiency	21	14	nan
And many have done just that	just that	This phenomenon often makes stock prices swing wildly at the end of the trading session	19	16	nan
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	This of course led to disaster in New York City	9	17	the approval of Norwegian authorities[SEP]This of course
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Craig Forman in London contributed to this article	15	12	nan
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	The fund invests mainly in gold and silver bullion	17	23	a recurring one[SEP]The fund invests
Most British programming is more of an acquired taste	more of an acquired taste	The final maturity is in five years	12	14	an acquired taste
Waxman sells a variety of hardware products for the home repair market	a variety of hardware products for the home repair market	Paris loved her at first sight	10	31	the home repair market[SEP] a variety of hardware products for the home repair market[SEP]Paris loved her at first sight
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	The suit is still pending in Illinois state court	20	11	nan
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	Stock prices slipped lower in moderate trading	24	16	nan
The woman won the bet	the bet	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	21	7	nan
Businessmen took their cue from the engineers	their cue	The problem is not that the Fed is too unresponsive to the public interest	17	10	nan
He sees a psychoanalyst five mornings a week	a psychoanalyst	Tokyo stocks rebounded Tuesday from two consecutive daily losses in relatively active dealings	11	14	a psychoanalyst
Total return is price changes plus interest income	price changes plus interest income	Jeff Rowe contributed to this article	16	16	Rowe
The Ministry of Agriculture and Fishery actually is a ministry for farmers and fishermen instead of a ministry of provisions	a ministry for farmers and fishermen instead of a ministry of provisions	Sometimes repairs are out of the question	17	14	nan
The heavy buying in the last half hour led the specialists to take special steps	special steps	The centers normally are closed through the weekend	9	8	nan
And it left mixed signals for London	mixed signals	It can happen in any industry	0	13	And it left mixed signals for London[SEP] mixed signals[SEP]It can happen
Nguyen Van Chan is living proof that old ways die hard	living proof that old ways die hard	The election was by secret ballot in the General Assembly	15	22	that old ways die hard[SEP]The election
Lackluster returns are one reason	one reason	The bond market was unmoved by the economic statistics	18	16	nan
And CenTrust has other problems	other problems	Some are even coming up with their own novel designs	13	14	even coming
Foreign auto makers are taking the Tokyo Motor Show more seriously than ever	the Tokyo Motor Show	Craig Torres and Anne Newman contributed to this article	14	20	the Tokyo Motor Show[SEP]Craig Torres
