demon	d_label	test	start	end	prediction
Some funds are posting yields far higher than the average	yields far higher than the average	Institutional investors mostly remained on the sidelines Tuesday	0	25	Some funds are posting yields far higher than the average[SEP] yields far higher than the average[SEP]Institutional investors mostly remained on the sidelines
The company outpaced much of the chemical industry as annual profit grew fivefold in two years	much of the chemical industry	Some companies are cutting costs and hoping for the best	34	17	nan
The resulting stockpiling has depressed the market	the market	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	24	26	past eight years
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	It expects any impact on its business to be slight	19	0	nan
And many have done just that	just that	He will remain on the Banc One board	0	0	And
The fund made a similar move earlier this year	a similar move	Rents have soared along with house prices	0	8	The fund made a similar move earlier this year
Total return is price changes plus interest income	price changes plus interest income	Peter Pae in Pittsburgh contributed to this article	0	0	Total
Bolar has denied any wrongdoing	any wrongdoing	The prospect of such a takeover fight has sent Jaguar shares soaring in recent weeks	24	24	weeks
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	the company	They speak volumes about the state of our society at a given moment	28	30	a given moment
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	His boss complained about neglect of other chores	27	27	chores
Americans may not be so lucky the next time	the next time	The agreement is subject to completion of a definitive amendment and appropriate approvals	21	26	a definitive amendment and appropriate approvals
Last week the British displayed unusual political immaturity	unusual political immaturity	The company is active in office and residential development in New York	0	25	Last week the British displayed unusual political immaturity[SEP] unusual political immaturity[SEP]The company is active in office and residential development
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Laurie McGinley contributed to this article	33	34	this article
Van Nghe quickly made influential enemies	influential enemies	Yet her intensity stops and starts with the music	0	0	Van
She held her fire with her first production at the Trinity earlier this season	her fire	Panic frequently results in irrational behavior	23	13	nan
The British economy is hardly the picture of health these days	the picture of health	Such animosity could prove pivotal in the union vote	0	25	The British economy is hardly the picture of health these days[SEP] the picture of health[SEP]Such animosity could prove pivotal in the union vote
Maybe it was their peculiar sense of history	their peculiar sense of history	But then the noise turned into a roar	21	22	a roar
The company cited sales gains at its Milton Bradley and Playskool units and in its international business for the increase in revenue	sales gains at its Milton Bradley and Playskool units and in its international business	It shows a boy hurling rocks at a street lamp	44	43	nan
Whittle has met some resistance	some resistance	For months the resistance has been defenseless against air attack	0	11	Whittle has met some resistance[SEP] some resistance[SEP]For months
We are the producers of that movie	the producers of that movie	The dollar gained against most foreign currencies	0	20	We are the producers of that movie[SEP] the producers of that movie[SEP]The dollar gained against most foreign currencies
The Northeast has been holding its own in the population race	its own	But some analysts remain sour on the company	0	0	The
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	The four lawyers climbed out from under a table	27	28	a table
Their ridicule of him is no substitute for argument	no substitute for argument	Some would make even James Bond green with envy	23	0	nan
And it left mixed signals for London	mixed signals	His interest in the natural environment dates from his youth	0	0	And
But the firm has never had a day like yesterday	a day like yesterday	The dollar rose modestly against most major currencies	14	24	yesterday[SEP]The dollar rose modestly against most major currencies
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	Glenn Hall contributed to this article	18	25	a glut of new titles[SEP]Glenn
The trust will issue the certificates	the certificates	This has led them in a fruitless and destructive policy circle	15	17	a fruitless
And many have done just that	just that	The company develops and markets products for the food service industry	0	0	And
The service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans	The uncertainty is sending shivers through Brazilian financial markets	0	17	The service supplies weekly reports on school and college construction plans[SEP] weekly reports on school and college
And CenTrust has other problems	other problems	The post had been vacant for more than a year	19	20	a year
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	People have been very respectful of each other	29	0	nan
Their ridicule of him is no substitute for argument	no substitute for argument	The stock market is certainly not too big for the Fed to handle	0	27	Their ridicule of him is no substitute for argument[SEP] no substitute for argument[SEP]The stock market is certainly not too big for the Fed to handle
Colgate sold its hospital supply and home health care business last year	its hospital supply and home health care business	Buyers stepped in to the futures pit	11	29	last year[SEP] its hospital supply and home health care business[SEP]Buyers stepped in to the futures
He visits the same department every two or three weeks	the same department	Both issues are among the most popular with individual investors	5	9	every two or three weeks
The merger requires the approval of Norwegian authorities	the approval of Norwegian authorities	Inco shares fell after the announcements	0	21	The merger requires the approval of Norwegian authorities[SEP] the approval of Norwegian authorities[SEP]Inco shares fell after the announcements
The company attributed much of the growth in earnings to increased demand for its systems productivity software	much of the growth in earnings	That went over the permissible line for warm and fuzzy feelings	35	32	nan
It also will hand Unilab new markets	new markets	Abortion via the pill is far more of an ordeal than conventional surgical abortion	22	23	an ordeal
Bolar has denied any wrongdoing	any wrongdoing	The talks came as Lebanese negotiations on political changes appeared deadlocked	0	0	B
The House bill also distorts economic efficiency in all sorts of perverse ways	economic efficiency	He does this in at least three of his solo pieces	0	27	The House bill also distorts economic efficiency in all sorts of perverse ways[SEP] economic efficiency[SEP]He does this in at least three of his solo
Others had lesser damage and there were no injuries among workers	lesser damage	The battle for customer loyalty is evident along the Cobb Parkway strip	0	26	Others had lesser damage and there were no injuries among workers[SEP] lesser damage[SEP]The battle for customer loyalty is evident along the Cobb Parkway strip
Most other states have enacted similar bans	similar bans	The remainder of the house leans precariously against a sturdy oak tree	21	0	nan
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	London shares closed moderately lower in thin trading	34	34	thin
No sophisticated professional expects economists to be right all the time	all the time	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	28	31	uncertain about their futures
He had been vice president in that office	vice president in that office	The dollar rose against the Swiss and French francs	0	22	He had been vice president in that office[SEP] vice president in that office[SEP]The dollar rose against the Swiss and French
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	They lied to me on the recruiting trip	33	35	the recruiting trip
Van Nghe quickly made influential enemies	influential enemies	Tom Herman contributed to this article	0	0	Van
It also inevitably leaves a residue of shareholder lawsuits	a residue of shareholder lawsuits	We were out of the box	10	0	nan
Other gainers were companies with one or more undamaged California refineries	companies with one or more undamaged California refineries	Most sleep on the floor	0	23	Other gainers were companies with one or more undamaged California refineries[SEP] companies with one or more undamaged
The suit seeks unspecified damages	unspecified damages	The lack of any new cash probably would still leave the banks dissatisfied	0	0	The
The relative calm in Tokyo proved little comfort to markets opening up in Europe	little comfort to markets opening up in Europe	The state can also bar Drexel as an investment adviser	33	30	nan
She was the child of relative privilege	the child of relative privilege	She has also served on several task forces on acquired immune deficiency syndrome	19	26	several task forces on acquired immune deficiency syndrome
The West Germans then took over and finally found Markus Hess	Markus Hess	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	27	23	nan
He visits the same department every two or three weeks	the same department	Two workers died and six remain in the hospital	5	9	every two or three weeks
The failed rights issue also should have a modest impact on British Air shares	a modest impact on British Air shares	The stock market is certainly not too big for the Fed to handle	35	35	handle
The West Germans then took over and finally found Markus Hess	Markus Hess	Revenue doubled from two years ago	0	20	The West Germans then took over and finally found Markus Hess[SEP] Markus Hess[SEP]Revenue doubled from two years
The pool invested idle cash for many state agencies and local governments	idle cash	The bond market was unmoved by the economic statistics	0	25	The pool invested idle cash for many state agencies and local governments[SEP] idle cash[SEP]The bond market was unmoved by the economic statistics
The egg producers also lobbied the Food and Drug Administration	the Food and Drug Administration	This kind of contingency analysis is common in war planning and business planning	0	20	The egg producers also lobbied the Food and Drug Administration[SEP] the Food and Drug Administration[SEP]This kind of contingency
The success of newcomer SsangYong Motor shows the strength of the auto market and its growing diversity	the strength of the auto market and its growing diversity	The dollar rose modestly against most major currencies	36	36	modest
The Bakersfield Supermarket went out of business last May	last May	Business was slow because many companies were closed yesterday	24	24	yesterday
We are the producers of that movie	the producers of that movie	The case went on appeal to the Second Circuit	0	21	We are the producers of that movie[SEP] the producers of that movie[SEP]The case went on appeal to the Second
But such a combination also presents great risks	great risks	The biggest flurry of investor activity came early in the day	0	22	But such a combination also presents great risks[SEP] great risks[SEP]The biggest flurry of investor activity came early in the day
He visits the same department every two or three weeks	the same department	But critics consider the changes regressive	5	9	every two or three weeks
She was the child of relative privilege	the child of relative privilege	But some Wall Street executives argue that such fears are unwarranted	24	0	nan
She held her fire with her first production at the Trinity earlier this season	her fire	But attendance is down from previous years	24	24	years
Arm troubles forced him back to the minors the next year	the next year	The board expands to seven members	0	14	Arm troubles forced him back to the minors the next year[SEP] the next year
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	It all adds up to a cold winter here	32	34	a cold winter
The struggle over capital gains is the most important game in town	the most important game in town	Two workers died and six remain in the hospital	24	18	nan
The infusion of activists can bring a clash of cultures	a clash of cultures	The board will be made up of seven directors of each holding company	26	28	each holding company
It was a Friday in June	a Friday in June	Glenn Hall contributed to this article	0	0	It
This is not the case	the case	Motorola is in good company	0	0	This
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	Yet he has proved more resilient than any of them	27	0	nan
Whittle has met some resistance	some resistance	Inflation is at record levels	0	0	Wh
The West Germans then took over and finally found Markus Hess	Markus Hess	The agreement is subject to completion of a definitive amendment and appropriate approvals	22	27	a definitive amendment and appropriate approvals
Nobody has any credible estimate	any credible estimate	Judith Valente contributed to this article	0	0	Nobody
Her story is becoming part of local folklore	part of local folklore	The battle for customer loyalty is evident along the Cobb Parkway strip	0	25	Her story is becoming part of local folklore[SEP] part of local folklore[SEP]The battle for customer loyalty is evident along the Cobb Parkway strip
There were no major Eurobond or foreign bond offerings in Europe Friday	no major Eurobond or foreign bond offerings	Prices closed mixed as contracts reacted to largely offsetting bullish and bearish news	38	33	nan
But weak car sales raise questions about future demand from the auto sector	questions about future demand from the auto sector	Yet her intensity stops and starts with the music	0	26	But weak car sales raise questions about future demand from the auto sector[SEP] questions about future demand from the auto sector[SEP]Yet her intensity stops
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	Reform starts in the Pentagon	0	18	Most will stay open late Saturday night and open their doors again Sunday[SEP] Saturday night[SEP]Reform
The fund made a similar move earlier this year	a similar move	Several other Japanese companies and regional governments have sent aid to San Francisco	0	8	The fund made a similar move earlier this year
But the firm has never had a day like yesterday	a day like yesterday	No one has alleged that the donations were by themselves illegal	14	12	nan
Such armor crushes the soldier	the soldier	Democrats had been negotiating with some Republican congressional leaders on a compromise lately	20	21	a compromise
The House version of the bill does include the tax cut	the tax cut	The lawyers are now in charge of our national security	0	24	The House version of the bill does include the tax cut[SEP] the tax cut[SEP]The lawyers are now in charge of our national
Last week the British displayed unusual political immaturity	unusual political immaturity	Abortion via the pill is far more of an ordeal than conventional surgical abortion	26	27	an ordeal
Wall Street generally likes the industry again	the industry	His interest in the natural environment dates from his youth	0	0	Wall
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The youthful audience for Saturday programming is no longer dependent on the networks	35	32	nan
Aussedat Rey is a leading French maker of copying and electronic printing paper	a leading French maker of copying and electronic printing paper	Yet he has proved more resilient than any of them	34	36	any of them
Van Nghe quickly made influential enemies	influential enemies	His credibility is also on the line in the investment community	0	21	Van Nghe quickly made influential enemies[SEP] influential enemies[SEP]His credibility is also on the line in the investment community
It is hoped that other Japanese would then follow the leader	the leader	The company can go about its business	0	0	It
Traders can vary their strategies and execute their orders in any one of them	their strategies	But most lawyers accept that the marketplace has spoken	27	25	nan
Whittle has met some resistance	some resistance	These securities are attractive to Japanese investors for three reasons	0	19	Whittle has met some resistance[SEP] some resistance[SEP]These securities are attractive to Japanese investors for three reasons
Nobody has any credible estimate	any credible estimate	That announcement left union officials in Van Nuys and Oklahoma City uncertain about their futures	0	18	Nobody has any credible estimate[SEP] any credible estimate[SEP]That announcement left union officials in Van Nuys
The third principal in the South Gardens adventure did have garden experience	garden experience	Major European auction houses are turning increasingly to specialized sales	0	25	The third principal in the South Gardens adventure did have garden experience[SEP] garden experience[SEP]Major European auction houses are turning increasingly to specialized sales
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	Foreign bonds surged as the dollar weakened against most major currencies	29	31	most major currencies
The suit seeks unspecified damages	unspecified damages	Poverty remains far more widespread among blacks than other Americans	0	0	The
That theme has been a recurring one for Soviet military officials for much of this year	a recurring one	Market conditions point to even lower prices next year	17	29	a recurring one[SEP]Market conditions point to even lower prices next year
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	The dollar gained against most foreign currencies	0	27	But its surprising progress so far holds important lessons for companies in trouble[SEP] important lessons for companies in trouble[SEP]The dollar gained against most foreign currencies
They are awaiting an arbitration proceeding	an arbitration proceeding	Not only Californians but all Americans would pay if this thing passed	0	22	They are awaiting an arbitration proceeding[SEP] an arbitration proceeding[SEP]Not only Californians but all Americans would pay if this thing
New telephone lines posted healthy growth	healthy growth	Many resorts also are focusing more on the service side of their business	0	0	New
Most other states have enacted similar bans	similar bans	But that was all of three months ago	0	17	Most other states have enacted similar bans[SEP] similar bans[SEP]But that was all of three months
The fund made a similar move earlier this year	a similar move	Those viewers find the show confusing	0	18	The fund made a similar move earlier this year[SEP] a similar move[SEP]Those viewers find the show
But the firm has never had a day like yesterday	a day like yesterday	That figure has been inching up for several years	25	25	years
But its surprising progress so far holds important lessons for companies in trouble	important lessons for companies in trouble	But the market turmoil could be partially beneficial for some small businesses	30	27	nan
Now at least one Japanese company is turning the courtroom tables	the courtroom tables	She was as cool as a cucumber	21	0	nan
This is a story about suckers	a story about suckers	His hands sit farther apart on the keyboard	0	0	This
But the firm also tracks smaller technology companies as a subset of the larger group	smaller technology companies	But such skills were alien to Toni Johnson	27	0	nan
Some funds are posting yields far higher than the average	yields far higher than the average	The machine began shipping at the end of last year	26	27	last year
The companies reached an agreement in principle for the sale in August	an agreement in principle for the sale	The bikes are unwelcome on trails in national parks	0	29	The companies reached an agreement in principle for the sale in August[SEP] an agreement in principle for the sale[SEP]The bikes are unwelcome on trails in national parks
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	Several other Japanese companies and regional governments have sent aid to San Francisco	0	0	But
Developers are also eyeing the real estate portfolios of major corporations	the real estate portfolios of major corporations	The transaction is subject to a definitive agreement and approval by Ideal shareholders	26	30	a definitive agreement and approval
He sees a psychoanalyst five mornings a week	a psychoanalyst	But that was all of three months ago	22	22	months
Alan Reynolds of Polyconomics adds his suspicion that the unrecognized inflationary culprit is the budget surplus	his suspicion that the unrecognized inflationary culprit is the budget surplus	Foreign bonds surged as the dollar weakened against most major currencies	39	45	the dollar weakened against most major currencies
Magazine publishers are facing spiraling costs and a glut of new titles	spiraling costs and a glut of new titles	The journalistic consensus was that the earthquake made the World Series seem unimportant	18	26	a glut of new titles[SEP]The journalistic consensus
Merck is one of the most important stocks in the Major Market Index	one of the most important stocks in the Major Market Index	And most of us waited for a while for the game to start	33	31	nan
Some even see a silver lining in the dark clouds	a silver lining	This pattern was particularly evident among more highly educated couples	0	24	Some even see a silver lining in the dark clouds[SEP] a silver lining[SEP]This pattern was particularly evident among more highly educated couples
The exchange was all the more remarkable in that authorities released television footage to Western news agencies	television footage	The reality is that Bank finances are rock solid	26	22	nan
Perhaps the most disturbing finding is that the bowling alley may be an endangered American institution	an endangered American institution	The election was by secret ballot in the General Assembly	17	31	an endangered American institution[SEP]The election was by secret ballot in the General Assembly
Such armor crushes the soldier	the soldier	The government insists that such a possibility is low	15	0	nan
Other furriers have also placed more weight on retailing	more weight	But the brand had trouble from the start	19	0	nan
But this raises added cost barriers to urban entrepreneurship	added cost barriers to urban entrepreneurship	This bias is in no way deliberate	23	22	nan
No sophisticated professional expects economists to be right all the time	all the time	It shows a boy hurling rocks at a street lamp	24	24	a
