demon	d_label	test	start	end	prediction
The market has grown relatively quiet since the China crisis	the China crisis	Cost is a key consideration because of the global sweep of the financial markets	25	27	of the financial
The traffic jam out of the park was monumental	the park	He again urged passage of a constitutional amendment outlawing abortion	17	17	of
One bank stock was a winner	a winner	The British economy is hardly the picture of health these days	17	17	of
But many of these stocks have now become expensive	these stocks	He sandwiched his praise of constitutional meat between large loaves of bilious commentary	25	25	of
Cost is a key consideration because of the global sweep of the financial markets	the financial markets	He hit the lanes three years ago on the advice of his doctor	29	29	of
Some of these ideas are again under consideration in Congress	in Congress	He also mentioned increased capital investment by Pacific Bell for network improvements	1	24	of these ideas are again under consideration in Congress[SEP]in Congress[SEP]He also mentioned increased capital investment by Pacific Bell for network
Some of these ideas are again under consideration in Congress	these ideas	Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	19	19	of
It also adds to the mystery of the venture	of the venture	The traffic jam out of the park was monumental	18	18	of
The talks came as Lebanese negotiations on political changes appeared deadlocked	on political changes	Percentage differences based on daily sales rate rather than sales volume	0	27	The talks came as Lebanese negotiations on political changes appeared deadlocked[SEP]on political changes[SEP]Percentage differences based on daily sales rate rather than sales
There was tremendous public enthusiasm for stock mutual funds	stock mutual funds	The loss of more customers is the latest in a string of problems	25	25	of
So the Federal Reserve is an attractive target for complaint by politicians	an attractive target for complaint by politicians	The result is mistrust and criticism from all around	5	0	nan
He also mentioned increased capital investment by Pacific Bell for network improvements	for network improvements	The traffic jam out of the park was monumental	21	21	of
The company reported good gains in all of its divisions	of its divisions	The traffic jam out of the park was monumental	19	1	nan
And most of these are absolutely unnecessary	absolutely unnecessary	Some would make even James Bond green with envy	2	0	nan
There is a lot of waste	a lot of waste	The engine plant may encompass plans for a joint components venture with Jaguar	19	22	a joint components venture
The pocketbook impact of health benefits has driven business and labor to a surprising consensus	to a surprising consensus	An official linked the gain essentially to higher prices for beef and pork	25	30	the gain essentially to higher prices
Retailers could get a boost this year from the calendar	this year	The engine plant may encompass plans for a joint components venture with Jaguar	23	26	a joint components venture
The gap between winners and laggards will grow	winners and laggards	Evidence of the growing Japanese demand for mortgage securities abounds	19	25	of the growing Japanese demand for mortgage
The pocketbook impact of health benefits has driven business and labor to a surprising consensus	business and labor	His humility gives him a much better chance of success	29	29	of
The position of chief operating officer is new	of chief operating officer	Percentage differences based on daily sales rate rather than sales volume	2	24	of chief operating officer is new[SEP]of chief operating officer[SEP]Percentage differences based on daily sales rate rather than sales
The Chicago exchanges also are working on such a device	on such a device	The estimate includes the results of new stores	21	21	of
October is a critical month for the privatization program	for the privatization program	Uncertainty dogs every aspect of their lives	21	21	of
Jeff Rowe contributed to this article	this article	He had been associate professor in the department of finance at Seton Hall University	18	19	of finance
It was all over the place	all over the place	Poverty remains far more widespread among blacks than other Americans	16	13	nan
Other gainers were companies with one or more undamaged California refineries	one or more undamaged California refineries	He had been associate professor in the department of finance at Seton Hall University	34	35	of finance
The great silver clouds on the horizon build themselves on the pale water	the horizon	Cost is a key consideration because of the global sweep of the financial markets	27	29	of the financial
Fog shrouded the base before touchdown	before touchdown	Magazine publishers are facing spiraling costs and a glut of new titles	21	21	of
This phenomenon often makes stock prices swing wildly at the end of the trading session	at the end of the trading session	It recently introduced a line for the home market	27	32	a line for the home market
Giant has interests in cement making and newsprint	cement making and newsprint	The ferocious competition probably will drive some poorly managed properties into bankruptcy or new ownership	24	29	some poorly managed properties into bankruptcy
But the apple industry is ripe for change	ripe for change	His humility gives him a much better chance of success	22	22	of
The latest rebate is good for all Beretta models	all Beretta models	The peril of unlimited liability looms large for a number of them now	26	26	of
Not everyone is so pessimistic	so pessimistic	But there is a grimly ironic twist to the Columbia loss	12	19	a grimly ironic twist to the Columbia
He will continue as a director	as a director	The engine plant may encompass plans for a joint components venture with Jaguar	18	21	a joint components venture
Recent data from New York City provide more of the picture	more of the picture	She analyzed families by their sleeping arrangements	21	19	nan
In most cases damage to company facilities and operations was minimal	most cases	Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	20	20	of
His hands sit farther apart on the keyboard	the keyboard	Soaring rights fees will lead to an even greater clutter of commercials	23	23	of
The Ways and Means Committee will hold a hearing on the bill next Tuesday	next Tuesday	The market has grown relatively quiet since the China crisis	25	19	nan
Breeders are betting on the common folk	on the common folk	Recent data from New York City provide more of the picture	23	23	of
The states have their own ideas about regulation and certification	their own ideas about regulation and certification	That would leave Hun Sen and the Khmer Rouge	25	27	the Khmer
The excess supply pushed gasoline prices down in that period	gasoline prices	Craig Forman in London contributed to this article	22	20	nan
She had an idea	an idea	But there is a grimly ironic twist to the Columbia loss	11	18	a grimly ironic twist to the Columbia
Shares of the new partnership would trade on an exchange like a stock	on an exchange	Compound yields assume reinvestment of dividends and that current yields continue for a year	24	24	of
And perhaps with good reason	good reason	Giant has interests in cement making and newsprint	13	10	nan
And taxpayer groups are urging legislation in many other states	many other states	This phenomenon often makes stock prices swing wildly at the end of the trading session	26	26	of
Nashua announced the Reiss request after the market closed	the Reiss request	Delayed financings also would affect the operations of many companies	28	30	of many companies
He can live with little pleasures	with little pleasures	Some economists expect further declines in investment spending	16	17	in investment
Speculation about a takeover fight has sent Jaguar shares soaring in the past six weeks	a takeover fight	The selling by money managers and individual investors is turning traders bearish as well	3	28	a takeover fight has sent Jaguar shares soaring in the past six weeks[SEP]a takeover fight[SEP]The selling by money managers and individual investors
Preparedness involves more than flashlights and fire alarms these days	flashlights and fire alarms	Cost is a key consideration because of the global sweep of the financial markets	30	32	of the financial
People have been very respectful of each other	very respectful of each other	His humility gives him a much better chance of success	23	23	of
The company reported good gains in all of its divisions	all of its divisions	The peril of unlimited liability looms large for a number of them now	26	26	of
But the device obscures more than it illuminates	more than it illuminates	These are curious times in South African politics	1	26	the device obscures more than it illuminates[SEP]more than it illuminates[SEP]These are curious times in South African politics
Magazine publishers are facing spiraling costs and a glut of new titles	of new titles	Percentage differences based on daily sales rate rather than sales volume	8	1	nan
Other manufacturers are equally cautious	equally cautious	These are curious times in South African politics	14	1	nan
Shares of the new partnership would trade on an exchange like a stock	of the new partnership	Percentage differences based on daily sales rate rather than sales volume	11	29	a stock[SEP]of the new partnership[SEP]Percentage differences based on daily sales rate rather than sales
He also leads an opulent life style	an opulent life style	The states have their own ideas about regulation and certification	18	24	their own ideas about regulation and certification
It also adds to the mystery of the venture	of the venture	Percentage differences based on daily sales rate rather than sales volume	6	24	of the venture[SEP]of the venture[SEP]Percentage differences based on daily sales rate rather than sales
Jeff Rowe contributed to this article	this article	The board will be made up of seven directors of each holding company	19	22	of each holding company
The trial begins today in federal court in Philadelphia	in Philadelphia	Giant has interests in cement making and newsprint	17	14	nan
Blue chips led the march up in heavy trading	the march up	Some economists expect further declines in investment spending	3	20	the march up in heavy trading[SEP]the march up[SEP]Some economists expect further declines in investment
The companies reached an agreement in principle for the sale in August	in August	He again urged passage of a constitutional amendment outlawing abortion	20	1	nan
Market conditions point to even lower prices next year	to even lower prices next year	Compound yields assume reinvestment of dividends and that current yields continue for a year	23	23	of
Bond prices were barely higher	barely higher	Market conditions point to even lower prices next year	15	17	even lower prices
His hands sit farther apart on the keyboard	on the keyboard	It recently introduced a line for the home market	16	21	a line for the home market
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	after clashes with Chairman Ralph Ingersoll Jr	The collagen corneal shield helps speed healing of the cornea after eye surgery	34	34	of
She analyzed families by their sleeping arrangements	their sleeping arrangements	This phenomenon often makes stock prices swing wildly at the end of the trading session	23	23	of
An official linked the gain essentially to higher prices for beef and pork	the gain	It also adds to the mystery of the venture	23	23	of
It is a quick fix for a complex problem	a complex problem	The ferocious competition probably will drive some poorly managed properties into bankruptcy or new ownership	2	25	a quick fix for a complex problem[SEP]a complex problem[SEP]The ferocious competition probably will drive some poorly managed properties into bankruptcy
The Poles have had it all along	all along	The result is mistrust and criticism from all around	18	1	nan
Copper prices fell sharply Friday afternoon	Friday afternoon	He softened the talk about a recession	16	17	a recession
In most cases damage to company facilities and operations was minimal	company facilities and operations	Part of the answer lies in the nature of the industry	25	27	of the industry
Inco shares fell after the announcements	after the announcements	Compound yields assume reinvestment of dividends and that current yields continue for a year	18	18	of
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	after clashes with Chairman Ralph Ingersoll Jr	The figures occasionally include incomplete transactions in restricted stock	3	4	the company
Some economists expect further declines in investment spending	further declines in investment spending	Foreign bonds surged as the dollar weakened against most major currencies	20	26	the dollar weakened against most major currencies
Arm troubles forced him back to the minors the next year	the next year	Both firms are in New York	6	17	the minors the next year[SEP]the next year[SEP]Both firms
The entire opera is her dream	her dream	Most expect the decline in New York stock prices to continue this week	12	18	the decline in New York stock prices
But there were no buyers	no buyers	The chimney is a pile of bricks on the front lawn	15	15	of
Most expect the decline in New York stock prices to continue this week	this week	The market has grown relatively quiet since the China crisis	24	18	nan
Some economists expect further declines in investment spending	further declines in investment spending	An official linked the gain essentially to higher prices for beef and pork	19	24	the gain essentially to higher prices
Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	the collapse of the Nimitz Freeway	He hit the lanes three years ago on the advice of his doctor	35	35	of
Part of the answer lies in the nature of the industry	the nature of the industry	An official linked the gain essentially to higher prices for beef and pork	21	26	the gain essentially to higher prices
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	Recent data from New York City provide more of the picture	25	25	of
Blue chips led the march up in heavy trading	heavy trading	He hit the lanes three years ago on the advice of his doctor	23	23	of
The resulting stockpiling has depressed the market	the market	The chimney is a pile of bricks on the front lawn	18	18	of
The loss of more customers is the latest in a string of problems	of problems	Percentage differences based on daily sales rate rather than sales volume	9	27	a string of problems[SEP]of problems[SEP]Percentage differences based on daily sales rate rather than sales
You built your career on prejudice and hate	your career	The companies reached an agreement in principle for the sale in August	15	13	nan
Preparedness involves more than flashlights and fire alarms these days	flashlights and fire alarms	The peril of unlimited liability looms large for a number of them now	30	30	of
Your story was tasteless and insensitive	tasteless and insensitive	Some would make even James Bond green with envy	17	0	nan
This is a story about suckers	about suckers	The traffic jam out of the park was monumental	16	16	of
The peril of unlimited liability looms large for a number of them now	of unlimited liability	The traffic jam out of the park was monumental	22	22	of
His hands sit farther apart on the keyboard	the keyboard	This phenomenon often makes stock prices swing wildly at the end of the trading session	23	23	of
Part of the answer lies in the nature of the industry	the industry	The peril of unlimited liability looms large for a number of them now	25	25	of
Institutional buyers were the main force pushing blue chips higher	the main force pushing blue chips higher	He sandwiched his praise of constitutional meat between large loaves of bilious commentary	32	32	of
But then they wake up to a nightmare	a nightmare	He had been associate professor in the department of finance at Seton Hall University	20	21	of finance
An official linked the gain essentially to higher prices for beef and pork	for beef and pork	The traffic jam out of the park was monumental	23	23	of
Sierra Tucson operates an addiction treatment center	an addiction treatment center	Recent data from New York City provide more of the picture	22	22	of
But there is a grimly ironic twist to the Columbia loss	the Columbia loss	The board will be made up of seven directors of each holding company	26	29	of each holding company
The suit is still pending in Illinois state court	in Illinois state court	But there is a grimly ironic twist to the Columbia loss	18	25	a grimly ironic twist to the Columbia
Breeders are betting on the common folk	the common folk	Evidence of the growing Japanese demand for mortgage securities abounds	15	21	of the growing Japanese demand for mortgage
Inco shares fell after the announcements	the announcements	The engine plant may encompass plans for a joint components venture with Jaguar	18	21	a joint components venture
Big withdrawals from the junk funds have continued this month	from the junk funds	The traffic jam out of the park was monumental	20	20	of
The companies reached an agreement in principle for the sale in August	in August	Cost is a key consideration because of the global sweep of the financial markets	26	28	of the financial
Retailers could get a boost this year from the calendar	from the calendar	There was tremendous public enthusiasm for stock mutual funds	5	25	a boost this year from the calendar[SEP]from the calendar[SEP]There was tremendous public enthusiasm for stock mutual funds
Local pollution problems require cheap energy and capital for their solution	their solution	Evidence of the growing Japanese demand for mortgage securities abounds	16	22	of the growing Japanese demand for mortgage
The dollar gained against most foreign currencies	against most foreign currencies	The companies reached an agreement in principle for the sale in August	16	14	nan
The final maturity is in five years	five years	Part of the answer lies in the nature of the industry	19	21	of the industry
An analyst cited weaker capital spending and exports	weaker capital spending and exports	They came by their strangeness honestly	19	1	nan
Prosecutors in Miami received yet another setback	in Miami	Percentage differences based on daily sales rate rather than sales volume	5	21	another setback[SEP]in Miami[SEP]Percentage differences based on daily sales rate rather than sales
He was only the sixth federal judge ever ousted from office after an impeachment trial	an impeachment trial	Evidence of the growing Japanese demand for mortgage securities abounds	21	27	of the growing Japanese demand for mortgage
Jeff Rowe contributed to this article	this article	This phenomenon often makes stock prices swing wildly at the end of the trading session	21	21	of
The final maturity is in five years	five years	The ferocious competition probably will drive some poorly managed properties into bankruptcy or new ownership	17	22	some poorly managed properties into bankruptcy
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	unavailable for comment	But in this case the needle has a very sharp point	25	3	nan
But trading risk stems from credit risk	from credit risk	He also mentioned increased capital investment by Pacific Bell for network improvements	0	22	But trading risk stems from credit risk[SEP]from credit risk[SEP]He also mentioned increased capital investment by Pacific Bell for network
Jeff Rowe contributed to this article	this article	Soaring rights fees will lead to an even greater clutter of commercials	21	21	of
But then they wake up to a nightmare	a nightmare	Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	17	22	of the Nimitz Freeway
Inco shares fell after the announcements	the announcements	The peril of unlimited liability looms large for a number of them now	21	21	of
These are curious times in South African politics	South African politics	The loss of more customers is the latest in a string of problems	24	24	of
Some of these ideas are again under consideration in Congress	in Congress	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	23	17	nan
And perhaps with good reason	good reason	Part of the answer lies in the nature of the industry	17	19	of the industry
Recent data from New York City provide more of the picture	the picture	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	8	18	of the picture[SEP]the picture[SEP]Officials at Goldman Sachs
An analyst cited weaker capital spending and exports	weaker capital spending and exports	The estimate includes the results of new stores	21	21	of
Craig Torres and Anne Newman contributed to this article	this article	The selling by money managers and individual investors is turning traders bearish as well	7	20	this article[SEP]this article[SEP]The selling by money managers and individual investors
Announced and anticipated purchases from foreign countries are also supporting futures prices	foreign countries	The engine plant may encompass plans for a joint components venture with Jaguar	24	27	a joint components venture
Sun posted a gain	a gain	But they attribute much of the weakness to customer inventory reductions	12	16	of the weakness to customer
And most vacationers still prefer a warm climate for their winter excursions	a warm climate	Other gainers were companies with one or more undamaged California refineries	6	23	a warm climate for their winter excursions[SEP]a warm climate[SEP]Other gainers were companies
So the Federal Reserve is an attractive target for complaint by politicians	complaint by politicians	Soaring rights fees will lead to an even greater clutter of commercials	29	29	of
The dividend had been five cents a share	five cents a share	And taxpayer groups are urging legislation in many other states	11	15	a share[SEP]And taxpayer
The states have their own ideas about regulation and certification	about regulation and certification	Percentage differences based on daily sales rate rather than sales volume	3	26	their own ideas about regulation and certification[SEP]about regulation and certification[SEP]Percentage differences based on daily sales rate rather than sales
All this is causing convulsions in professional football	in professional football	So the Federal Reserve is an attractive target for complaint by politicians	20	26	an attractive target for complaint by politicians
Neither testified at the previous trials	at the previous trials	But some analysts remain sour on the company	18	19	the company
Jewelry displays in department stores were often cluttered and uninspired	in department stores	Percentage differences based on daily sales rate rather than sales volume	12	29	uninspired[SEP]in department stores[SEP]Percentage differences based on daily sales rate rather than sales
Sierra Tucson operates an addiction treatment center	an addiction treatment center	All this is causing convulsions in professional football	4	22	an addiction treatment center[SEP]an addiction treatment center[SEP]All this is causing convulsions in professional
He sandwiched his praise of constitutional meat between large loaves of bilious commentary	between large loaves of bilious commentary	There is a lot of waste	30	30	of
All this is causing convulsions in professional football	in professional football	Magazine publishers are facing spiraling costs and a glut of new titles	25	16	nan
Recent data from New York City provide more of the picture	more of the picture	But then they wake up to a nightmare	23	0	nan
All of the bidders contemplate full payment including interest to secured creditors	interest to secured creditors	Soaring rights fees will lead to an even greater clutter of commercials	31	31	of
Fog shrouded the base before touchdown	the base	This is a story about suckers	13	1	nan
Housing has been weak all year and especially so in the past five months	in the past five months	The talks came as Lebanese negotiations on political changes appeared deadlocked	11	27	the past five months[SEP]in the past five months[SEP]The talks came as Lebanese negotiations
Their problem is one of inefficiency of an industrial economy	of an industrial economy	Percentage differences based on daily sales rate rather than sales volume	4	27	of inefficiency of an industrial economy[SEP]of an industrial economy[SEP]Percentage differences based on daily sales rate rather than sales
Other manufacturers are equally cautious	equally cautious	But in this case the needle has a very sharp point	17	1	nan
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	after clashes with Chairman Ralph Ingersoll Jr	Most expect the decline in New York stock prices to continue this week	27	4	nan
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	the company	You built your career on prejudice and hate	3	16	the company after clashes with Chairman Ralph Ingersoll Jr[SEP]the company
The final maturity is in five years	five years	Cost is a key consideration because of the global sweep of the financial markets	21	23	of the financial
Your story was tasteless and insensitive	tasteless and insensitive	But in this case the needle has a very sharp point	21	24	a very sharp point
So the Federal Reserve is an attractive target for complaint by politicians	for complaint by politicians	The traffic jam out of the park was monumental	22	22	of
But they attribute much of the weakness to customer inventory reductions	to customer inventory reductions	An official linked the gain essentially to higher prices for beef and pork	20	25	the gain essentially to higher prices
These are curious times in South African politics	in South African politics	Percentage differences based on daily sales rate rather than sales volume	4	24	in South African politics[SEP]in South African politics[SEP]Percentage differences based on daily sales rate rather than sales
The Senate Commerce Committee already has approved similar legislation	similar legislation	Uncertainty dogs every aspect of their lives	19	19	of
His hands sit farther apart on the keyboard	the keyboard	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	6	15	the keyboard[SEP]the keyboard[SEP]Officials at Goldman Sachs
One big problem has been the thoroughbred racehorse market	the thoroughbred racehorse market	Paris loved her at first sight	5	0	nan
But there were no buyers	no buyers	Foreign bonds surged as the dollar weakened against most major currencies	13	19	the dollar weakened against most major currencies
It made my shoelaces dance with terror	my shoelaces	Shares of the new partnership would trade on an exchange like a stock	26	19	nan
Magazine publishers are facing spiraling costs and a glut of new titles	new titles	Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	22	22	of
The company could command a good price in the market	in the market	Recent data from New York City provide more of the picture	23	1	nan
It is also planning another night of original series	of original series	The traffic jam out of the park was monumental	18	18	of
The Dutch utility firm serves the Amsterdam and Utrecht areas	the Amsterdam and Utrecht areas	The chimney is a pile of bricks on the front lawn	27	27	of
He sandwiched his praise of constitutional meat between large loaves of bilious commentary	of bilious commentary	Percentage differences based on daily sales rate rather than sales volume	12	32	of bilious commentary[SEP]of bilious commentary[SEP]Percentage differences based on daily sales rate rather than sales
Recent data from New York City provide more of the picture	New York City	Cost is a key consideration because of the global sweep of the financial markets	26	28	of the financial
But a few funds have taken other defensive steps	other defensive steps	His hands sit farther apart on the keyboard	20	21	the keyboard
The issue has been simmering for years	for years	The figures occasionally include incomplete transactions in restricted stock	18	17	nan
The collagen corneal shield helps speed healing of the cornea after eye surgery	after eye surgery	Percentage differences based on daily sales rate rather than sales volume	9	31	of the cornea after eye surgery[SEP]after eye surgery[SEP]Percentage differences based on daily sales rate rather than sales
He will continue as a director	as a director	The talks came as Lebanese negotiations on political changes appeared deadlocked	4	16	a director[SEP]as a director[SEP]The talks came as Lebanese negotiations
His hands sit farther apart on the keyboard	farther apart	Poverty remains far more widespread among blacks than other Americans	18	15	nan
Some of the allegations are simply bizarre	the allegations	The board will be made up of seven directors of each holding company	20	23	of each holding company
The British economy is hardly the picture of health these days	the picture of health	But they attribute much of the weakness to customer inventory reductions	21	25	of the weakness to customer
The trust will issue the certificates	the certificates	The plan is subject to approval by the bankruptcy court and others	17	18	the bankruptcy
There was no appreciable market impact from the California earthquake	the California earthquake	He sandwiched his praise of constitutional meat between large loaves of bilious commentary	28	28	of
He again urged passage of a constitutional amendment outlawing abortion	a constitutional amendment outlawing abortion	The board will be made up of seven directors of each holding company	28	31	of each holding company
Recent data from New York City provide more of the picture	more of the picture	He softened the talk about a recession	22	23	a recession
The Janus Group had a similar recording for investors	for investors	Poverty remains far more widespread among blacks than other Americans	5	15	a similar recording for investors[SEP]for investors[SEP]Poverty
This is a story about suckers	a story about suckers	It is a quick fix for a complex problem	20	18	nan
Some of the allegations are simply bizarre	simply bizarre	But in this case the needle has a very sharp point	19	22	a very sharp point
Nashua announced the Reiss request after the market closed	the Reiss request	He can live with little pleasures	9	0	nan
Two hunters in the forest	the forest	This phenomenon often makes stock prices swing wildly at the end of the trading session	20	20	of
Prosecutors in Miami received yet another setback	yet another setback	Japanese put up with it because the government provided job stability and growing paychecks	18	19	the government
Concord is a camera and photographic products company	a camera and photographic products company	Speculation about a takeover fight has sent Jaguar shares soaring in the past six weeks	21	16	nan
Other temperature data show similar unexplained swings	similar unexplained swings	Compound yields assume reinvestment of dividends and that current yields continue for a year	18	18	of
His humility gives him a much better chance of success	a much better chance of success	The suit is still pending in Illinois state court	4	1	nan
Part of the answer lies in the nature of the industry	of the answer	The traffic jam out of the park was monumental	20	20	of
October is a critical month for the privatization program	a critical month	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	25	23	nan
Compound yields assume reinvestment of dividends and that current yields continue for a year	a year	Evidence of the growing Japanese demand for mortgage securities abounds	21	27	of the growing Japanese demand for mortgage
The Ways and Means Committee will hold a hearing on the bill next Tuesday	a hearing on the bill	Motorola is fighting back against junk mail	7	27	a hearing on the bill next Tuesday[SEP]a hearing on the bill[SEP]Motorola is fighting back against junk
The post had been vacant for more than a year	more than a year	The selling by money managers and individual investors is turning traders bearish as well	13	23	a year[SEP]The selling by money managers and individual investors
The result is mistrust and criticism from all around	from all around	Percentage differences based on daily sales rate rather than sales volume	7	24	all around[SEP]from all around[SEP]Percentage differences based on daily sales rate rather than sales
There was no appreciable market impact from the California earthquake	the California earthquake	Part of the answer lies in the nature of the industry	24	26	of the industry
The trust will issue the certificates	the certificates	The journalistic consensus was that the earthquake made the World Series seem unimportant	18	20	the World Series
The suit is still pending in Illinois state court	Illinois state court	Corporate due process appeals to management for a variety of reasons	25	16	nan
Blue chips led the march up in heavy trading	in heavy trading	An official linked the gain essentially to higher prices for beef and pork	17	22	the gain essentially to higher prices
Poverty remains far more widespread among blacks than other Americans	other Americans	Cost is a key consideration because of the global sweep of the financial markets	25	27	of the financial
The plan is subject to approval by the bankruptcy court and others	the bankruptcy court and others	He hit the lanes three years ago on the advice of his doctor	29	29	of
And he nearly always bought and sold for cash	for cash	The service supplies weekly reports on school and college construction plans	13	14	The service
Some machines make charts for presentations	charts for presentations	The engine plant may encompass plans for a joint components venture with Jaguar	19	22	a joint components venture
It recently introduced a line for the home market	a line for the home market	It was all over the place	21	22	the place
The two sides now are accusing each other of lying	each other	The company reported good gains in all of its divisions	21	15	nan
But the apple industry is ripe for change	ripe for change	Soaring rights fees will lead to an even greater clutter of commercials	25	25	of
His credibility is also on the line in the investment community	the line	Soaring rights fees will lead to an even greater clutter of commercials	26	26	of
The engine plant may encompass plans for a joint components venture with Jaguar	with Jaguar	The traffic jam out of the park was monumental	21	21	of
But trading risk stems from credit risk	credit risk	The engine plant may encompass plans for a joint components venture with Jaguar	18	21	a joint components venture
Market conditions point to even lower prices next year	to even lower prices next year	Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	20	21	the company
Stock prices slipped lower in moderate trading	in moderate trading	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	21	15	nan
But the production is the equal of any local program	of any local program	Percentage differences based on daily sales rate rather than sales volume	6	26	of any local program[SEP]of any local program[SEP]Percentage differences based on daily sales rate rather than sales
The trust will issue the certificates	the certificates	The dollar gained against most foreign currencies	13	16	against most foreign currencies
Most expect the decline in New York stock prices to continue this week	in New York stock prices	Percentage differences based on daily sales rate rather than sales volume	2	30	the decline in New York stock prices to continue this week[SEP]in New York stock prices[SEP]Percentage differences based on daily sales rate rather than sales
Trading in cotton and sugar was nervous and showed small declines	in cotton and sugar	Percentage differences based on daily sales rate rather than sales volume	2	28	in cotton and sugar was nervous and showed small declines[SEP]in cotton and sugar[SEP]Percentage differences based on daily sales rate rather than sales
But there were no buyers	no buyers	Paris loved her at first sight	11	0	nan
Part of the answer lies in the nature of the industry	in the nature of the industry	It recently introduced a line for the home market	22	27	a line for the home market
Others were more cautious	more cautious	Some would make even James Bond green with envy	11	0	nan
It is also planning another night of original series	original series	He sandwiched his praise of constitutional meat between large loaves of bilious commentary	25	25	of
It recently introduced a line for the home market	for the home market	Percentage differences based on daily sales rate rather than sales volume	3	25	a line for the home market[SEP]for the home market[SEP]Percentage differences based on daily sales rate rather than sales
But the production is the equal of any local program	any local program	He had been associate professor in the department of finance at Seton Hall University	23	24	of finance
Her appetite for children also was large	for children	The traffic jam out of the park was monumental	15	15	of
Their problem is one of inefficiency of an industrial economy	of inefficiency of an industrial economy	The traffic jam out of the park was monumental	24	24	of
