demon	d_label	test	start	end	prediction
He will continue as a director	as a director	The engine plant may encompass plans for a joint components venture with Jaguar	18	21	a joint components venture
Recent data from New York City provide more of the picture	more of the picture	She analyzed families by their sleeping arrangements	21	23	their sleeping arrangements
In most cases damage to company facilities and operations was minimal	most cases	Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	20	27	of the Nimitz Freeway were sketch
His hands sit farther apart on the keyboard	the keyboard	Soaring rights fees will lead to an even greater clutter of commercials	19	22	an even greater clutter
The Ways and Means Committee will hold a hearing on the bill next Tuesday	next Tuesday	The market has grown relatively quiet since the China crisis	25	27	the China crisis
Breeders are betting on the common folk	on the common folk	Recent data from New York City provide more of the picture	24	25	the picture
The states have their own ideas about regulation and certification	their own ideas about regulation and certification	That would leave Hun Sen and the Khmer Rouge	25	27	the Khmer
The excess supply pushed gasoline prices down in that period	gasoline prices	Craig Forman in London contributed to this article	22	22	this
She had an idea	an idea	But there is a grimly ironic twist to the Columbia loss	11	15	a grimly ironic twist
Shares of the new partnership would trade on an exchange like a stock	on an exchange	Compound yields assume reinvestment of dividends and that current yields continue for a year	24	33	of dividends and that current yields continue for a year
And perhaps with good reason	good reason	Giant has interests in cement making and newsprint	13	18	in cement making and newsprint
And taxpayer groups are urging legislation in many other states	many other states	This phenomenon often makes stock prices swing wildly at the end of the trading session	27	28	the trading
Nashua announced the Reiss request after the market closed	the Reiss request	Delayed financings also would affect the operations of many companies	29	30	many companies
He can live with little pleasures	with little pleasures	Some economists expect further declines in investment spending	18	17	nan
Speculation about a takeover fight has sent Jaguar shares soaring in the past six weeks	a takeover fight	The selling by money managers and individual investors is turning traders bearish as well	34	32	nan
Preparedness involves more than flashlights and fire alarms these days	flashlights and fire alarms	Cost is a key consideration because of the global sweep of the financial markets	31	33	the financial markets
People have been very respectful of each other	very respectful of each other	His humility gives him a much better chance of success	19	22	a much better chance
The company reported good gains in all of its divisions	all of its divisions	The peril of unlimited liability looms large for a number of them now	23	25	for a number
But the device obscures more than it illuminates	more than it illuminates	These are curious times in South African politics	23	22	nan
Magazine publishers are facing spiraling costs and a glut of new titles	of new titles	Percentage differences based on daily sales rate rather than sales volume	27	28	than sales
Other manufacturers are equally cautious	equally cautious	These are curious times in South African politics	14	13	nan
Shares of the new partnership would trade on an exchange like a stock	of the new partnership	Percentage differences based on daily sales rate rather than sales volume	28	29	than sales
He also leads an opulent life style	an opulent life style	The states have their own ideas about regulation and certification	18	24	their own ideas about regulation and certification
It also adds to the mystery of the venture	of the venture	Percentage differences based on daily sales rate rather than sales volume	18	24	on daily sales rate rather than sales
Jeff Rowe contributed to this article	this article	The board will be made up of seven directors of each holding company	17	22	seven directors of each holding company
The trial begins today in federal court in Philadelphia	in Philadelphia	Giant has interests in cement making and newsprint	17	22	in cement making and newsprint
Blue chips led the march up in heavy trading	the march up	Some economists expect further declines in investment spending	21	20	nan
The companies reached an agreement in principle for the sale in August	in August	He again urged passage of a constitutional amendment outlawing abortion	20	25	of a constitutional amendment outlawing
Market conditions point to even lower prices next year	to even lower prices next year	Compound yields assume reinvestment of dividends and that current yields continue for a year	23	32	of dividends and that current yields continue for a year
Bond prices were barely higher	barely higher	Market conditions point to even lower prices next year	15	19	even lower prices next year
His hands sit farther apart on the keyboard	on the keyboard	It recently introduced a line for the home market	18	17	nan
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	after clashes with Chairman Ralph Ingersoll Jr	The collagen corneal shield helps speed healing of the cornea after eye surgery	34	37	of the cornea
She analyzed families by their sleeping arrangements	their sleeping arrangements	This phenomenon often makes stock prices swing wildly at the end of the trading session	21	25	the end of the trading
An official linked the gain essentially to higher prices for beef and pork	the gain	It also adds to the mystery of the venture	24	25	the venture
It is a quick fix for a complex problem	a complex problem	The ferocious competition probably will drive some poorly managed properties into bankruptcy or new ownership	26	16	nan
The Poles have had it all along	all along	The result is mistrust and criticism from all around	19	19	around
Copper prices fell sharply Friday afternoon	Friday afternoon	He softened the talk about a recession	16	17	a recession
In most cases damage to company facilities and operations was minimal	company facilities and operations	Part of the answer lies in the nature of the industry	22	27	in the nature of the industry
Inco shares fell after the announcements	after the announcements	Compound yields assume reinvestment of dividends and that current yields continue for a year	26	27	a year
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	after clashes with Chairman Ralph Ingersoll Jr	The figures occasionally include incomplete transactions in restricted stock	31	33	in restricted stock
Some economists expect further declines in investment spending	further declines in investment spending	Foreign bonds surged as the dollar weakened against most major currencies	24	26	most major currencies
Arm troubles forced him back to the minors the next year	the next year	Both firms are in New York	19	17	nan
The entire opera is her dream	her dream	Most expect the decline in New York stock prices to continue this week	12	17	the decline in New York stock
But there were no buyers	no buyers	The chimney is a pile of bricks on the front lawn	18	20	the front lawn
Most expect the decline in New York stock prices to continue this week	this week	The market has grown relatively quiet since the China crisis	23	26	since the China crisis
Some economists expect further declines in investment spending	further declines in investment spending	An official linked the gain essentially to higher prices for beef and pork	22	24	to higher prices
Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	the collapse of the Nimitz Freeway	He hit the lanes three years ago on the advice of his doctor	35	37	of his doctor
Part of the answer lies in the nature of the industry	the nature of the industry	An official linked the gain essentially to higher prices for beef and pork	27	26	nan
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	Recent data from New York City provide more of the picture	26	27	the picture
Blue chips led the march up in heavy trading	heavy trading	He hit the lanes three years ago on the advice of his doctor	21	25	the advice of his doctor
The resulting stockpiling has depressed the market	the market	The chimney is a pile of bricks on the front lawn	21	23	the front lawn
The loss of more customers is the latest in a string of problems	of problems	Percentage differences based on daily sales rate rather than sales volume	26	27	than sales
You built your career on prejudice and hate	your career	The companies reached an agreement in principle for the sale in August	15	16	an agreement
Preparedness involves more than flashlights and fire alarms these days	flashlights and fire alarms	The peril of unlimited liability looms large for a number of them now	27	29	for a number
Your story was tasteless and insensitive	tasteless and insensitive	Some would make even James Bond green with envy	21	21	with
This is a story about suckers	about suckers	The traffic jam out of the park was monumental	16	18	of the park
The peril of unlimited liability looms large for a number of them now	of unlimited liability	The traffic jam out of the park was monumental	22	24	of the park
His hands sit farther apart on the keyboard	the keyboard	This phenomenon often makes stock prices swing wildly at the end of the trading session	21	25	the end of the trading
Part of the answer lies in the nature of the industry	the industry	The peril of unlimited liability looms large for a number of them now	23	24	a number
Institutional buyers were the main force pushing blue chips higher	the main force pushing blue chips higher	He sandwiched his praise of constitutional meat between large loaves of bilious commentary	25	31	of constitutional meat between large loaves
But then they wake up to a nightmare	a nightmare	He had been associate professor in the department of finance at Seton Hall University	15	19	associate professor in the department
An official linked the gain essentially to higher prices for beef and pork	for beef and pork	The traffic jam out of the park was monumental	23	25	of the park
Sierra Tucson operates an addiction treatment center	an addiction treatment center	Recent data from New York City provide more of the picture	23	24	the picture
But there is a grimly ironic twist to the Columbia loss	the Columbia loss	The board will be made up of seven directors of each holding company	24	29	seven directors of each holding company
The suit is still pending in Illinois state court	in Illinois state court	But there is a grimly ironic twist to the Columbia loss	20	22	ly ironic twist
Breeders are betting on the common folk	the common folk	Evidence of the growing Japanese demand for mortgage securities abounds	15	22	of the growing Japanese demand for mortgage securities
Inco shares fell after the announcements	the announcements	The engine plant may encompass plans for a joint components venture with Jaguar	17	21	for a joint components venture
Big withdrawals from the junk funds have continued this month	from the junk funds	The traffic jam out of the park was monumental	20	22	of the park
The companies reached an agreement in principle for the sale in August	in August	Cost is a key consideration because of the global sweep of the financial markets	27	29	the financial markets
Retailers could get a boost this year from the calendar	from the calendar	There was tremendous public enthusiasm for stock mutual funds	22	23	for stock
Local pollution problems require cheap energy and capital for their solution	their solution	Evidence of the growing Japanese demand for mortgage securities abounds	16	23	of the growing Japanese demand for mortgage securities
The dollar gained against most foreign currencies	against most foreign currencies	The companies reached an agreement in principle for the sale in August	16	17	an agreement
The final maturity is in five years	five years	Part of the answer lies in the nature of the industry	16	21	in the nature of the industry
An analyst cited weaker capital spending and exports	weaker capital spending and exports	They came by their strangeness honestly	19	22	their strangeness honestly
Prosecutors in Miami received yet another setback	in Miami	Percentage differences based on daily sales rate rather than sales volume	19	21	rather than sales
He was only the sixth federal judge ever ousted from office after an impeachment trial	an impeachment trial	Evidence of the growing Japanese demand for mortgage securities abounds	26	28	for mortgage securities
Jeff Rowe contributed to this article	this article	This phenomenon often makes stock prices swing wildly at the end of the trading session	22	23	the trading
The final maturity is in five years	five years	The ferocious competition probably will drive some poorly managed properties into bankruptcy or new ownership	17	13	nan
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	unavailable for comment	But in this case the needle has a very sharp point	19	28	in this case the needle has a very sharp point
But trading risk stems from credit risk	from credit risk	He also mentioned increased capital investment by Pacific Bell for network improvements	17	16	nan
Jeff Rowe contributed to this article	this article	Soaring rights fees will lead to an even greater clutter of commercials	18	20	even greater clutter
But then they wake up to a nightmare	a nightmare	Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	14	24	for the collapse of the Nimitz Freeway were sketch
Inco shares fell after the announcements	the announcements	The peril of unlimited liability looms large for a number of them now	17	20	large for a number
These are curious times in South African politics	South African politics	The loss of more customers is the latest in a string of problems	22	17	nan
Some of these ideas are again under consideration in Congress	in Congress	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	22	21	nan
And perhaps with good reason	good reason	Part of the answer lies in the nature of the industry	15	19	the nature of the industry
Recent data from New York City provide more of the picture	the picture	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	23	26	were unavailable for comment
An analyst cited weaker capital spending and exports	weaker capital spending and exports	The estimate includes the results of new stores	21	23	of new stores
Craig Torres and Anne Newman contributed to this article	this article	The selling by money managers and individual investors is turning traders bearish as well	21	23	is turning traders
Announced and anticipated purchases from foreign countries are also supporting futures prices	foreign countries	The engine plant may encompass plans for a joint components venture with Jaguar	23	27	for a joint components venture
Sun posted a gain	a gain	But they attribute much of the weakness to customer inventory reductions	11	17	much of the weakness to customer inventory
And most vacationers still prefer a warm climate for their winter excursions	a warm climate	Other gainers were companies with one or more undamaged California refineries	26	23	nan
So the Federal Reserve is an attractive target for complaint by politicians	complaint by politicians	Soaring rights fees will lead to an even greater clutter of commercials	25	28	an even greater clutter
The dividend had been five cents a share	five cents a share	And taxpayer groups are urging legislation in many other states	21	23	many other states
The states have their own ideas about regulation and certification	about regulation and certification	Percentage differences based on daily sales rate rather than sales volume	20	26	on daily sales rate rather than sales
All this is causing convulsions in professional football	in professional football	So the Federal Reserve is an attractive target for complaint by politicians	21	26	attractive target for complaint by politicians
Neither testified at the previous trials	at the previous trials	But some analysts remain sour on the company	17	19	on the company
Jewelry displays in department stores were often cluttered and uninspired	in department stores	Percentage differences based on daily sales rate rather than sales volume	23	29	on daily sales rate rather than sales
Sierra Tucson operates an addiction treatment center	an addiction treatment center	All this is causing convulsions in professional football	21	23	in professional football
He sandwiched his praise of constitutional meat between large loaves of bilious commentary	between large loaves of bilious commentary	There is a lot of waste	30	31	of waste
All this is causing convulsions in professional football	in professional football	Magazine publishers are facing spiraling costs and a glut of new titles	23	27	a glut of new titles
Recent data from New York City provide more of the picture	more of the picture	But then they wake up to a nightmare	23	24	a nightmare
All of the bidders contemplate full payment including interest to secured creditors	interest to secured creditors	Soaring rights fees will lead to an even greater clutter of commercials	27	32	an even greater clutter of commercials
Fog shrouded the base before touchdown	the base	This is a story about suckers	13	17	a story about suckers
Housing has been weak all year and especially so in the past five months	in the past five months	The talks came as Lebanese negotiations on political changes appeared deadlocked	28	33	on political changes appeared deadlocked
Their problem is one of inefficiency of an industrial economy	of an industrial economy	Percentage differences based on daily sales rate rather than sales volume	21	27	on daily sales rate rather than sales
Other manufacturers are equally cautious	equally cautious	But in this case the needle has a very sharp point	17	20	a very sharp point
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	after clashes with Chairman Ralph Ingersoll Jr	Most expect the decline in New York stock prices to continue this week	29	36	in New York stock prices to continue this
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	the company	You built your career on prejudice and hate	22	22	on
The final maturity is in five years	five years	Cost is a key consideration because of the global sweep of the financial markets	22	24	the financial markets
Your story was tasteless and insensitive	tasteless and insensitive	But in this case the needle has a very sharp point	21	24	a very sharp point
So the Federal Reserve is an attractive target for complaint by politicians	for complaint by politicians	The traffic jam out of the park was monumental	22	24	of the park
But they attribute much of the weakness to customer inventory reductions	to customer inventory reductions	An official linked the gain essentially to higher prices for beef and pork	23	25	to higher prices
These are curious times in South African politics	in South African politics	Percentage differences based on daily sales rate rather than sales volume	18	24	on daily sales rate rather than sales
The Senate Commerce Committee already has approved similar legislation	similar legislation	Uncertainty dogs every aspect of their lives	20	18	nan
His hands sit farther apart on the keyboard	the keyboard	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	20	23	were unavailable for comment
One big problem has been the thoroughbred racehorse market	the thoroughbred racehorse market	Paris loved her at first sight	24	24	sight
But there were no buyers	no buyers	Foreign bonds surged as the dollar weakened against most major currencies	17	19	most major currencies
It made my shoelaces dance with terror	my shoelaces	Shares of the new partnership would trade on an exchange like a stock	23	27	an exchange like a stock
Magazine publishers are facing spiraling costs and a glut of new titles	new titles	Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	22	29	of the Nimitz Freeway were sketch
The company could command a good price in the market	in the market	Recent data from New York City provide more of the picture	24	25	the picture
It is also planning another night of original series	of original series	The traffic jam out of the park was monumental	18	20	of the park
The Dutch utility firm serves the Amsterdam and Utrecht areas	the Amsterdam and Utrecht areas	The chimney is a pile of bricks on the front lawn	27	31	of bricks on the front
He sandwiched his praise of constitutional meat between large loaves of bilious commentary	of bilious commentary	Percentage differences based on daily sales rate rather than sales volume	31	32	than sales
Recent data from New York City provide more of the picture	New York City	Cost is a key consideration because of the global sweep of the financial markets	22	29	of the global sweep of the financial markets
But a few funds have taken other defensive steps	other defensive steps	His hands sit farther apart on the keyboard	20	17	nan
The issue has been simmering for years	for years	The figures occasionally include incomplete transactions in restricted stock	17	20	transactions in restricted stock
The collagen corneal shield helps speed healing of the cornea after eye surgery	after eye surgery	Percentage differences based on daily sales rate rather than sales volume	30	31	than sales
He will continue as a director	as a director	The talks came as Lebanese negotiations on political changes appeared deadlocked	14	16	as Lebanese negotiations
His hands sit farther apart on the keyboard	farther apart	Poverty remains far more widespread among blacks than other Americans	17	23	far more widespread among blacks than other
Some of the allegations are simply bizarre	the allegations	The board will be made up of seven directors of each holding company	18	23	seven directors of each holding company
The British economy is hardly the picture of health these days	the picture of health	But they attribute much of the weakness to customer inventory reductions	21	26	of the weakness to customer inventory
The trust will issue the certificates	the certificates	The plan is subject to approval by the bankruptcy court and others	17	21	the bankruptcy court and others
There was no appreciable market impact from the California earthquake	the California earthquake	He sandwiched his praise of constitutional meat between large loaves of bilious commentary	21	27	of constitutional meat between large loaves
He again urged passage of a constitutional amendment outlawing abortion	a constitutional amendment outlawing abortion	The board will be made up of seven directors of each holding company	26	31	seven directors of each holding company
Recent data from New York City provide more of the picture	more of the picture	He softened the talk about a recession	22	23	a recession
The Janus Group had a similar recording for investors	for investors	Poverty remains far more widespread among blacks than other Americans	22	23	than other
This is a story about suckers	a story about suckers	It is a quick fix for a complex problem	19	21	for a complex
Some of the allegations are simply bizarre	simply bizarre	But in this case the needle has a very sharp point	19	22	a very sharp point
Nashua announced the Reiss request after the market closed	the Reiss request	He can live with little pleasures	21	22	with little
Two hunters in the forest	the forest	This phenomenon often makes stock prices swing wildly at the end of the trading session	21	23	the trading session
Prosecutors in Miami received yet another setback	yet another setback	Japanese put up with it because the government provided job stability and growing paychecks	15	19	with it because the government
Concord is a camera and photographic products company	a camera and photographic products company	Speculation about a takeover fight has sent Jaguar shares soaring in the past six weeks	30	27	nan
Other temperature data show similar unexplained swings	similar unexplained swings	Compound yields assume reinvestment of dividends and that current yields continue for a year	26	27	a year
His humility gives him a much better chance of success	a much better chance of success	The suit is still pending in Illinois state court	21	26	still pending in Illinois state court
Part of the answer lies in the nature of the industry	of the answer	The traffic jam out of the park was monumental	20	22	of the park
October is a critical month for the privatization program	a critical month	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	19	23	loan guarantees have quadrupled
Compound yields assume reinvestment of dividends and that current yields continue for a year	a year	Evidence of the growing Japanese demand for mortgage securities abounds	26	28	for mortgage securities
The Ways and Means Committee will hold a hearing on the bill next Tuesday	a hearing on the bill	Motorola is fighting back against junk mail	25	25	back
The post had been vacant for more than a year	more than a year	The selling by money managers and individual investors is turning traders bearish as well	29	26	nan
The result is mistrust and criticism from all around	from all around	Percentage differences based on daily sales rate rather than sales volume	23	24	than sales
There was no appreciable market impact from the California earthquake	the California earthquake	Part of the answer lies in the nature of the industry	21	26	in the nature of the industry
The trust will issue the certificates	the certificates	The journalistic consensus was that the earthquake made the World Series seem unimportant	18	23	the World Series seem unimportant
The suit is still pending in Illinois state court	Illinois state court	Corporate due process appeals to management for a variety of reasons	23	18	nan
Blue chips led the march up in heavy trading	in heavy trading	An official linked the gain essentially to higher prices for beef and pork	20	22	to higher prices
Poverty remains far more widespread among blacks than other Americans	other Americans	Cost is a key consideration because of the global sweep of the financial markets	26	28	the financial markets
The plan is subject to approval by the bankruptcy court and others	the bankruptcy court and others	He hit the lanes three years ago on the advice of his doctor	23	31	three years ago on the advice of his doctor
And he nearly always bought and sold for cash	for cash	The service supplies weekly reports on school and college construction plans	18	23	on school and college construction plans
Some machines make charts for presentations	charts for presentations	The engine plant may encompass plans for a joint components venture with Jaguar	18	22	for a joint components venture
It recently introduced a line for the home market	a line for the home market	It was all over the place	21	22	the place
The two sides now are accusing each other of lying	each other	The company reported good gains in all of its divisions	22	23	its divisions
But the apple industry is ripe for change	ripe for change	Soaring rights fees will lead to an even greater clutter of commercials	21	24	an even greater clutter
His credibility is also on the line in the investment community	the line	Soaring rights fees will lead to an even greater clutter of commercials	22	27	an even greater clutter of commercials
The engine plant may encompass plans for a joint components venture with Jaguar	with Jaguar	The traffic jam out of the park was monumental	21	23	of the park
But trading risk stems from credit risk	credit risk	The engine plant may encompass plans for a joint components venture with Jaguar	18	21	a joint components venture
Market conditions point to even lower prices next year	to even lower prices next year	Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	24	30	with Chairman Ralph Ingersoll Jr
Stock prices slipped lower in moderate trading	in moderate trading	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	20	23	were unavailable for comment
But the production is the equal of any local program	of any local program	Percentage differences based on daily sales rate rather than sales volume	25	26	than sales
The trust will issue the certificates	the certificates	The dollar gained against most foreign currencies	14	16	most foreign currencies
Most expect the decline in New York stock prices to continue this week	in New York stock prices	Percentage differences based on daily sales rate rather than sales volume	29	30	than sales
Trading in cotton and sugar was nervous and showed small declines	in cotton and sugar	Percentage differences based on daily sales rate rather than sales volume	27	28	than sales
But there were no buyers	no buyers	Paris loved her at first sight	14	14	sight
Part of the answer lies in the nature of the industry	in the nature of the industry	It recently introduced a line for the home market	24	23	nan
Others were more cautious	more cautious	Some would make even James Bond green with envy	11	16	even James Bond green with envy
It is also planning another night of original series	original series	He sandwiched his praise of constitutional meat between large loaves of bilious commentary	16	24	his praise of constitutional meat between large loaves
It recently introduced a line for the home market	for the home market	Percentage differences based on daily sales rate rather than sales volume	19	25	on daily sales rate rather than sales
But the production is the equal of any local program	any local program	He had been associate professor in the department of finance at Seton Hall University	21	22	the department
Her appetite for children also was large	for children	The traffic jam out of the park was monumental	15	17	of the park
Their problem is one of inefficiency of an industrial economy	of inefficiency of an industrial economy	The traffic jam out of the park was monumental	24	26	of the park
The British economy is hardly the picture of health these days	of health	Percentage differences based on daily sales rate rather than sales volume	24	25	than sales
The selling by money managers and individual investors is turning traders bearish as well	money managers and individual investors	Soaring rights fees will lead to an even greater clutter of commercials	29	34	an even greater clutter of commercials
And their suspicions of each other run deep	of each other	The traffic jam out of the park was monumental	17	19	of the park
He hit the lanes three years ago on the advice of his doctor	three years ago	The result is mistrust and criticism from all around	26	26	around
The tribe is one of the poorest in the Pacific Northwest	one of the poorest in the Pacific Northwest	It recently introduced a line for the home market	26	25	nan
The great silver clouds on the horizon build themselves on the pale water	on the pale water	The estimate includes the results of new stores	24	26	of new stores
Giant has interests in cement making and newsprint	cement making and newsprint	The selling by money managers and individual investors is turning traders bearish as well	31	28	nan
Issues of insurance brokers were especially strong	insurance brokers	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	21	24	were unavailable for comment
The position of chief operating officer is new	chief operating officer	The loss of more customers is the latest in a string of problems	19	17	nan
All this is causing convulsions in professional football	in professional football	There was tremendous public enthusiasm for stock mutual funds	20	21	for stock
Craig Forman in London contributed to this article	this article	Soaring rights fees will lead to an even greater clutter of commercials	19	23	to an even greater clutter
The states have their own ideas about regulation and certification	regulation and certification	Giant has interests in cement making and newsprint	19	24	in cement making and newsprint
But under Alan Greenspan that has changed	Alan Greenspan	It also adds to the mystery of the venture	20	21	the venture
The estimate includes the results of new stores	the results of new stores	Paris loved her at first sight	20	20	sight
The latest wave of marketing is instructive	of marketing	Percentage differences based on daily sales rate rather than sales volume	16	22	on daily sales rate rather than sales
He had been associate professor in the department of finance at Seton Hall University	in the department of finance	Percentage differences based on daily sales rate rather than sales volume	31	32	than sales
The Senate Commerce Committee already has approved similar legislation	similar legislation	It also adds to the mystery of the venture	20	21	the venture
Shares of the new partnership would trade on an exchange like a stock	a stock	Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	22	29	of the Nimitz Freeway were sketch
Market conditions point to even lower prices next year	to even lower prices next year	The Ways and Means Committee will hold a hearing on the bill next Tuesday	26	28	on the bill
