demon	d_label	test	start	end	prediction
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	after clashes with Chairman Ralph Ingersoll Jr	The collagen corneal shield helps speed healing of the cornea after eye surgery	17	38	with Chairman Ralph Ingersoll Jr[SEP]The collagen corneal shield helps speed healing of the cornea after
She analyzed families by their sleeping arrangements	their sleeping arrangements	This phenomenon often makes stock prices swing wildly at the end of the trading session	14	25	often makes stock prices swing wildly at the end of the trading
An official linked the gain essentially to higher prices for beef and pork	the gain	It also adds to the mystery of the venture	23	25	of the venture
It is a quick fix for a complex problem	a complex problem	The ferocious competition probably will drive some poorly managed properties into bankruptcy or new ownership	17	25	probably will drive some poorly managed properties into bankruptcy
The Poles have had it all along	all along	The result is mistrust and criticism from all around	15	19	and criticism from all around
Copper prices fell sharply Friday afternoon	Friday afternoon	He softened the talk about a recession	16	17	a recession
In most cases damage to company facilities and operations was minimal	company facilities and operations	Part of the answer lies in the nature of the industry	18	27	of the answer lies in the nature of the industry
Inco shares fell after the announcements	after the announcements	Compound yields assume reinvestment of dividends and that current yields continue for a year	18	26	of dividends and that current yields continue for a
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	after clashes with Chairman Ralph Ingersoll Jr	The figures occasionally include incomplete transactions in restricted stock	27	33	occasionally include incomplete transactions in restricted stock
Some economists expect further declines in investment spending	further declines in investment spending	Foreign bonds surged as the dollar weakened against most major currencies	19	26	as the dollar weakened against most major currencies
Arm troubles forced him back to the minors the next year	the next year	Both firms are in New York	20	21	New York
The entire opera is her dream	her dream	Most expect the decline in New York stock prices to continue this week	11	18	expect the decline in New York stock prices
But there were no buyers	no buyers	The chimney is a pile of bricks on the front lawn	13	20	a pile of bricks on the front lawn
Most expect the decline in New York stock prices to continue this week	this week	The market has grown relatively quiet since the China crisis	18	26	market has grown relatively quiet since the China crisis
Some economists expect further declines in investment spending	further declines in investment spending	An official linked the gain essentially to higher prices for beef and pork	17	28	official linked the gain essentially to higher prices for beef and pork
Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	the collapse of the Nimitz Freeway	He hit the lanes three years ago on the advice of his doctor	29	36	three years ago on the advice of his
Part of the answer lies in the nature of the industry	the nature of the industry	An official linked the gain essentially to higher prices for beef and pork	19	30	official linked the gain essentially to higher prices for beef and pork
Most will stay open late Saturday night and open their doors again Sunday	Saturday night	Recent data from New York City provide more of the picture	20	22	New York City
Blue chips led the march up in heavy trading	heavy trading	He hit the lanes three years ago on the advice of his doctor	17	25	three years ago on the advice of his doctor
The resulting stockpiling has depressed the market	the market	The chimney is a pile of bricks on the front lawn	16	23	a pile of bricks on the front lawn
The loss of more customers is the latest in a string of problems	of problems	Percentage differences based on daily sales rate rather than sales volume	21	27	on daily sales rate rather than sales
You built your career on prejudice and hate	your career	The companies reached an agreement in principle for the sale in August	15	21	an agreement in principle for the sale
Preparedness involves more than flashlights and fire alarms these days	flashlights and fire alarms	The peril of unlimited liability looms large for a number of them now	22	29	of unlimited liability looms large for a number
Your story was tasteless and insensitive	tasteless and insensitive	Some would make even James Bond green with envy	21	22	with envy
This is a story about suckers	about suckers	The traffic jam out of the park was monumental	16	20	of the park was monumental
The peril of unlimited liability looms large for a number of them now	of unlimited liability	The traffic jam out of the park was monumental	22	26	of the park was monumental
His hands sit farther apart on the keyboard	the keyboard	This phenomenon often makes stock prices swing wildly at the end of the trading session	14	25	often makes stock prices swing wildly at the end of the trading
Part of the answer lies in the nature of the industry	the industry	The peril of unlimited liability looms large for a number of them now	17	26	of unlimited liability looms large for a number of them
Institutional buyers were the main force pushing blue chips higher	the main force pushing blue chips higher	He sandwiched his praise of constitutional meat between large loaves of bilious commentary	25	34	of constitutional meat between large loaves of bilious
But then they wake up to a nightmare	a nightmare	He had been associate professor in the department of finance at Seton Hall University	13	26	had been associate professor in the department of finance at Seton Hall University
An official linked the gain essentially to higher prices for beef and pork	for beef and pork	The traffic jam out of the park was monumental	23	27	of the park was monumental
Sierra Tucson operates an addiction treatment center	an addiction treatment center	Recent data from New York City provide more of the picture	17	19	New York City
But there is a grimly ironic twist to the Columbia loss	the Columbia loss	The board will be made up of seven directors of each holding company	23	28	of seven directors of each holding
The suit is still pending in Illinois state court	in Illinois state court	But there is a grimly ironic twist to the Columbia loss	18	25	a grimly ironic twist to the Columbia
Breeders are betting on the common folk	the common folk	Evidence of the growing Japanese demand for mortgage securities abounds	15	22	of the growing Japanese demand for mortgage securities
Inco shares fell after the announcements	the announcements	The engine plant may encompass plans for a joint components venture with Jaguar	22	23	with Jaguar
Big withdrawals from the junk funds have continued this month	from the junk funds	The traffic jam out of the park was monumental	20	24	of the park was monumental
The companies reached an agreement in principle for the sale in August	in August	Cost is a key consideration because of the global sweep of the financial markets	18	28	a key consideration because of the global sweep of the financial
Retailers could get a boost this year from the calendar	from the calendar	There was tremendous public enthusiasm for stock mutual funds	18	23	was tremendous public enthusiasm for stock
Local pollution problems require cheap energy and capital for their solution	their solution	Evidence of the growing Japanese demand for mortgage securities abounds	16	23	of the growing Japanese demand for mortgage securities
The dollar gained against most foreign currencies	against most foreign currencies	The companies reached an agreement in principle for the sale in August	16	22	an agreement in principle for the sale
The final maturity is in five years	five years	Part of the answer lies in the nature of the industry	12	21	of the answer lies in the nature of the industry
An analyst cited weaker capital spending and exports	weaker capital spending and exports	They came by their strangeness honestly	18	22	by their strangeness honestly
Prosecutors in Miami received yet another setback	in Miami	Percentage differences based on daily sales rate rather than sales volume	12	21	age differences based on daily sales rate rather than sales
He was only the sixth federal judge ever ousted from office after an impeachment trial	an impeachment trial	Evidence of the growing Japanese demand for mortgage securities abounds	21	28	of the growing Japanese demand for mortgage securities
Jeff Rowe contributed to this article	this article	This phenomenon often makes stock prices swing wildly at the end of the trading session	12	23	often makes stock prices swing wildly at the end of the trading
The final maturity is in five years	five years	The ferocious competition probably will drive some poorly managed properties into bankruptcy or new ownership	14	22	probably will drive some poorly managed properties into bankruptcy
Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	unavailable for comment	But in this case the needle has a very sharp point	19	27	in this case the needle has a very sharp
But trading risk stems from credit risk	from credit risk	He also mentioned increased capital investment by Pacific Bell for network improvements	13	23	also mentioned increased capital investment by Pacific Bell for network improvements
Jeff Rowe contributed to this article	this article	Soaring rights fees will lead to an even greater clutter of commercials	17	22	an even greater clutter of commercials
But then they wake up to a nightmare	a nightmare	Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	17	26	of the Nimitz Freeway were sketchy yesterday
Inco shares fell after the announcements	the announcements	The peril of unlimited liability looms large for a number of them now	13	22	of unlimited liability looms large for a number of them
These are curious times in South African politics	South African politics	The loss of more customers is the latest in a string of problems	15	25	of more customers is the latest in a string of problems
Some of these ideas are again under consideration in Congress	in Congress	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	15	23	at Goldman Sachs and Salomon Brothers were unavailable
And perhaps with good reason	good reason	Part of the answer lies in the nature of the industry	10	19	of the answer lies in the nature of the industry
Recent data from New York City provide more of the picture	the picture	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	16	24	at Goldman Sachs and Salomon Brothers were unavailable
An analyst cited weaker capital spending and exports	weaker capital spending and exports	The estimate includes the results of new stores	21	23	of new stores
Craig Torres and Anne Newman contributed to this article	this article	The selling by money managers and individual investors is turning traders bearish as well	15	23	by money managers and individual investors is turning traders
Announced and anticipated purchases from foreign countries are also supporting futures prices	foreign countries	The engine plant may encompass plans for a joint components venture with Jaguar	28	27	nan
Sun posted a gain	a gain	But they attribute much of the weakness to customer inventory reductions	11	18	much of the weakness to customer inventory reductions
And most vacationers still prefer a warm climate for their winter excursions	a warm climate	Other gainers were companies with one or more undamaged California refineries	24	30	with one or more undamaged
So the Federal Reserve is an attractive target for complaint by politicians	complaint by politicians	Soaring rights fees will lead to an even greater clutter of commercials	20	30	rights fees will lead to an even greater clutter of commercials
The dividend had been five cents a share	five cents a share	And taxpayer groups are urging legislation in many other states	21	23	many other states
The states have their own ideas about regulation and certification	about regulation and certification	Percentage differences based on daily sales rate rather than sales volume	20	26	on daily sales rate rather than sales
All this is causing convulsions in professional football	in professional football	So the Federal Reserve is an attractive target for complaint by politicians	20	26	an attractive target for complaint by politicians
Neither testified at the previous trials	at the previous trials	But some analysts remain sour on the company	13	19	some analysts remain sour on the company
Jewelry displays in department stores were often cluttered and uninspired	in department stores	Percentage differences based on daily sales rate rather than sales volume	23	29	on daily sales rate rather than sales
Sierra Tucson operates an addiction treatment center	an addiction treatment center	All this is causing convulsions in professional football	14	23	All this is causing convulsions in professional football
He sandwiched his praise of constitutional meat between large loaves of bilious commentary	between large loaves of bilious commentary	There is a lot of waste	28	31	a lot of waste
All this is causing convulsions in professional football	in professional football	Magazine publishers are facing spiraling costs and a glut of new titles	23	27	a glut of new titles
Recent data from New York City provide more of the picture	more of the picture	But then they wake up to a nightmare	23	24	a nightmare
All of the bidders contemplate full payment including interest to secured creditors	interest to secured creditors	Soaring rights fees will lead to an even greater clutter of commercials	22	29	rights fees will lead to an even greater
Fog shrouded the base before touchdown	the base	This is a story about suckers	13	17	a story about suckers
Housing has been weak all year and especially so in the past five months	in the past five months	The talks came as Lebanese negotiations on political changes appeared deadlocked	25	33	as Lebanese negotiations on political changes appeared deadlocked
Their problem is one of inefficiency of an industrial economy	of an industrial economy	Percentage differences based on daily sales rate rather than sales volume	21	27	on daily sales rate rather than sales
Other manufacturers are equally cautious	equally cautious	But in this case the needle has a very sharp point	17	19	a very sharp
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	after clashes with Chairman Ralph Ingersoll Jr	Most expect the decline in New York stock prices to continue this week	30	32	New York stock
Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	the company	You built your career on prejudice and hate	22	25	on prejudice and hate
The final maturity is in five years	five years	Cost is a key consideration because of the global sweep of the financial markets	13	23	a key consideration because of the global sweep of the financial
Your story was tasteless and insensitive	tasteless and insensitive	But in this case the needle has a very sharp point	15	23	in this case the needle has a very sharp
So the Federal Reserve is an attractive target for complaint by politicians	for complaint by politicians	The traffic jam out of the park was monumental	22	26	of the park was monumental
But they attribute much of the weakness to customer inventory reductions	to customer inventory reductions	An official linked the gain essentially to higher prices for beef and pork	18	29	official linked the gain essentially to higher prices for beef and pork
These are curious times in South African politics	in South African politics	Percentage differences based on daily sales rate rather than sales volume	15	24	age differences based on daily sales rate rather than sales
The Senate Commerce Committee already has approved similar legislation	similar legislation	Uncertainty dogs every aspect of their lives	13	21	Uncertainty dogs every aspect of their lives
His hands sit farther apart on the keyboard	the keyboard	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	13	21	at Goldman Sachs and Salomon Brothers were unavailable
One big problem has been the thoroughbred racehorse market	the thoroughbred racehorse market	Paris loved her at first sight	22	24	at first sight
But there were no buyers	no buyers	Foreign bonds surged as the dollar weakened against most major currencies	12	19	as the dollar weakened against most major currencies
It made my shoelaces dance with terror	my shoelaces	Shares of the new partnership would trade on an exchange like a stock	16	27	of the new partnership would trade on an exchange like a stock
Magazine publishers are facing spiraling costs and a glut of new titles	new titles	Reasons for the collapse of the Nimitz Freeway were sketchy yesterday	22	29	of the Nimitz Freeway were sketch
The company could command a good price in the market	in the market	Recent data from New York City provide more of the picture	18	20	New York City
It is also planning another night of original series	of original series	The traffic jam out of the park was monumental	18	22	of the park was monumental
The Dutch utility firm serves the Amsterdam and Utrecht areas	the Amsterdam and Utrecht areas	The chimney is a pile of bricks on the front lawn	25	32	a pile of bricks on the front lawn
He sandwiched his praise of constitutional meat between large loaves of bilious commentary	of bilious commentary	Percentage differences based on daily sales rate rather than sales volume	26	32	on daily sales rate rather than sales
Recent data from New York City provide more of the picture	New York City	Cost is a key consideration because of the global sweep of the financial markets	18	29	a key consideration because of the global sweep of the financial markets
But a few funds have taken other defensive steps	other defensive steps	His hands sit farther apart on the keyboard	15	21	hands sit farther apart on the keyboard
The issue has been simmering for years	for years	The figures occasionally include incomplete transactions in restricted stock	14	20	occasionally include incomplete transactions in restricted stock
The collagen corneal shield helps speed healing of the cornea after eye surgery	after eye surgery	Percentage differences based on daily sales rate rather than sales volume	25	31	on daily sales rate rather than sales
He will continue as a director	as a director	The talks came as Lebanese negotiations on political changes appeared deadlocked	14	22	as Lebanese negotiations on political changes appeared deadlocked
His hands sit farther apart on the keyboard	farther apart	Poverty remains far more widespread among blacks than other Americans	17	24	far more widespread among blacks than other Americans
Some of the allegations are simply bizarre	the allegations	The board will be made up of seven directors of each holding company	17	22	of seven directors of each holding
The British economy is hardly the picture of health these days	the picture of health	But they attribute much of the weakness to customer inventory reductions	20	27	much of the weakness to customer inventory reductions
The trust will issue the certificates	the certificates	The plan is subject to approval by the bankruptcy court and others	11	18	plan is subject to approval by the bankruptcy
There was no appreciable market impact from the California earthquake	the California earthquake	He sandwiched his praise of constitutional meat between large loaves of bilious commentary	21	30	of constitutional meat between large loaves of bilious
He again urged passage of a constitutional amendment outlawing abortion	a constitutional amendment outlawing abortion	The board will be made up of seven directors of each holding company	25	30	of seven directors of each holding
Recent data from New York City provide more of the picture	more of the picture	He softened the talk about a recession	22	23	a recession
The Janus Group had a similar recording for investors	for investors	Poverty remains far more widespread among blacks than other Americans	17	24	far more widespread among blacks than other Americans
This is a story about suckers	a story about suckers	It is a quick fix for a complex problem	16	21	a quick fix for a complex
Some of the allegations are simply bizarre	simply bizarre	But in this case the needle has a very sharp point	19	21	a very sharp
Nashua announced the Reiss request after the market closed	the Reiss request	He can live with little pleasures	21	21	with
Two hunters in the forest	the forest	This phenomenon often makes stock prices swing wildly at the end of the trading session	11	22	often makes stock prices swing wildly at the end of the trading
Prosecutors in Miami received yet another setback	yet another setback	Japanese put up with it because the government provided job stability and growing paychecks	15	26	with it because the government provided job stability and growing paychecks
Concord is a camera and photographic products company	a camera and photographic products company	Speculation about a takeover fight has sent Jaguar shares soaring in the past six weeks	21	32	a takeover fight has sent Jaguar shares soaring in the past six
Other temperature data show similar unexplained swings	similar unexplained swings	Compound yields assume reinvestment of dividends and that current yields continue for a year	18	26	of dividends and that current yields continue for a
His humility gives him a much better chance of success	a much better chance of success	The suit is still pending in Illinois state court	4	26	a much better chance of success[SEP]a much better chance of success[SEP]The suit is still pending in Illinois state court
Part of the answer lies in the nature of the industry	of the answer	The traffic jam out of the park was monumental	20	24	of the park was monumental
October is a critical month for the privatization program	a critical month	Defaults on Veterans Affairs loan guarantees have quadrupled in the past eight years	16	27	on Veterans Affairs loan guarantees have quadrupled in the past eight
Compound yields assume reinvestment of dividends and that current yields continue for a year	a year	Evidence of the growing Japanese demand for mortgage securities abounds	21	28	of the growing Japanese demand for mortgage securities
The Ways and Means Committee will hold a hearing on the bill next Tuesday	a hearing on the bill	Motorola is fighting back against junk mail	21	28	Motorola is fighting back against junk mail
The post had been vacant for more than a year	more than a year	The selling by money managers and individual investors is turning traders bearish as well	18	30	by money managers and individual investors is turning traders bearish as well
The result is mistrust and criticism from all around	from all around	Percentage differences based on daily sales rate rather than sales volume	15	24	age differences based on daily sales rate rather than sales
There was no appreciable market impact from the California earthquake	the California earthquake	Part of the answer lies in the nature of the industry	17	26	of the answer lies in the nature of the industry
The trust will issue the certificates	the certificates	The journalistic consensus was that the earthquake made the World Series seem unimportant	12	23	consensus was that the earthquake made the World Series seem unimportant
The suit is still pending in Illinois state court	Illinois state court	Corporate due process appeals to management for a variety of reasons	23	26	a variety of reasons
Blue chips led the march up in heavy trading	in heavy trading	An official linked the gain essentially to higher prices for beef and pork	15	26	official linked the gain essentially to higher prices for beef and pork
Poverty remains far more widespread among blacks than other Americans	other Americans	Cost is a key consideration because of the global sweep of the financial markets	17	28	a key consideration because of the global sweep of the financial markets
The plan is subject to approval by the bankruptcy court and others	the bankruptcy court and others	He hit the lanes three years ago on the advice of his doctor	23	30	three years ago on the advice of his
And he nearly always bought and sold for cash	for cash	The service supplies weekly reports on school and college construction plans	14	23	service supplies weekly reports on school and college construction plans
Some machines make charts for presentations	charts for presentations	The engine plant may encompass plans for a joint components venture with Jaguar	23	22	nan
It recently introduced a line for the home market	a line for the home market	It was all over the place	19	22	all over the place
The two sides now are accusing each other of lying	each other	The company reported good gains in all of its divisions	15	23	company reported good gains in all of its divisions
But the apple industry is ripe for change	ripe for change	Soaring rights fees will lead to an even greater clutter of commercials	21	26	an even greater clutter of commercials
His credibility is also on the line in the investment community	the line	Soaring rights fees will lead to an even greater clutter of commercials	17	27	rights fees will lead to an even greater clutter of commercials
The engine plant may encompass plans for a joint components venture with Jaguar	with Jaguar	The traffic jam out of the park was monumental	21	25	of the park was monumental
But trading risk stems from credit risk	credit risk	The engine plant may encompass plans for a joint components venture with Jaguar	22	23	with Jaguar
Market conditions point to even lower prices next year	to even lower prices next year	Both executives left the company after clashes with Chairman Ralph Ingersoll Jr	24	28	with Chairman Ralph Ingers
Stock prices slipped lower in moderate trading	in moderate trading	Officials at Goldman Sachs and Salomon Brothers were unavailable for comment	13	21	at Goldman Sachs and Salomon Brothers were unavailable
But the production is the equal of any local program	of any local program	Percentage differences based on daily sales rate rather than sales volume	20	26	on daily sales rate rather than sales
The trust will issue the certificates	the certificates	The dollar gained against most foreign currencies	14	16	most foreign currencies
